"stop_id","stop_name","stop_lat","stop_lon","source_table","bus_lines"
403617,"E 57 ST/LEXINGTON AV","40.761185","-73.969505","staten","['X68', 'M57', 'X63', 'X10B', 'X64', 'M31', 'BM2', 'BM3', 'BM1', 'BM4', 'BM5', 'X10', 'X17J', 'X17']"
403617,"E 57 ST/LEXINGTON AV","40.761185","-73.969505","manhattan","['X68', 'M57', 'X63', 'X10B', 'X64', 'M31', 'BM2', 'BM3', 'BM1', 'BM4', 'BM5', 'X10', 'X17J', 'X17']"
403620,"E 57 ST/MADISON AV","40.762012","-73.971954","staten","['M57', 'X31', 'M31', 'X10B', 'X10', 'X17J', 'X17']"
403620,"E 57 ST/MADISON AV","40.762012","-73.971954","manhattan","['M57', 'X31', 'M31', 'X10B', 'X10', 'X17J', 'X17']"
403621,"W 57 ST/AV OF THE AMERICAS","40.764034","-73.976753","staten","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403621,"W 57 ST/AV OF THE AMERICAS","40.764034","-73.976753","manhattan","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403626,"WEST END AV/W 59 ST","40.771412","-73.990799","manhattan","['M57']"
403632,"E 97 ST/2 AV","40.784946","-73.946365","manhattan","['M96']"
403647,"ALLEN ST/DELANCEY ST","40.719425","-73.990494","brooklyn","['M15', 'B39']"
403652,"W 181 ST/AMSTERDAM AV","40.848236","-73.931","bronx","['BX36', 'BX35', 'BX11', 'BX3', 'BX13']"
403653,"W 181 ST/ST NICHOLAS AV","40.849312","-73.933517","bronx","['BX36', 'BX35', 'BX11', 'BX3', 'BX13']"
403656,"W 181 ST/ST NICHOLAS AV","40.849068","-73.933342","bronx","['BX36', 'BX3', 'BX11', 'BX35', 'BX13']"
403658,"W 181 ST/AMSTERDAM AV","40.848164","-73.931183","bronx","['BX36', 'BX3', 'BX11', 'BX35', 'BX13']"
403659,"BROADWAY/W 213 ST","40.869198","-73.917175","bronx","['BX20', 'BX7']"
403667,"W 178 ST/FT WASHINGTON AV","40.848492","-73.93856","bronx","['BX36', 'BX11', 'BX13']"
403669,"BROADWAY/179 ST","40.849327","-73.936508","bronx","['BX3']"
403670,"W 179 ST/BROADWAY","40.849113","-73.937752","bronx","['BX36', 'BX11', 'BX13', 'M98']"
403670,"W 179 ST/BROADWAY","40.849113","-73.937752","manhattan","['BX36', 'BX11', 'BX13', 'M98']"
403671,"E 125 ST/LEXINGTON AV","40.804138","-73.937103","bronx","['BX15', 'M100', 'M60+']"
403671,"E 125 ST/LEXINGTON AV","40.804138","-73.937103","manhattan","['BX15', 'M100', 'M60+']"
403672,"E 125 ST/3 AV","40.803448","-73.935463","bronx","['BX15', 'M100']"
403673,"E 125 ST/2 AV","40.80275","-73.933815","bronx","['BX15', 'M100', 'M60+']"
403673,"E 125 ST/2 AV","40.80275","-73.933815","manhattan","['BX15', 'M100', 'M60+']"
403674,"E 125 ST/1 AV","40.801796","-73.931549","bronx","['BX15']"
403675,"2 AV/E 126 ST","40.803551","-73.933121","bronx","['BX15']"
403676,"E 125 ST/2 AV","40.803028","-73.93399","bronx","['BX15', 'M100', 'M60+']"
403676,"E 125 ST/2 AV","40.803028","-73.93399","manhattan","['BX15', 'M100', 'M60+']"
403677,"W 125 ST/BROADWAY","40.816177","-73.958572","bronx","['BX15']"
403678,"W 125 ST/12 AV","40.817913","-73.960167","bronx","['BX15']"
403679,"DELANCEY ST/ESSEX ST","40.718819","-73.988556","brooklyn","['B39']"
403681,"W 145 ST/BROADWAY","40.826199","-73.95015","bronx","['BX19']"
403682,"W 145 ST/AMSTERDAM AV","40.825272","-73.947937","bronx","['BX19']"
403683,"W 145 ST/CONVENT AV","40.824623","-73.946396","bronx","['BX19']"
403684,"W 145 ST/ST NICHOLAS AV","40.82402","-73.944962","bronx","['BX19']"
403686,"W 145 ST/FRED DOUGLASS BL","40.822559","-73.94149","bronx","['BX19']"
403687,"W 145 ST/ADAM C POWELL BL","40.821648","-73.939354","bronx","['BX19']"
403688,"W 145 ST/MALCOLM X BL","40.820446","-73.936394","bronx","['BX19']"
403689,"W 145 ST/MALCOLM X BL","40.820557","-73.936348","bronx","['BX19']"
403690,"W 145 ST/ADAM C POWELL BL","40.821617","-73.938797","bronx","['BX19']"
403691,"W 145 ST/FRED DOUGLASS BL","40.822842","-73.941704","bronx","['BX19']"
403693,"W 145 ST/ST NICHOLAS AV","40.824032","-73.944519","bronx","['BX19']"
403694,"W 145 ST/CONVENT AV","40.824665","-73.94603","bronx","['BX19']"
403695,"W 145 ST/AMSTERDAM AV","40.82523","-73.947372","bronx","['BX19']"
403696,"W 145 ST/BROADWAY","40.826408","-73.95018","bronx","['BX19']"
403697,"W 155 ST/BROADWAY","40.832497","-73.945427","bronx","['BX6']"
403698,"W 155 ST/AMSTERDAM AV","40.831341","-73.942673","bronx","['BX6']"
403699,"W 155 ST/ST NICHOLAS AV","40.830883","-73.941597","bronx","['M3', 'BX6']"
403699,"W 155 ST/ST NICHOLAS AV","40.830883","-73.941597","manhattan","['M3', 'BX6']"
403702,"W 155 ST/EDGECOMBE AV","40.830677","-73.940643","bronx","['BX6']"
403703,"W 155 ST/AMSTERDAM AV","40.831554","-73.942726","bronx","['M3', 'BX6']"
403703,"W 155 ST/AMSTERDAM AV","40.831554","-73.942726","manhattan","['M3', 'BX6']"
403704,"W 155 ST/BROADWAY","40.832752","-73.945564","bronx","['BX6']"
403711,"E 135 ST/MADISON AV","40.812359","-73.936493","bronx","['BX33', 'M1']"
403711,"E 135 ST/MADISON AV","40.812359","-73.936493","manhattan","['BX33', 'M1']"
403712,"W 135 ST/5 AV","40.812973","-73.937943","bronx","['BX33']"
403713,"W 135 ST/MALCOLM X BL","40.814388","-73.941307","bronx","['BX33']"
403716,"W 135 ST/ST NICHOLAS AV","40.81707","-73.947746","bronx","['BX33']"
403717,"W 135 ST/ST NICHOLAS AV","40.816959","-73.947807","bronx","['BX33']"
403720,"W 135 ST/MALCOLM X BL","40.813793","-73.940361","bronx","['BX33']"
403721,"W 135 ST/5 AV","40.812767","-73.937897","bronx","['BX33']"
403722,"E 135 ST/MADISON AV","40.812046","-73.936203","bronx","['BX33']"
403726,"YORK AV/E 74 ST","40.768066","-73.953018","manhattan","['M31']"
403728,"RIVERSIDE DR/157-10 RIVERSIDE DR","40.836311","-73.948433","bronx","['BX6']"
403731,"E HOUSTON ST/2 AV","40.723896","-73.99131","manhattan","['M21']"
403732,"ESSEX ST/DELANCEY ST","40.718945","-73.987892","manhattan","['M9', 'M14A']"
403733,"W 79 ST/AMSTERDAM AV","40.783058","-73.977882","manhattan","['M79']"
403735,"YORK AV/E 67 ST","40.763386","-73.956406","manhattan","['M31']"
403736,"W 57 ST/7 AV","40.765564","-73.980324","staten","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403736,"W 57 ST/7 AV","40.765564","-73.980324","manhattan","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403749,"LEXINGTON AV/E 98 ST","40.787277","-73.949989","manhattan","['M102', 'M103', 'M101']"
403754,"WATER ST/WALL ST","40.705044","-74.007759","staten","['M15+', 'X14', 'X15']"
403754,"WATER ST/WALL ST","40.705044","-74.007759","manhattan","['M15+', 'X14', 'X15']"
403757,"W 135 ST/AMSTERDAM AV","40.81916","-73.952621","manhattan","['M11']"
403760,"W 50 ST/7 AV","40.761063","-73.983505","manhattan","['M50']"
403763,"W 125 ST/OLD BROADWAY","40.815071","-73.957588","bronx","['BX15', 'M104']"
403763,"W 125 ST/OLD BROADWAY","40.815071","-73.957588","manhattan","['BX15', 'M104']"
403765,"3 AV/E 93 ST","40.783485","-73.950424","manhattan","['M102', 'M103', 'M101']"
403766,"E 128 ST/3 AV","40.805378","-73.933983","bronx","['BX15']"
403769,"AV OF THE AMERICAS/W 31 ST","40.747986","-73.988907","manhattan","['M5', 'M7']"
403772,"3 AV/E 20 ST","40.736732","-73.984833","manhattan","['M102', 'M103', 'M101']"
403776,"ST NICHOLAS AV/W 137 ST","40.818359","-73.947311","manhattan","['M3']"
403777,"3 AV/E 97 ST","40.785725","-73.948792","manhattan","['M102', 'M103', 'M101', 'BXM1', 'M98']"
403779,"W 66 ST/COLUMBUS AV","40.773579","-73.981384","manhattan","['M66']"
403781,"CENTRAL PK S/COLUMBUS CI","40.767567","-73.980988","manhattan","['M5', 'M7', 'M20']"
403782,"PARK AV S/E 23 ST","40.740494","-73.985992","manhattan","['M1', 'M3', 'M2']"
403783,"WADSWORTH AV/W 181 ST","40.849579","-73.935066","bronx","['BX36', 'BX11', 'BX13']"
403786,"W 135 ST/AMSTERDAM AV","40.818924","-73.95253","manhattan","['M11']"
403787,"E 126 ST/3 AV","40.804581","-73.935707","manhattan","['M35']"
403791,"W 125 ST/OLD BROADWAY","40.815197","-73.958031","bronx","['BX15']"
403793,"4 AV/E 9 ST","40.730465","-73.990479","manhattan","['M1', 'M2']"
403797,"7 AV/W 50 ST","40.760853","-73.983566","manhattan","['M7', 'BXM2', 'M20', 'M104']"
403802,"10 AV/W 23 ST","40.747929","-74.003845","manhattan","['M11']"
403804,"E 42 ST/PARK AV","40.752098","-73.977394","staten","['M42', 'X22A', 'X31', 'X22']"
403804,"E 42 ST/PARK AV","40.752098","-73.977394","manhattan","['M42', 'X22A', 'X31', 'X22']"
403805,"E 42 ST/MADISON AV","40.753094","-73.979767","manhattan","['M42']"
403808,"E HOUSTON ST/COLUMBIA ST","40.719627","-73.978386","manhattan","['M14D', 'M21']"
403813,"BROADWAY/RIVERSIDE DR","40.865448","-73.927544","bronx","['M100', 'BX7']"
403816,"11 AV/W 34 ST","40.755665","-74.002167","manhattan","['M34+']"
403821,"LEXINGTON AV/E 34 ST","40.746265","-73.979973","manhattan","['M102', 'M103', 'M101', 'BXM1']"
403822,"LEXINGTON AV/E 31 ST","40.744122","-73.981499","manhattan","['M102', 'M103', 'M101']"
403826,"FRED DOUGLASS BL/W 145 ST","40.82312","-73.941582","manhattan","['M10']"
403829,"W 125 ST/ST CLAIRE PL","40.817204","-73.959503","bronx","['BX15']"
403830,"W 42 ST/AV OF THE AMERICAS","40.754993","-73.984276","staten","['X30', 'X31', 'M42', 'X22A', 'X17J', 'X22']"
403830,"W 42 ST/AV OF THE AMERICAS","40.754993","-73.984276","manhattan","['X30', 'X31', 'M42', 'X22A', 'X17J', 'X22']"
403831,"WATER ST/JOHN ST","40.706814","-74.005226","manhattan","['QM25', 'QM11', 'M15']"
403832,"FRED DOUGLASS BL/W 138 ST","40.818645","-73.944847","manhattan","['M10']"
403835,"MARGARET CORBIN DR/CLOISTERS","40.865547","-73.932159","manhattan","['M4']"
403846,"8 AV/W  57 ST","40.766762","-73.982742","manhattan","['M10']"
403847,"AV OF THE AMERICAS/WEST BROADWAY","40.720909","-74.005119","manhattan","['M5', 'BXM18']"
403850,"E 86 ST/EAST END AV","40.774921","-73.944931","manhattan","['M86']"
403851,"SPRING ST/HUDSON ST","40.725735","-74.007195","manhattan","['M21']"
403853,"W HOUSTON ST/HUDSON ST","40.728889","-74.007301","manhattan","['M21']"
403854,"WASHINGTON ST/W HOUSTON ST","40.728775","-74.009476","manhattan","['M21']"
403855,"3 AV/E 23 ST","40.739204","-73.982719","manhattan","['M102', 'M103', 'M101']"
403870,"E 14 ST/2 AV","40.732582","-73.985291","manhattan","['M14D', 'M14A']"
403871,"E 14 ST/3 AV","40.733547","-73.987579","manhattan","['M14D', 'M14A']"
403876,"HUDSON ST/BETHUNE ST","40.737072","-74.005867","manhattan","['M11']"
403878,"VESEY ST/NORTH END AV","40.714554","-74.015846","manhattan","['M20']"
403886,"AMSTERDAM AV/W 114 ST","40.805729","-73.961716","manhattan","['M11']"
403887,"2 AV/E 54 ST","40.757168","-73.966995","manhattan","['M15']"
403893,"E 14 ST/UNION SQ W","40.735466","-73.992134","manhattan","['M14D', 'M14A']"
403894,"W 14 ST/5 AV","40.736229","-73.993958","manhattan","['M14D', 'M14A']"
403895,"W 14 ST/6 AV","40.737663","-73.99736","manhattan","['M14D', 'M14A']"
403896,"W 14 ST/7 AV","40.7388","-74.000046","manhattan","['M14D', 'M14A']"
403897,"W 14 ST/8 AV","40.740028","-74.002968","manhattan","['M14D', 'M14A']"
403902,"RIVERSIDE DR/W 100 ST","40.798832","-73.973412","manhattan","['M5']"
403903,"BROADWAY/W 129 ST","40.81617","-73.958183","manhattan","['M4']"
403906,"E 14 ST/IRVING PL","40.734417","-73.9897","manhattan","['M14D', 'M14A']"
403907,"W 165 ST/AMSTERDAM AV","40.837872","-73.938156","manhattan","['M2']"
403908,"AUDUBON AV/W 165 ST","40.839054","-73.939316","manhattan","['M2']"
403910,"W 165 ST/AMSTERDAM AV","40.837688","-73.938042","manhattan","['M2']"
403913,"3 AV/E 14 ST","40.733677","-73.986748","manhattan","['M102', 'M103', 'M101']"
403914,"AV OF THE AMERICAS/W 20 ST","40.741158","-73.993874","manhattan","['M5', 'M7']"
403942,"CONVENT AV/W 129 ST","40.814224","-73.953178","manhattan","['M104']"
403950,"W 145 ST/RIVERSIDE DR","40.827015","-73.951569","bronx","['BX19']"
403953,"STATE ST/BRIDGE ST","40.703487","-74.014519","manhattan","['M5', 'M20']"
403954,"W 49 ST/11 AV","40.765476","-73.995476","manhattan","['M50']"
403955,"W 49 ST/12 AV","40.766205","-73.997131","manhattan","['M50']"
403956,"12 AV/W 46 ST","40.764446","-73.998657","manhattan","['M50']"
403971,"BROADWAY/CORTLANDT ST","40.709236","-74.010567","staten","['X1']"
403975,"ST NICHOLAS AV/W 176 ST","40.846367","-73.935745","manhattan","['M3']"
403976,"ST NICHOLAS AV/W 184 ST","40.851368","-73.932106","manhattan","['M3']"
403978,"ST NICHOLAS AV/W 187 ST","40.85276","-73.931343","manhattan","['M3']"
403979,"ST NICHOLAS AV/W 174 ST","40.844906","-73.937096","manhattan","['M3']"
403980,"MADISON AV/E 121 ST","40.803482","-73.942223","manhattan","['M1']"
403981,"CENTRAL PK W/W 69 ST","40.774509","-73.977066","manhattan","['M10', 'M72']"
403982,"FRED DOUGLASS BL/W 135 ST","40.816772","-73.946213","manhattan","['M10']"
403984,"W 57 ST/9 AV","40.767673","-73.985359","staten","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403984,"W 57 ST/9 AV","40.767673","-73.985359","manhattan","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403986,"W 57 ST/10 AV","40.769363","-73.98893","staten","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403986,"W 57 ST/10 AV","40.769363","-73.98893","manhattan","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403987,"11 AV/W 57 ST","40.770046","-73.991745","manhattan","['M31']"
403989,"E 79 ST/5 AV","40.776981","-73.963478","manhattan","['M79']"
403992,"W 57 ST/10 AV","40.768841","-73.988152","staten","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403992,"W 57 ST/10 AV","40.768841","-73.988152","manhattan","['X30', 'X42', 'M57', 'M31', 'X12', 'X14']"
403993,"E 68 ST/3 AV","40.766964","-73.962074","manhattan","['M66']"
403994,"E 68 ST/2 AV","40.766262","-73.960434","manhattan","['M66']"
403995,"E 68 ST/1 AV","40.76503","-73.957497","manhattan","['M66']"
403996,"EAST 68 ST/YORK AV","40.764252","-73.95575","manhattan","['M66']"
403997,"E 67 ST/YORK AV","40.763908","-73.956299","manhattan","['M66']"
404008,"AMSTERDAM AV/W 190 ST","40.853458","-73.927116","manhattan","['M101']"
404010,"E 8 ST/LAFAYETTE ST","40.730068","-73.99128","manhattan","['M1', 'M8', 'M2']"
404011,"W 135 ST/BROADWAY","40.820343","-73.955429","manhattan","['M5', 'M11']"
404012,"W 135 ST/RIVERSIDE DR","40.821026","-73.957031","manhattan","['M5', 'M11']"
404013,"RIVERSIDE DR/W 137 ST","40.822433","-73.955856","manhattan","['M11']"
404014,"RIVERSIDE DR/W 142 ST","40.825466","-73.9533","manhattan","['M11']"
404015,"RIVERSIDE DR/W 144 ST","40.826653","-73.952225","manhattan","['M11']"
404017,"RIVERSIDE DR/W 142 ST","40.825382","-73.953987","manhattan","['M11']"
404018,"RIVERSIDE DR/W 139 ST","40.823483","-73.955498","manhattan","['M11']"
404019,"W 135 ST/RIVERSIDE DR","40.820801","-73.956985","manhattan","['M5', 'M11']"
404020,"RIVERBANK ST PK/CULTURAL CTR","40.826771","-73.955414","bronx","['BX19']"
404021,"RIVERBANK ST PK/CULTURAL CTR","40.826702","-73.955475","bronx","['M11', 'BX19']"
404021,"RIVERBANK ST PK/CULTURAL CTR","40.826702","-73.955475","manhattan","['M11', 'BX19']"
404022,"W 145 ST/RIVERSIDE DR","40.826817","-73.951653","bronx","['BX19']"
404024,"CENTRAL PK W/W 75 ST","40.778511","-73.974144","manhattan","['M10']"
404026,"BROADWAY/W 178 ST","40.848534","-73.937347","bronx","['M100', 'BX7']"
404028,"BROADWAY/W 219 ST","40.871967","-73.91304","bronx","['BXM1', 'BX20', 'BX7']"
404029,"E 14 ST/1 AV","40.731152","-73.981964","manhattan","['M14D', 'M14A']"
404030,"COLUMBUS AV/W 61 ST","40.770016","-73.984344","manhattan","['M11']"
404031,"RIVERSIDE DR/W 145 ST","40.827011","-73.952148","manhattan","['M11']"
404035,"W 49 ST/7 AV","40.760704","-73.98407","manhattan","['M50']"
404036,"WEST END AV/W 61 ST","40.772991","-73.989601","manhattan","['M57']"
404037,"SUTTON PLACE/E 55 ST","40.756195","-73.961655","manhattan","['M57']"
404039,"AV OF THE AMERICAS/W 38 ST","40.75214","-73.98597","manhattan","['M5', 'M7']"
404040,"AV OF THE AMERICAS/W 40 ST","40.753708","-73.984734","manhattan","['M5', 'M7', 'BXM2']"
404043,"AV OF THE AMERICAS/W 45 ST","40.75703","-73.982376","manhattan","['M5', 'M7']"
404046,"ST NICHOLAS AV/W 190 ST","40.855198","-73.929298","manhattan","['M3']"
404049,"CENTRAL PK W/W 63 ST","40.770657","-73.979874","manhattan","['M10', 'M20']"
404050,"7 AV/W 56 ST","40.764984","-73.980553","manhattan","['X9', 'X1', 'X7', 'M104']"
404050,"7 AV/W 56 ST","40.764984","-73.980553","staten","['X9', 'X1', 'X7', 'M104']"
404054,"RIVERSIDE DR/W 94 ST","40.794708","-73.976494","manhattan","['M5']"
404056,"RIVERSIDE DR/W 139 ST","40.823433","-73.955322","manhattan","['M11']"
404058,"W 54 ST/11 AV","40.767925","-73.991859","manhattan","['M31']"
404066,"ST NICHOLAS AV/W 167 ST","40.840931","-73.939499","bronx","['M100', 'M3', 'BX7']"
404066,"ST NICHOLAS AV/W 167 ST","40.840931","-73.939499","manhattan","['M100', 'M3', 'BX7']"
404071,"ST NICHOLAS AV/W 124 ST","40.810356","-73.952751","manhattan","['M3']"
404075,"W 96 ST/COLUMBUS AV","40.793083","-73.967827","manhattan","['M106', 'M96']"
404076,"E 106 ST/LEXINGTON AV","40.792011","-73.945969","manhattan","['M106']"
404077,"E 106 ST/3 AV","40.791325","-73.944336","manhattan","['M106']"
404079,"E 106 ST/LEXINGTON AV","40.792465","-73.946571","manhattan","['M106']"
404080,"E 106 ST/MADISON AV","40.793835","-73.949829","manhattan","['M106']"
404081,"5 AV/EAST 98 ST","40.789192","-73.954872","manhattan","['M106', 'BXM11', 'M4', 'BXM2', 'M1', 'M3', 'M2']"
404085,"12 AV/W 23 ST","40.748844","-74.008125","manhattan","['M23']"
404087,"E 96 ST/5 AV","40.787659","-73.955414","manhattan","['M96']"
404091,"2 AV/E 103 ST","40.788605","-73.944099","manhattan","['M15']"
404092,"3 AV/EAST 7 ST","40.729313","-73.990196","manhattan","['M103']"
404094,"AV A/ST MARKS PL","40.726826","-73.982834","manhattan","['M14A']"
404099,"E 20 ST/E 20 ST OVAL","40.734337","-73.978088","manhattan","['M9', 'M23']"
404100,"E HOUSTON ST/RIDGE ST","40.720654","-73.981644","manhattan","['M9', 'M21']"
404101,"FRANKFORT ST/WILLIAM ST","40.711376","-74.004372","manhattan","['M22']"
404103,"MADISON AV/E 114 ST","40.798492","-73.945816","manhattan","['M1']"
404104,"RIVERSIDE DR/W 103 ST","40.800419","-73.971703","manhattan","['M5']"
404105,"2 AV/E 12 ST","40.730812","-73.986191","manhattan","['M15']"
404106,"3 AV/E 14 ST","40.732983","-73.987564","manhattan","['M102', 'M103', 'M101']"
404107,"CHURCH ST/WARREN ST","40.714146","-74.008423","manhattan","['M5']"
404108,"CHURCH ST/VESEY ST","40.712128","-74.010048","manhattan","['M5']"
404111,"W 135 ST/FRED DOUGLASS BL","40.8162","-73.94603","bronx","['BX33']"
404112,"W 135 ST/FRED DOUGLASS BL","40.816605","-73.946655","bronx","['BX33']"
404113,"W 135 ST/ADAM C POWELL BL","40.81496","-73.94313","bronx","['BX33']"
404114,"W 135 ST/ADAM C POWELL BL","40.815624","-73.944283","bronx","['BX33']"
404116,"W 43 ST/8 AV","40.758392","-73.990189","manhattan","['M34A+']"
404117,"FT TRYON PARK/OPP CAFE LOT","40.863331","-73.932396","manhattan","['M4']"
404118,"FT TRYON PARK/CAFE LOT","40.863796","-73.932556","manhattan","['M4']"
404120,"UNION SQ E/E 15 ST","40.73555","-73.989609","manhattan","['M1', 'M3', 'M2']"
404121,"11 AV/W 57 ST","40.770565","-73.991066","manhattan","['M57']"
404122,"5 AV/W 67 ST","40.769032","-73.96965","manhattan","['M72', 'M66']"
404124,"W 178 ST/ST NICHOLAS AV","40.847336","-73.935379","manhattan","['M98']"
404125,"W 178 ST/AUDUBON AV","40.84655","-73.933441","manhattan","['M98']"
404129,"ADAM C POWELL BL/W 149 ST","40.824261","-73.936943","manhattan","['M2']"
404130,"RIVERSIDE DR/W 104 ST","40.800999","-73.971642","manhattan","['M5']"
404131,"RIVERSIDE DR/W 94 ST","40.795059","-73.976624","manhattan","['M5']"
404132,"AV OF THE AMERICAS/PRINCE ST","40.727024","-74.003349","manhattan","['M21', 'M5', 'X10B', 'X10', 'X12', 'X1']"
404132,"AV OF THE AMERICAS/PRINCE ST","40.727024","-74.003349","staten","['M21', 'M5', 'X10B', 'X10', 'X12', 'X1']"
404133,"HUDSON ST/BARROW ST","40.731571","-74.006531","manhattan","['M20']"
404134,"CENTRAL PK W/W 79 ST","40.781147","-73.972229","manhattan","['M10']"
404135,"FRED DOUGLASS BL/W 158 ST","40.830956","-73.935989","manhattan","['M10']"
404136,"CENTRAL PK W/W 79 ST","40.780621","-73.972855","manhattan","['M10']"
404137,"12 AV/W 23 ST","40.748718","-74.00811","manhattan","['M23']"
404138,"BROADWAY/W 63 ST","40.770615","-73.982269","manhattan","['M104']"
404140,"ST NICHOLAS AV/W 167 ST","40.839813","-73.939743","bronx","['BX7']"
404144,"BROADWAY/W 207th ST","40.867786","-73.920547","bronx","['BX12+', 'BX12']"
404145,"W 155 ST/ST NICHOLAS AV","40.831131","-73.941719","bronx","['BX6']"
404147,"W 133 ST/AMSTERDAM AV","40.817822","-73.953568","manhattan","['M11']"
404153,"7 AV/W 41 ST","40.755482","-73.98745","manhattan","['M7', 'M20', 'M104']"
404154,"YORK AV/E 60 ST","40.759544","-73.958946","manhattan","['M31']"
404155,"E HOUSTON ST/MOTT ST","40.724976","-73.994492","manhattan","['M21']"
404160,"E 42 ST/MADISON AV","40.752533","-73.978889","manhattan","['M42']"
404161,"10 AV/W 19 ST","40.745426","-74.005684","manhattan","['M11']"
404165,"W 207 ST/10 AV","40.864204","-73.918518","bronx","['BX12+', 'BX12']"
404167,"DELANCEY ST/ALLEN ST","40.719288","-73.990097","brooklyn","['B39']"
404168,"5 AV/EAST 96 ST","40.788216","-73.955635","manhattan","['M4', 'BXM3', 'M1', 'BXM4', 'M3', 'M2']"
404169,"3 AV/E 55 ST","40.759201","-73.968147","manhattan","['M102', 'M103', 'M101', 'X68', 'QM24', 'X63', 'X64', 'QM10', 'QM12']"
404169,"3 AV/E 55 ST","40.759201","-73.968147","queens","['M102', 'M103', 'M101', 'X68', 'QM24', 'X63', 'X64', 'QM10', 'QM12']"
404170,"W 207 ST/10 AV","40.864468","-73.918694","bronx","['BX12+', 'BX12']"
404171,"LEXINGTON AV/E 59 ST","40.762135","-73.968399","manhattan","['M102', 'M103', 'M101']"
404173,"W 34 ST/8 AV","40.75219","-73.993683","staten","['X17J']"
404175,"LEXINGTON AV/E 46 ST","40.754105","-73.974228","staten","['X2', 'X22A', 'X31', 'X22', 'X5']"
404176,"LEXINGTON AV/E 41 ST","40.750881","-73.97657","staten","['X2', 'X5']"
404179,"5 AV/W 52 ST","40.759525","-73.976601","brooklyn","['X27', 'X38', 'X28', 'X37']"
404181,"5 AV/W 41 ST","40.752506","-73.98175","brooklyn","['X27', 'X38', 'X28', 'X37']"
404183,"5 AV/W 30 ST","40.745651","-73.98671","brooklyn","['X27', 'X38', 'X28', 'X37']"
404184,"BROADWAY/WAVERLY PL","40.729679","-73.993279","brooklyn","['X27', 'X1', 'X28', 'X17']"
404184,"BROADWAY/WAVERLY PL","40.729679","-73.993279","staten","['X27', 'X1', 'X28', 'X17']"
404185,"BROADWAY/THOMAS ST","40.715488","-74.00531","brooklyn","['X27', 'X28']"
404186,"BROADWAY/MURRAY ST","40.71283","-74.007538","brooklyn","['X27', 'X28']"
404189,"BROADWAY/RECTOR ST","40.707119","-74.012306","staten","['X3', 'X1', 'X4']"
404190,"BROADWAY/MORRIS ST","40.705261","-74.013969","staten","['X3', 'X1', 'X4']"
404191,"MADISON AV/E 95 ST","40.787197","-73.954147","manhattan","['M4', 'M1', 'M3', 'M2']"
404194,"W 179 ST/WADSWORTH AV","40.848515","-73.935776","manhattan","['M98']"
404196,"12 AV/W 42 ST ISLAND","40.762051","-74.000999","manhattan","['M50']"
404197,"BROADWAY/E 14 ST","40.734707","-73.990936","brooklyn","['X12', 'X9', 'X7']"
404197,"BROADWAY/E 14 ST","40.734707","-73.990936","staten","['X12', 'X9', 'X7']"
404199,"WORTH ST/BROADWAY","40.716377","-74.004883","staten","['X11', 'X17A', 'X17J', 'X19']"
404201,"BROADWAY/PARK PL","40.71233","-74.007957","staten","['X19', 'X1', 'X4', 'X3']"
404202,"BROADWAY/RECTOR ST","40.707233","-74.012207","staten","['BXM18', 'X19', 'X17A', 'X17']"
404204,"5 AV/W 46 ST","40.755852","-73.979248","staten","['X10', 'X17J', 'X10B', 'X42', 'X17']"
404205,"5 AV/W 40 ST","40.752316","-73.981857","staten","['X42', 'X10B', 'X10', 'X12', 'X14', 'X17']"
404206,"5 AV/W 32 ST","40.74728","-73.985527","staten","['X12', 'X14', 'X42']"
404207,"5 AV/W 27 ST","40.744244","-73.98774","staten","['X12', 'X14', 'X42']"
404208,"BROADWAY/WORTH ST","40.716103","-74.004768","staten","['X10', 'BXM18', 'X12', 'X11', 'X17']"
404211,"5 AV/W 28 ST","40.744396","-73.987625","staten","['X1']"
404212,"PARK PL/BROADWAY","40.712536","-74.007858","staten","['X8']"
404214,"BATTERY PL/GREENWICH ST","40.704769","-74.014458","staten","['X1']"
404215,"5 AV/W 54 ST","40.760773","-73.975685","staten","['X30', 'X42', 'X10B', 'X10', 'X17J', 'X14', 'X12', 'X17']"
404219,"BROADWAY/WARREN ST","40.713764","-74.006752","staten","['X10', 'X11', 'X12']"
404220,"BROADWAY/VESEY ST","40.711346","-74.00872","staten","['X10', 'BXM18', 'X12', 'X11']"
404221,"BROADWAY/LIBERTY ST","40.709415","-74.010422","staten","['X12']"
404222,"BROADWAY/EXCHANGE ALLEY","40.706589","-74.012749","staten","['X10', 'X11', 'X12']"
404225,"BROADWAY/BARCLAY ST","40.711895","-74.008316","brooklyn","['M5', 'X27', 'X28']"
404225,"BROADWAY/BARCLAY ST","40.711895","-74.008316","manhattan","['M5', 'X27', 'X28']"
