,id,length,speed
378,MTA NYCT_B15-B150238-1,0.0270432559926,21.0288531823
379,MTA NYCT_B15-B150238-12,0.00198780389284,5.37632620288
380,MTA NYCT_B15-B150238-16,0.00192713118146,1.10297770001
381,MTA NYCT_B15-B150238-20,0.00181153306655,1.22947844743
382,MTA NYCT_B15-B150238-23,0.00265210652904,4.89145455751
383,MTA NYCT_B15-B150238-26,0.00126183868912,5.34666822205
384,MTA NYCT_B15-B150238-28,0.00224203928998,4.65449780313
385,MTA NYCT_B15-B150238-30,0.00234164117197,11.7645456825
386,MTA NYCT_B15-B150238-34,0.00200563434164,8.87841741471
387,MTA NYCT_B15-B150238-37,0.00220494835295,6.77390155865
388,MTA NYCT_B15-B150238-38,0.002652410402,14.5518374582
389,MTA NYCT_B15-B150238-39,0.00195738916359,3.88312631572
390,MTA NYCT_B15-B150238-42,0.00257365411107,10.8494578619
391,MTA NYCT_B15-B150238-44,0.00211927871045,4.64037765846
392,MTA NYCT_B15-B150238-45,0.00168242299696,4.4942811733
393,MTA NYCT_B15-B150238-48,0.00118357797211,3.98049410454
394,MTA NYCT_B15-B150238-49,0.00347450041708,3.67930353052
395,MTA NYCT_B15-B150238-5,0.00777609424189,12.7347656809
396,MTA NYCT_B15-B150238-53,0.00220576779579,2.77337276575
397,MTA NYCT_B15-B150238-54,0.00275867069516,3.12758521144
398,MTA NYCT_B15-B150238-55,0.00270764259772,7.51890018502
399,MTA NYCT_B15-B150238-56,0.00285217435009,5.69184803788
400,MTA NYCT_B15-B150238-57,0.00124496869259,2.97879428739
401,MTA NYCT_B15-B150238-59,0.00194383252664,2.80295314333
402,MTA NYCT_B15-B150238-6,0.0170077537955,15.857663712
403,MTA NYCT_B15-B150238-60,0.00191292883931,0.566704981985
404,MTA NYCT_B15-B150238-66,0.00225472861617,4.62540179479
405,MTA NYCT_B15-B150238-68,0.00161541573827,5.14193701674
406,MTA NYCT_B15-B150238-74,0.00278327625558,1.41219715513
