route_id,trip_id,shape_id
B46,FB_B5-Weekday-SDon-082900_B46_152,B460214
B46,FB_B5-Weekday-SDon-083300_B46_176,B460202
B46,FB_B5-Weekday-SDon-083500_B46_150,B460205
B46,FB_B5-Weekday-SDon-083700_B46_170,B460202
B46,FB_B5-Weekday-SDon-084100_B46_177,B460214
B46,FB_B5-Weekday-SDon-084300_B46_154,B460205
B46,FB_B5-Weekday-SDon-084500_B46_158,B460202
B46,FB_B5-Weekday-SDon-084900_B46_149,B460214
B46,FB_B5-Weekday-SDon-085100_B46_179,B460205
B46,FB_B5-Weekday-SDon-085300_B46_178,B460202
B46,FB_B5-Weekday-SDon-085700_B46_166,B460202
B46,FB_B5-Weekday-SDon-085900_B46_145,B460205
B46,FB_B5-Weekday-SDon-086100_B46_141,B460214
B46,FB_B5-Weekday-SDon-086500_B46_156,B460202
B46,FB_B5-Weekday-SDon-086700_B46_180,B460205
B46,FB_B5-Weekday-SDon-086900_B46_183,B460214
B46,FB_B5-Weekday-SDon-087300_B46_182,B460202
B46,FB_B5-Weekday-SDon-087500_B46_181,B460205
B46,FB_B5-Weekday-SDon-087700_B46_184,B460214
B46,FB_B5-Weekday-SDon-088000_B46_185,B460202
B46,FB_B5-Weekday-SDon-088300_B46_159,B460202
B46,FB_B5-Weekday-SDon-088300_B46_138,B460205
B46,FB_B5-Weekday-SDon-088600_B46_188,B460214
B46,FB_B5-Weekday-SDon-088900_B46_168,B460202
B46,FB_B5-Weekday-SDon-089100_B46_186,B460205
B46,FB_B5-Weekday-SDon-089200_B46_189,B460202
B46,FB_B5-Weekday-SDon-089500_B46_187,B460202
B46,FB_B5-Weekday-SDon-089800_B46_126,B460214
B46,FB_B5-Weekday-SDon-090000_B46_146,B460205
B46,FB_B5-Weekday-SDon-090100_B46_190,B460214
B46,FB_B5-Weekday-SDon-090400_B46_191,B460202
B46,FB_B5-Weekday-SDon-090700_B46_132,B460202
B46,FB_B5-Weekday-SDon-090800_B46_157,B460205
B46,FB_B5-Weekday-SDon-091000_B46_192,B460214
B46,FB_B5-Weekday-SDon-091300_B46_155,B460202
B46,FB_B5-Weekday-SDon-091600_B46_153,B460214
B46,FB_B5-Weekday-SDon-091700_B46_161,B460205
B46,FB_B5-Weekday-SDon-091900_B46_162,B460202
B46,FB_B5-Weekday-SDon-092200_B46_143,B460202
B46,FB_B5-Weekday-SDon-092500_B46_129,B460214
B46,FB_B5-Weekday-SDon-092500_B46_193,B460205
B46,FB_B5-Weekday-SDon-092800_B46_194,B460214
B46,FB_B5-Weekday-SDon-093100_B46_195,B460202
B46,FB_B5-Weekday-SDon-093400_B46_167,B460205
B46,FB_B5-Weekday-SDon-093400_B46_165,B460202
B46,FB_B5-Weekday-SDon-093700_B46_164,B460202
B46,FB_B5-Weekday-SDon-094100_B46_136,B460214
B46,FB_B5-Weekday-SDon-094200_B46_163,B460205
B46,FB_B5-Weekday-SDon-094500_B46_160,B460202
B46,FB_B5-Weekday-SDon-094900_B46_142,B460202
B46,FB_B5-Weekday-SDon-095100_B46_137,B460205
B46,FB_B5-Weekday-SDon-095300_B46_196,B460202
B46,FB_B5-Weekday-SDon-095700_B46_152,B460202
B46,FB_B5-Weekday-SDon-095900_B46_197,B460205
B46,FB_B5-Weekday-SDon-096100_B46_147,B460214
B46,FB_B5-Weekday-SDon-096500_B46_177,B460214
B46,FB_B5-Weekday-SDon-096800_B46_150,B460205
B46,FB_B5-Weekday-SDon-096900_B46_144,B460202
B46,FB_B5-Weekday-SDon-097300_B46_149,B460202
B46,FB_B5-Weekday-SDon-097600_B46_154,B460205
B46,FB_B5-Weekday-SDon-097700_B46_199,B460214
B46,FB_B5-Weekday-SDon-098100_B46_179,B460202
B46,FB_B5-Weekday-SDon-098400_B46_145,B460209
B46,FB_B5-Weekday-SDon-098500_B46_200,B460214
B46,FB_B5-Weekday-SDon-098900_B46_202,B460202
B46,FB_B5-Weekday-SDon-099000_B46_148,B460205
B46,FB_B5-Weekday-SDon-099300_B46_201,B460214
B46,FB_B5-Weekday-SDon-099600_B46_175,B460205
B46,FB_B5-Weekday-SDon-099700_B46_176,B460202
B46,FB_B5-Weekday-SDon-100100_B46_184,B460214
B46,FB_B5-Weekday-SDon-100200_B46_170,B460205
B46,FB_B5-Weekday-SDon-100500_B46_188,B460214
B46,FB_B5-Weekday-SDon-100700_B46_181,B460209
B46,FB_B5-Weekday-SDon-100900_B46_158,B460202
B46,FB_B5-Weekday-SDon-101100_B46_151,B460205
B46,FB_B5-Weekday-SDon-101500_B46_206,B460205
B46,FB_B5-Weekday-SDon-101700_B46_131,B460214
B46,FB_B5-Weekday-SDon-101900_B46_203,B460205
B46,FB_B5-Weekday-SDon-102100_B46_138,B460214
B46,FB_B5-Weekday-SDon-102400_B46_204,B460205
B46,FB_B5-Weekday-SDon-102500_B46_174,B460202
B46,FB_B5-Weekday-SDon-102900_B46_166,B460202
B46,FB_B5-Weekday-SDon-102900_B46_190,B460205
B46,FB_B5-Weekday-SDon-039900_B46_113,B460203
B46,FB_B5-Weekday-SDon-103400_B46_146,B460209
B46,FB_B5-Weekday-SDon-103400_B46_207,B460216
B46,FB_B5-Weekday-SDon-103900_B46_157,B460214
B46,FB_B5-Weekday-SDon-104000_B46_208,B460209
B46,FB_B5-Weekday-SDon-104400_B46_209,B460202
B46,FB_B5-Weekday-SDon-104600_B46_185,B460205
B46,FB_B5-Weekday-SDon-104900_B46_183,B460202
B46,FB_B5-Weekday-SDon-105200_B46_161,B460205
B46,FB_B5-Weekday-SDon-105400_B46_159,B460214
B46,FB_B5-Weekday-SDon-105800_B46_168,B460205
B46,FB_B5-Weekday-SDon-105900_B46_186,B460202
B46,FB_B5-Weekday-SDon-106400_B46_167,B460214
B46,FB_B5-Weekday-SDon-039300_B46_112,B460203
B46,FB_B5-Weekday-SDon-106500_B46_211,B460209
B46,FB_B5-Weekday-SDon-106900_B46_210,B460202
B46,FB_B5-Weekday-SDon-107200_B46_178,B460205
B46,FB_B5-Weekday-SDon-107400_B46_191,B460214
B46,FB_B5-Weekday-SDon-038500_B46_102,B460203
B46,FB_B5-Weekday-SDon-107900_B46_163,B460202
B46,FB_B5-Weekday-SDon-107900_B46_172,B460209
B46,FB_B5-Weekday-SDon-108400_B46_182,B460214
B46,FB_B5-Weekday-SDon-037700_B46_111,B460203
B46,FB_B5-Weekday-SDon-108600_B46_155,B460205
B46,FB_B5-Weekday-SDon-036900_B46_110,B460203
B46,FB_B5-Weekday-SDon-108900_B46_192,B460202
B46,FB_B5-Weekday-SDon-109300_B46_212,B460205
B46,FB_B5-Weekday-SDon-109400_B46_162,B460214
B46,FB_B5-Weekday-SDon-109900_B46_193,B460202
B46,FB_B5-Weekday-SDon-110000_B46_199,B460209
B46,FB_B5-Weekday-SDon-110400_B46_165,B460214
B46,FB_B5-Weekday-SDon-036100_B46_109,B460203
B46,FB_B5-Weekday-SDon-110700_B46_189,B460205
B46,FB_B5-Weekday-SDon-110900_B46_194,B460202
B46,FB_B5-Weekday-SDon-111400_B46_187,B460205
B46,FB_B5-Weekday-SDon-111400_B46_200,B460202
B46,FB_B5-Weekday-SDon-035900_B46_108,B460206
B46,FB_B5-Weekday-SDon-034700_B46_107,B460206
B46,FB_B5-Weekday-SDon-111900_B46_175,B460214
B46,FB_B5-Weekday-SDon-112200_B46_207,B460205
B46,FB_B5-Weekday-SDon-112400_B46_196,B460202
B46,FB_B5-Weekday-SDon-112900_B46_208,B460214
B46,FB_B5-Weekday-SDon-113000_B46_181,B460205
B46,FB_B5-Weekday-SDon-113400_B46_197,B460202
B46,FB_B5-Weekday-SDon-113800_B46_177,B460205
B46,FB_B5-Weekday-SDon-113900_B46_206,B460214
B46,FB_B5-Weekday-SDon-114400_B46_203,B460202
B46,FB_B5-Weekday-SDon-114600_B46_195,B460205
B46,FB_B5-Weekday-SDon-115000_B46_180,B460214
B46,FB_B5-Weekday-SDon-115400_B46_201,B460205
B46,FB_B5-Weekday-SDon-115600_B46_204,B460202
B46,FB_B5-Weekday-SDon-116200_B46_184,B460214
B46,FB_B5-Weekday-SDon-116200_B46_202,B460205
B46,FB_B5-Weekday-SDon-116800_B46_205,B460202
B46,FB_B5-Weekday-SDon-117000_B46_198,B460205
B46,FB_B5-Weekday-SDon-033500_B46_106,B460206
B46,FB_B5-Weekday-SDon-032300_B46_105,B460206
B46,FB_B5-Weekday-SDon-117400_B46_188,B460214
B46,FB_B5-Weekday-SDon-117800_B46_173,B460205
B46,FB_B5-Weekday-SDon-030500_B46_104,B460206
B46,FB_B5-Weekday-SDon-118000_B46_178,B460202
B46,FB_B5-Weekday-SDon-118600_B46_190,B460214
B46,FB_B5-Weekday-SDon-118600_B46_174,B460205
B46,FB_B5-Weekday-SDon-119300_B46_179,B460214
B46,FB_B5-Weekday-SDon-119400_B46_209,B460205
B46,FB_B5-Weekday-SDon-120000_B46_182,B460202
B46,FB_B5-Weekday-SDon-120200_B46_176,B460205
B46,FB_B5-Weekday-SDon-120700_B46_183,B460214
B46,FB_B5-Weekday-SDon-121000_B46_212,B460205
B46,FB_B5-Weekday-SDon-028800_B46_103,B460206
B46,FB_B5-Weekday-SDon-121400_B46_185,B460202
B46,FB_B5-Weekday-SDon-121800_B46_186,B460205
B46,FB_B5-Weekday-SDon-122100_B46_189,B460214
B46,FB_B5-Weekday-SDon-122600_B46_210,B460205
B46,FB_B5-Weekday-SDon-122800_B46_191,B460202
B46,FB_B5-Weekday-SDon-123400_B46_187,B460205
B46,FB_B5-Weekday-SDon-123500_B46_175,B460214
B46,FB_B5-Weekday-SDon-124200_B46_192,B460202
B46,FB_B5-Weekday-SDon-124200_B46_207,B460205
B46,FB_B5-Weekday-SDon-124900_B46_208,B460214
B46,FB_B5-Weekday-SDon-125000_B46_181,B460205
B46,FB_B5-Weekday-SDon-125600_B46_193,B460202
B46,FB_B5-Weekday-SDon-027000_B46_101,B460206
B46,FB_B5-Weekday-SDon-125700_B46_177,B460204
B46,FB_B5-Weekday-SDon-126300_B46_194,B460202
B46,FB_B5-Weekday-SDon-126500_B46_180,B460205
B46,FB_B5-Weekday-SDon-021000_B46_102,B460206
B46,FB_B5-Weekday-SDon-127000_B46_195,B460202
B46,FB_B5-Weekday-SDon-127200_B46_201,B460205
B46,FB_B5-Weekday-SDon-127800_B46_184,B460202
B46,FB_B5-Weekday-SDon-128000_B46_211,B460205
B46,FB_B5-Weekday-SDon-128700_B46_197,B460205
B46,FB_B5-Weekday-SDon-128800_B46_198,B460202
B46,FB_B5-Weekday-SDon-015000_B46_101,B460206
B46,FB_B5-Weekday-SDon-129500_B46_188,B460204
B46,FB_B5-Weekday-SDon-101900_B46_173,B460213
B46,FB_B5-Weekday-SDon-130200_B46_190,B460204
B46,FB_B5-Weekday-SDon-101300_B46_205,B460213
B46,FB_B5-Weekday-SDon-130800_B46_199,B460202
B46,FB_B5-Weekday-SDon-131000_B46_200,B460204
B46,FB_B5-Weekday-SDon-100100_B46_169,B460213
B46,FB_B5-Weekday-SDon-096500_B46_198,B460213
B46,FB_B5-Weekday-SDon-131800_B46_202,B460204
B46,FB_B5-Weekday-SDon-096100_B46_171,B460211
B46,FB_B5-Weekday-SDon-049600_B46_172,B460208
B46,FB_B5-Weekday-SDon-132800_B46_203,B460204
B46,FB_B5-Weekday-SDon-132800_B46_196,B460202
B46,FB_B5-Weekday-SDon-048300_B46_171,B460211
B46,FB_B5-Weekday-SDon-047000_B46_167,B460208
B46,FB_B5-Weekday-SDon-134000_B46_206,B460204
B46,FB_B5-Weekday-SDon-046800_B46_166,B460213
B46,FB_B5-Weekday-SDon-134800_B46_209,B460202
B46,FB_B5-Weekday-SDon-135200_B46_204,B460204
B46,FB_B5-Weekday-SDon-046300_B46_165,B460211
B46,FB_B5-Weekday-SDon-046200_B46_164,B460213
B46,FB_B5-Weekday-SDon-136400_B46_205,B460204
B46,FB_B5-Weekday-SDon-046100_B46_163,B460215
B46,FB_B5-Weekday-SDon-046000_B46_162,B460208
B46,FB_B5-Weekday-SDon-137600_B46_201,B460204
B46,FB_B5-Weekday-SDon-045600_B46_161,B460215
B46,FB_B5-Weekday-SDon-045100_B46_160,B460208
B46,FB_B5-Weekday-SDon-138800_B46_212,B460204
B46,FB_B5-Weekday-SDon-045000_B46_107,B460218
B46,FB_B5-Weekday-SDon-044900_B46_159,B460211
B46,FB_B5-Weekday-SDon-140000_B46_207,B460204
B46,FB_B5-Weekday-SDon-141200_B46_210,B460204
B46,FB_B5-Weekday-SDon-044800_B46_158,B460213
B46,FB_B5-Weekday-SDon-044600_B46_157,B460208
B46,FB_B5-Weekday-SDon-142400_B46_208,B460204
B46,FB_B5-Weekday-SDon-044600_B46_156,B460218
B46,FB_B5-Weekday-SDon-143600_B46_211,B460204
B46,FB_B5-Weekday-SDon-044400_B46_155,B460215
B46,FB_B5-Weekday-SDon-144800_B46_202,B460204
B46,FB_B5-Weekday-SDon-044000_B46_154,B460215
B46,FB_B5-Weekday-SDon-146000_B46_206,B460204
B46,FB_B5-Weekday-SDon-044000_B46_153,B460208
B46,FB_B5-Weekday-SDon-147200_B46_204,B460204
B46,FB_B5-Weekday-SDon-043600_B46_152,B460218
B46,FB_B5-Weekday-SDon-043400_B46_150,B460208
B46,FB_B5-Weekday-SDon-149800_B46_212,B460204
B46,FB_B5-Weekday-SDon-043400_B46_151,B460215
B46,FB_B5-Weekday-SDon-043000_B46_149,B460218
B46,FB_B5-Weekday-SDon-042800_B46_148,B460208
B46,FB_B5-Weekday-SDon-042500_B46_147,B460211
B46,FB_B5-Weekday-SDon-042200_B46_146,B460218
B46,FB_B5-Weekday-SDon-042100_B46_145,B460208
B46,FB_B5-Weekday-SDon-042000_B46_144,B460213
B46,FB_B5-Weekday-SDon-041800_B46_141,B460215
B46,FB_B5-Weekday-SDon-038400_B46_114,B460207
B46,FB_B5-Weekday-SDon-039400_B46_103,B460223
B46,FB_B5-Weekday-SDon-040400_B46_118,B460207
B46,FB_B5-Weekday-SDon-041400_B46_119,B460207
B46,FB_B5-Weekday-SDon-042000_B46_122,B460227
B46,FB_B5-Weekday-SDon-042400_B46_101,B460207
B46,FB_B5-Weekday-SDon-043000_B46_104,B460227
B46,FB_B5-Weekday-SDon-043400_B46_125,B460207
B46,FB_B5-Weekday-SDon-044000_B46_126,B460227
B46,FB_B5-Weekday-SDon-044400_B46_128,B460207
B46,FB_B5-Weekday-SDon-045000_B46_130,B460227
B46,FB_B5-Weekday-SDon-045400_B46_120,B460207
B46,FB_B5-Weekday-SDon-045900_B46_135,B460227
B46,FB_B5-Weekday-SDon-046300_B46_137,B460227
B46,FB_B5-Weekday-SDon-046300_B46_136,B460207
B46,FB_B5-Weekday-SDon-047100_B46_140,B460207
B46,FB_B5-Weekday-SDon-047200_B46_141,B460227
B46,FB_B5-Weekday-SDon-047700_B46_134,B460227
B46,FB_B5-Weekday-SDon-047900_B46_145,B460207
B46,FB_B5-Weekday-SDon-048600_B46_148,B460227
B46,FB_B5-Weekday-SDon-048700_B46_151,B460207
B46,FB_B5-Weekday-SDon-049000_B46_150,B460227
B46,FB_B5-Weekday-SDon-049500_B46_154,B460207
B46,FB_B5-Weekday-SDon-049700_B46_155,B460227
B46,FB_B5-Weekday-SDon-050000_B46_153,B460227
B46,FB_B5-Weekday-SDon-050300_B46_157,B460207
B46,FB_B5-Weekday-SDon-050700_B46_161,B460227
B46,FB_B5-Weekday-SDon-051100_B46_160,B460221
B46,FB_B5-Weekday-SDon-051500_B46_163,B460221
B46,FB_B5-Weekday-SDon-051900_B46_118,B460207
B46,FB_B5-Weekday-SDon-051900_B46_162,B460227
B46,FB_B5-Weekday-SDon-052500_B46_112,B460227
B46,FB_B5-Weekday-SDon-052700_B46_167,B460207
B46,FB_B5-Weekday-SDon-053100_B46_119,B460227
B46,FB_B5-Weekday-SDon-053400_B46_115,B460207
B46,FB_B5-Weekday-SDon-053600_B46_103,B460227
B46,FB_B5-Weekday-SDon-054100_B46_101,B460207
B46,FB_B5-Weekday-SDon-054600_B46_152,B460227
B46,FB_B5-Weekday-SDon-054800_B46_117,B460207
B46,FB_B5-Weekday-SDon-055100_B46_126,B460227
B46,FB_B5-Weekday-SDon-055500_B46_172,B460207
B46,FB_B5-Weekday-SDon-055700_B46_125,B460227
B46,FB_B5-Weekday-SDon-056200_B46_147,B460207
B46,FB_B5-Weekday-SDon-056900_B46_123,B460227
B46,FB_B5-Weekday-SDon-056900_B46_128,B460207
B46,FB_B5-Weekday-SDon-057600_B46_120,B460207
B46,FB_B5-Weekday-SDon-058300_B46_136,B460207
B46,FB_B5-Weekday-SDon-058800_B46_137,B460227
B46,FB_B5-Weekday-SDon-059000_B46_107,B460207
B46,FB_B5-Weekday-SDon-059700_B46_134,B460207
B46,FB_B5-Weekday-SDon-060000_B46_104,B460227
B46,FB_B5-Weekday-SDon-060400_B46_150,B460207
B46,FB_B5-Weekday-SDon-061100_B46_151,B460207
B46,FB_B5-Weekday-SDon-061200_B46_154,B460227
B46,FB_B5-Weekday-SDon-061800_B46_131,B460207
B46,FB_B5-Weekday-SDon-062500_B46_156,B460207
B46,FB_B5-Weekday-SDon-063200_B46_116,B460207
B46,FB_B5-Weekday-SDon-063900_B46_124,B460207
B46,FB_B5-Weekday-SDon-064200_B46_118,B460227
B46,FB_B5-Weekday-SDon-064600_B46_149,B460207
B46,FB_B5-Weekday-SDon-065400_B46_145,B460207
B46,FB_B5-Weekday-SDon-065400_B46_160,B460227
B46,FB_B5-Weekday-SDon-066400_B46_159,B460207
B46,FB_B5-Weekday-SDon-066600_B46_112,B460227
B46,FB_B5-Weekday-SDon-067400_B46_133,B460207
B46,FB_B5-Weekday-SDon-067800_B46_103,B460227
B46,FB_B5-Weekday-SDon-068400_B46_128,B460207
B46,FB_B5-Weekday-SDon-069000_B46_119,B460227
B46,FB_B5-Weekday-SDon-069400_B46_138,B460207
B46,FB_B5-Weekday-SDon-070200_B46_125,B460227
B46,FB_B5-Weekday-SDon-070400_B46_107,B460207
B46,FB_B5-Weekday-SDon-071400_B46_104,B460227
B46,FB_B5-Weekday-SDon-071400_B46_110,B460207
B46,FB_B5-Weekday-SDon-072600_B46_111,B460227
B46,FB_B5-Weekday-SDon-072600_B46_113,B460207
B46,FB_B5-Weekday-SDon-073800_B46_123,B460227
B46,FB_B5-Weekday-SDon-073800_B46_155,B460207
B46,FB_B5-Weekday-SDon-074400_B46_129,B460227
B46,FB_B5-Weekday-SDon-075000_B46_157,B460207
B46,FB_B5-Weekday-SDon-075600_B46_161,B460227
B46,FB_B5-Weekday-SDon-076200_B46_120,B460207
B46,FB_B5-Weekday-SDon-076800_B46_165,B460227
B46,FB_B5-Weekday-SDon-077400_B46_121,B460207
B46,FB_B5-Weekday-SDon-078000_B46_167,B460227
B46,FB_B5-Weekday-SDon-078400_B46_112,B460207
B46,FB_B5-Weekday-SDon-079200_B46_116,B460227
B46,FB_B5-Weekday-SDon-079400_B46_118,B460207
B46,FB_B5-Weekday-SDon-080300_B46_156,B460207
B46,FB_B5-Weekday-SDon-080400_B46_141,B460227
B46,FB_B5-Weekday-SDon-081200_B46_119,B460207
B46,FB_B5-Weekday-SDon-081600_B46_127,B460227
B46,FB_B5-Weekday-SDon-082100_B46_125,B460207
B46,FB_B5-Weekday-SDon-082800_B46_162,B460227
B46,FB_B5-Weekday-SDon-083000_B46_139,B460207
B46,FB_B5-Weekday-SDon-083900_B46_126,B460207
B46,FB_B5-Weekday-SDon-084000_B46_146,B460227
B46,FB_B5-Weekday-SDon-084800_B46_163,B460207
B46,FB_B5-Weekday-SDon-085200_B46_128,B460227
B46,FB_B5-Weekday-SDon-085700_B46_143,B460207
B46,FB_B5-Weekday-SDon-086400_B46_123,B460227
B46,FB_B5-Weekday-SDon-086600_B46_129,B460207
B46,FB_B5-Weekday-SDon-087500_B46_136,B460207
B46,FB_B5-Weekday-SDon-087600_B46_164,B460227
B46,FB_B5-Weekday-SDon-088400_B46_137,B460207
B46,FB_B5-Weekday-SDon-088400_B46_160,B460227
B46,FB_B5-Weekday-SDon-089300_B46_152,B460207
B46,FB_B5-Weekday-SDon-089400_B46_175,B460227
B46,FB_B5-Weekday-SDon-090200_B46_150,B460207
B46,FB_B5-Weekday-SDon-090400_B46_177,B460227
B46,FB_B5-Weekday-SDon-091100_B46_154,B460207
B46,FB_B5-Weekday-SDon-091200_B46_149,B460227
B46,FB_B5-Weekday-SDon-091900_B46_179,B460207
B46,FB_B5-Weekday-SDon-092700_B46_141,B460207
B46,FB_B5-Weekday-SDon-092800_B46_145,B460227
B46,FB_B5-Weekday-SDon-093400_B46_183,B460227
B46,FB_B5-Weekday-SDon-093500_B46_180,B460223
B46,FB_B5-Weekday-SDon-094000_B46_184,B460227
B46,FB_B5-Weekday-SDon-094300_B46_181,B460207
B46,FB_B5-Weekday-SDon-094700_B46_188,B460227
B46,FB_B5-Weekday-SDon-095100_B46_138,B460207
B46,FB_B5-Weekday-SDon-095500_B46_186,B460227
B46,FB_B5-Weekday-SDon-095900_B46_126,B460207
B46,FB_B5-Weekday-SDon-096300_B46_190,B460227
B46,FB_B5-Weekday-SDon-096700_B46_146,B460207
B46,FB_B5-Weekday-SDon-097100_B46_157,B460227
B46,FB_B5-Weekday-SDon-097500_B46_192,B460207
B46,FB_B5-Weekday-SDon-097800_B46_153,B460227
B46,FB_B5-Weekday-SDon-098300_B46_161,B460207
B46,FB_B5-Weekday-SDon-098700_B46_129,B460227
B46,FB_B5-Weekday-SDon-099200_B46_193,B460207
B46,FB_B5-Weekday-SDon-099300_B46_194,B460227
B46,FB_B5-Weekday-SDon-100100_B46_167,B460227
B46,FB_B5-Weekday-SDon-100200_B46_136,B460207
B46,FB_B5-Weekday-SDon-101200_B46_163,B460207
B46,FB_B5-Weekday-SDon-101700_B46_137,B460227
B46,FB_B5-Weekday-SDon-102000_B46_147,B460227
B46,FB_B5-Weekday-SDon-102200_B46_197,B460207
B46,FB_B5-Weekday-SDon-102700_B46_177,B460227
B46,FB_B5-Weekday-SDon-103100_B46_150,B460207
B46,FB_B5-Weekday-SDon-103900_B46_199,B460227
B46,FB_B5-Weekday-SDon-104000_B46_154,B460207
B46,FB_B5-Weekday-SDon-104700_B46_200,B460227
B46,FB_B5-Weekday-SDon-104900_B46_148,B460207
B46,FB_B5-Weekday-SDon-105200_B46_201,B460227
B46,FB_B5-Weekday-SDon-105700_B46_175,B460227
B46,FB_B5-Weekday-SDon-105900_B46_188,B460207
B46,FB_B5-Weekday-SDon-106000_B46_184,B460228
B46,FB_B5-Weekday-SDon-106500_B46_170,B460228
B46,FB_B5-Weekday-SDon-106900_B46_151,B460207
B46,FB_B5-Weekday-SDon-107900_B46_206,B460227
B46,FB_B5-Weekday-SDon-107900_B46_131,B460207
B46,FB_B5-Weekday-SDon-108200_B46_203,B460227
B46,FB_B5-Weekday-SDon-108800_B46_138,B460227
B46,FB_B5-Weekday-SDon-108900_B46_204,B460207
B46,FB_B5-Weekday-SDon-109200_B46_190,B460227
B46,FB_B5-Weekday-SDon-109900_B46_157,B460221
B46,FB_B5-Weekday-SDon-110900_B46_185,B460207
B46,FB_B5-Weekday-SDon-111800_B46_159,B460228
B46,FB_B5-Weekday-SDon-111900_B46_161,B460207
B46,FB_B5-Weekday-SDon-112500_B46_168,B460227
B46,FB_B5-Weekday-SDon-112900_B46_167,B460207
B46,FB_B5-Weekday-SDon-113100_B46_178,B460227
B46,FB_B5-Weekday-SDon-113800_B46_191,B460227
B46,FB_B5-Weekday-SDon-113900_B46_182,B460207
B46,FB_B5-Weekday-SDon-114700_B46_155,B460227
B46,FB_B5-Weekday-SDon-115000_B46_162,B460207
B46,FB_B5-Weekday-SDon-115500_B46_212,B460227
B46,FB_B5-Weekday-SDon-116200_B46_165,B460207
B46,FB_B5-Weekday-SDon-116300_B46_189,B460227
B46,FB_B5-Weekday-SDon-117100_B46_187,B460227
B46,FB_B5-Weekday-SDon-117400_B46_175,B460207
B46,FB_B5-Weekday-SDon-118000_B46_207,B460227
B46,FB_B5-Weekday-SDon-118600_B46_208,B460207
B46,FB_B5-Weekday-SDon-119000_B46_181,B460227
B46,FB_B5-Weekday-SDon-119800_B46_206,B460223
B46,FB_B5-Weekday-SDon-120000_B46_177,B460227
B46,FB_B5-Weekday-SDon-121000_B46_195,B460207
B46,FB_B5-Weekday-SDon-121000_B46_180,B460227
B46,FB_B5-Weekday-SDon-122000_B46_201,B460227
B46,FB_B5-Weekday-SDon-122200_B46_184,B460207
B46,FB_B5-Weekday-SDon-123000_B46_202,B460228
B46,FB_B5-Weekday-SDon-123400_B46_198,B460207
B46,FB_B5-Weekday-SDon-124000_B46_188,B460227
B46,FB_B5-Weekday-SDon-124500_B46_173,B460207
B46,FB_B5-Weekday-SDon-125100_B46_190,B460227
B46,FB_B5-Weekday-SDon-125300_B46_174,B460207
B46,FB_B5-Weekday-SDon-126100_B46_179,B460207
B46,FB_B5-Weekday-SDon-126300_B46_209,B460227
B46,FB_B5-Weekday-SDon-126900_B46_176,B460207
B46,FB_B5-Weekday-SDon-127500_B46_183,B460207
B46,FB_B5-Weekday-SDon-127500_B46_212,B460227
B46,FB_B5-Weekday-SDon-128100_B46_189,B460207
B46,FB_B5-Weekday-SDon-128700_B46_186,B460207
B46,FB_B5-Weekday-SDon-128700_B46_175,B460227
B46,FB_B5-Weekday-SDon-129500_B46_210,B460207
B46,FB_B5-Weekday-SDon-129900_B46_187,B460227
B46,FB_B5-Weekday-SDon-130300_B46_207,B460207
B46,FB_B5-Weekday-SDon-131200_B46_208,B460227
B46,FB_B5-Weekday-SDon-131500_B46_181,B460207
B46,FB_B5-Weekday-SDon-132500_B46_180,B460227
B46,FB_B5-Weekday-SDon-132700_B46_201,B460207
B46,FB_B5-Weekday-SDon-133800_B46_211,B460227
B46,FB_B5-Weekday-SDon-135100_B46_197,B460227
B46,FB_B5-Weekday-SDon-088400_B46_169,B460232
B46,FB_B5-Weekday-SDon-088700_B46_131,B460234
B46,FB_B5-Weekday-SDon-092500_B46_151,B460233
B46,FB_B5-Weekday-SDon-038900_B46_116,B460212
B46,FB_B5-Weekday-SDon-041200_B46_120,B460217
B46,FB_B5-Weekday-SDon-043700_B46_103,B460212
B46,FB_B5-Weekday-SDon-044300_B46_116,B460212
B46,FB_B5-Weekday-SDon-044900_B46_133,B460212
B46,FB_B5-Weekday-SDon-045900_B46_129,B460219
B46,FB_B5-Weekday-SDon-046100_B46_138,B460212
B46,FB_B5-Weekday-SDon-046400_B46_132,B460212
B46,FB_B5-Weekday-SDon-046500_B46_106,B460219
B46,FB_B5-Weekday-SDon-047100_B46_146,B460219
B46,FB_B5-Weekday-SDon-047300_B46_142,B460212
B46,FB_B5-Weekday-SDon-048100_B46_149,B460212
B46,FB_B5-Weekday-SDon-048500_B46_103,B460210
B46,FB_B5-Weekday-SDon-049200_B46_116,B460219
B46,FB_B5-Weekday-SDon-049500_B46_156,B460219
B46,FB_B5-Weekday-SDon-049500_B46_152,B460210
B46,FB_B5-Weekday-SDon-041800_B46_142,B460211
B46,FB_B5-Weekday-SDon-041400_B46_139,B460213
B46,FB_B5-Weekday-SDon-041400_B46_140,B460208
B46,FB_B5-Weekday-SDon-041000_B46_138,B460211
B46,FB_B5-Weekday-SDon-040900_B46_137,B460215
B46,FB_B5-Weekday-SDon-040600_B46_135,B460208
B46,FB_B5-Weekday-SDon-040200_B46_133,B460211
B46,FB_B5-Weekday-SDon-040000_B46_132,B460218
B46,FB_B5-Weekday-SDon-039700_B46_130,B460208
B46,FB_B5-Weekday-SDon-039200_B46_128,B460208
B46,FB_B5-Weekday-SDon-036800_B46_122,B460208
B46,FB_B5-Weekday-SDon-036000_B46_120,B460211
B46,FB_B5-Weekday-SDon-035100_B46_118,B460208
