B110025-10,"LINESTRING (-73.9589194812 40.6254511914, -73.95950166989999 40.62538826780001, -73.96046717999999 40.6252815573, -73.96073017350001 40.6252514548, -73.9609643459 40.6252240867, -73.96127597350001 40.6251901567)"
B110025-11,"LINESTRING (-73.96127597350001 40.6251901567, -73.9613930589 40.6251775701, -73.9623189319 40.625079065, -73.9632484075 40.6249750641, -73.9641706725 40.6248765429, -73.96497981590001 40.6247859399)"
B110025-12,"LINESTRING (-73.96497981590001 40.6247859399, -73.9651721944 40.6247643145, -73.9656248628 40.6271551583, -73.96610582529999 40.6271009544)"
B110025-13,"LINESTRING (-73.96610582529999 40.6271009544, -73.9666228139 40.6270429162, -73.9675523089 40.6269416253, -73.9679597727 40.6268969996)"
B110025-14,"LINESTRING (-73.9679597727 40.6268969996, -73.96847819850001 40.6268403258, -73.9695517947 40.6267225894, -73.9699617783 40.6266765849)"
B110025-15,"LINESTRING (-73.9699617783 40.6266765849, -73.97092080600001 40.6265692359, -73.9716179154 40.6264985947)"
B110025-16,"LINESTRING (-73.9716179154 40.6264985947, -73.97230061270001 40.6264295926, -73.9732192875 40.6263172741, -73.9741487634 40.626213185, -73.9745691872 40.6261685388)"
B110025-17,"LINESTRING (-73.9745691872 40.6261685388, -73.9750746318 40.6261145772, -73.9760624634 40.6260055447)"
B110025-18,"LINESTRING (-73.9760624634 40.6260055447, -73.9761409999 40.6259967777, -73.9762598865 40.6259803336, -73.9762706489 40.626106596, -73.9764504538 40.6270069223, -73.9765763429 40.6275723736, -73.9766949533 40.6283546611, -73.97678503189999 40.62831350760001, -73.9771125569 40.6281639825)"
B110025-19,"LINESTRING (-73.9771125569 40.6281639825, -73.9775236727 40.6279760459, -73.9777793817 40.6281929336, -73.9781827882 40.6284400414, -73.97899321529999 40.6289260191, -73.97986128460001 40.6294504281, -73.9800933643 40.6292152406)"
B110025-2,"LINESTRING (-73.9495633385 40.6344360859, -73.9502298215 40.6340252078, -73.9508317713 40.6336604107, -73.9509722949 40.633644002, -73.9510587715 40.6336330597, -73.9512158687 40.6336158343)"
B110025-20,"LINESTRING (-73.9800933643 40.6292152406, -73.98042706609999 40.628876866, -73.9810000415 40.6283087919, -73.98132709949999 40.6285070188)"
B110025-21,"LINESTRING (-73.98132709949999 40.6285070188, -73.9826065341 40.6292834444, -73.98262094170001 40.6292944257, -73.9830531911 40.6295524999, -73.9833719765 40.6297452302)"
B110025-22,"LINESTRING (-73.9833719765 40.6297452302, -73.9855098677 40.6310377636, -73.9857868812 40.631204681)"
B110025-23,"LINESTRING (-73.9857868812 40.631204681, -73.9877144866 40.6323664952, -73.9880415845 40.6325641541)"
B110025-24,"LINESTRING (-73.9880415845 40.6325641541, -73.9899155905 40.6336951841, -73.990246304 40.6338944838)"
B110025-25,"LINESTRING (-73.990246304 40.6338944838, -73.99212038489999 40.6350238309, -73.9925065931 40.6352574377)"
B110025-26,"LINESTRING (-73.9925065931 40.6352574377, -73.9943180611 40.6363524349, -73.9946279051 40.6365308606)"
B110025-27,"LINESTRING (-73.9946279051 40.6365308606, -73.99464231649999 40.6365390956, -73.9947323878 40.6365912506, -73.99485128169999 40.6366653651, -73.99651942760001 40.6376864863, -73.9968101875 40.6378618863)"
B110025-28,"LINESTRING (-73.9968101875 40.6378618863, -73.9976579758 40.6383727104, -73.9987208822 40.6390150059, -73.9990884003 40.6392370621)"
B110025-29,"LINESTRING (-73.9990884003 40.6392370621, -74.0009260277 40.6403462278, -74.0012870746 40.6405644344)"
B110025-3,"LINESTRING (-73.9512158687 40.6336158343, -73.9520100009 40.6335291589, -73.95297563689999 40.6334280009, -73.9529121022 40.6330939349)"
B110025-30,"LINESTRING (-74.0012870746 40.6405644344, -74.00312405449999 40.6416746627, -74.0034627746 40.6418791391)"
B110025-31,"LINESTRING (-74.0034627746 40.6418791391, -74.0053293758 40.6430057998, -74.0056457673 40.6431965469)"
B110025-32,"LINESTRING (-74.0056457673 40.6431965469, -74.00753478510001 40.6443368945, -74.0077830793 40.6444867429)"
B110025-33,"LINESTRING (-74.0077830793 40.6444867429, -74.0097366784 40.6456652022, -74.0100757994 40.645869659)"
B110025-34,"LINESTRING (-74.0100757994 40.645869659, -74.011847479 40.64693803239999)"
B110025-35,"LINESTRING (-74.011847479 40.64693803239999, -74.0119350554 40.6469907231, -74.0125151271 40.6464334714, -74.0126520771 40.646513055, -74.0132357417 40.6459530544, -74.01381579310001 40.6453930514, -74.0143994381 40.6448330449, -74.0146894552 40.6445530407)"
B110025-36,"LINESTRING (-74.0146894552 40.6445530407, -74.0149794699 40.6442730358, -74.0155630954 40.6437130233, -74.015923848 40.6439309094)"
B110025-37,"LINESTRING (-74.015923848 40.6439309094, -74.0173254357 40.6447777457, -74.0173470594 40.6447887215, -74.0174299526 40.6448408598, -74.0175596975 40.6449176939, -74.0176570071 40.6449780641, -74.01766421470001 40.6449808078, -74.0179781281 40.6451701489)"
B110025-38,"LINESTRING (-74.0179781281 40.6451701489, -74.0196792741 40.6461969666)"
B110025-39,"LINESTRING (-74.0196792741 40.6461969666, -74.0198374978 40.6462924577, -74.01925388560001 40.6468524917, -74.01867386720001 40.6474125221, -74.0189928409 40.6476054278)"
B110025-4,"LINESTRING (-73.9529121022 40.6330939349, -73.9527315512 40.6321460872, -73.9527003243 40.6319805639)"
B110025-40,"LINESTRING (-74.0189928409 40.6476054278, -74.020798591 40.6486964392)"
B110025-41,"LINESTRING (-74.020798591 40.6486964392, -74.02087608470001 40.6487433609, -74.0214596989 40.648180574, -74.0220397005 40.6476205295, -74.022623297 40.6470632262, -74.0226546379 40.6470330275)"
B110025-42,"LINESTRING (-74.0226546379 40.6470330275, -74.0232032792 40.6465031758, -74.0236571721 40.6460666636, -74.0238336921 40.6459184091, -74.02344947510001 40.6456862798)"
B110025-5,"LINESTRING (-73.9527003243 40.6319805639, -73.952573622 40.631311608, -73.95254131839999 40.6311414181, -73.9522936213 40.6298951838, -73.9520675509 40.628646213, -73.95201048689999 40.6283442629)"
B110025-6,"LINESTRING (-73.95201048689999 40.6283442629, -73.9516376103 40.6263697831)"
B110025-7,"LINESTRING (-73.9516376103 40.6263697831, -73.95161536000001 40.6262525714, -73.95258089319999 40.6261486719, -73.9535067945 40.626047493, -73.9538879631 40.6260048279)"
B110025-8,"LINESTRING (-73.9538879631 40.6260048279, -73.95443269489999 40.6259435619, -73.9553657955 40.6258423709, -73.95639256359999 40.6257302287, -73.9565496411 40.6257127216)"
B110025-9,"LINESTRING (-73.9565496411 40.6257127216, -73.9575958611 40.6255961844, -73.958539761 40.6254922268, -73.9589194812 40.6254511914)"
B110026-1,"LINESTRING (-74.02312473090001 40.6454900938, -74.02161709239999 40.6445793949, -74.0215846721 40.6446123384, -74.0210046927 40.6451723807, -74.0204174966 40.6457324213, -74.0201476724 40.6459932229)"
B110026-10,"LINESTRING (-74.0033787688 40.640913528, -74.0015097367 40.6397835417, -74.0011847255 40.6395875681)"
B110026-11,"LINESTRING (-74.0011847255 40.6395875681, -73.99930459810001 40.6384550756, -73.9989850044 40.6382618406)"
B110026-12,"LINESTRING (-73.9989850044 40.6382618406, -73.9983750072 40.6378923861, -73.9980442496 40.6376933843)"
B110026-13,"LINESTRING (-73.9980442496 40.6376933843, -73.99710315029999 40.6371265671, -73.9967731209 40.6369270127)"
B110026-14,"LINESTRING (-73.9967731209 40.6369270127, -73.9949558326 40.6358282113, -73.9948945849 40.6357897817, -73.99484774859999 40.635759587, -73.99475047279999 40.6357019422, -73.994453603 40.6355229685)"
B110026-15,"LINESTRING (-73.994453603 40.6355229685, -73.99270051810001 40.6344666784, -73.9922736039 40.6342089155)"
B110026-16,"LINESTRING (-73.9922736039 40.6342089155, -73.99049573090001 40.6331352979, -73.9902082505 40.6329612546)"
B110026-17,"LINESTRING (-73.9902082505 40.6329612546, -73.9882982372 40.6318038756, -73.98795060880001 40.63159441280001)"
B110026-18,"LINESTRING (-73.98795060880001 40.63159441280001, -73.9860936253 40.6304751551, -73.9857661831 40.6302774906)"
B110026-19,"LINESTRING (-73.9857661831 40.6302774906, -73.98363695569999 40.6289926486, -73.98328683539999 40.6287804264)"
B110026-2,"LINESTRING (-74.0201476724 40.6459932229, -74.0198374978 40.6462924577, -74.01925388560001 40.6468524917, -74.01867386720001 40.6474125221, -74.0180902355 40.6479725502, -74.01777126270001 40.647780191)"
B110026-20,"LINESTRING (-73.98328683539999 40.6287804264, -73.9828120872 40.6284929776, -73.98156580279999 40.6277379689, -73.98122578020001 40.6275347998)"
B110026-21,"LINESTRING (-73.98122578020001 40.6275347998, -73.9800998301 40.6268621383, -73.97938667220001 40.6264228471, -73.97923539590001 40.6263349868, -73.9789051131 40.6261351063)"
B110026-22,"LINESTRING (-73.9789051131 40.6261351063, -73.9771968223 40.6251021921)"
B110026-23,"LINESTRING (-73.9771968223 40.6251021921, -73.9771968223 40.6251021921, -73.977059967 40.6249978631, -73.97633559720001 40.6258129174, -73.9762598865 40.6259803336, -73.9761409999 40.6259967777, -73.9757666907 40.6260381457)"
B110026-24,"LINESTRING (-73.9757666907 40.6260381457, -73.9750746318 40.6261145772, -73.9741487634 40.626213185, -73.9737427485 40.6262586564)"
B110026-25,"LINESTRING (-73.9737427485 40.6262586564, -73.9732192875 40.6263172741, -73.97230061270001 40.6264295926, -73.9713354691 40.6265273448)"
B110026-26,"LINESTRING (-73.9713354691 40.6265273448, -73.97092080600001 40.6265692359, -73.9695517947 40.6267225894, -73.96916630930001 40.6267647564)"
B110026-27,"LINESTRING (-73.96916630930001 40.6267647564, -73.96847819850001 40.6268403258, -73.9675523089 40.6269416253, -73.9671805112 40.6269821425)"
B110026-28,"LINESTRING (-73.9671805112 40.6269821425, -73.9666228139 40.6270429162, -73.9656248628 40.6271551583, -73.9655418709 40.6267173403)"
B110026-29,"LINESTRING (-73.9655418709 40.6267173403, -73.9651721944 40.6247643145, -73.96442573659999 40.6248480764)"
B110026-3,"LINESTRING (-74.01777126270001 40.647780191, -74.0159169321 40.6466608675, -74.015877287 40.64663617, -74.01561418989999 40.6464770088, -74.01557454569999 40.646455056, -74.0152581103 40.6462640618)"
B110026-30,"LINESTRING (-73.96442573659999 40.6248480764, -73.9641706725 40.6248765429, -73.9632484075 40.6249750641, -73.9623189319 40.625079065, -73.9613930589 40.6251775701, -73.9609643459 40.6252240867, -73.96073017350001 40.6252514548, -73.9605842661 40.625268148)"
B110026-31,"LINESTRING (-73.9605842661 40.625268148, -73.96046717999999 40.6252815573, -73.95950166989999 40.62538826780001, -73.958539761 40.6254922268, -73.9581607602 40.6255340847)"
B110026-32,"LINESTRING (-73.9581607602 40.6255340847, -73.9575958611 40.6255961844, -73.95639256359999 40.6257302287, -73.95619333479999 40.6257521113)"
B110026-33,"LINESTRING (-73.95619333479999 40.6257521113, -73.9553657955 40.6258423709, -73.95443269489999 40.6259435619, -73.95406593770001 40.6259848622)"
B110026-34,"LINESTRING (-73.95406593770001 40.6259848622, -73.9535067945 40.626047493, -73.95258089319999 40.6261486719, -73.95161536000001 40.6262525714, -73.9516699087 40.6265407968)"
B110026-35,"LINESTRING (-73.9516699087 40.6265407968, -73.9520675509 40.628646213, -73.95208979909999 40.6287686397)"
B110026-36,"LINESTRING (-73.95208979909999 40.6287686397, -73.9522936213 40.6298951838, -73.95254131839999 40.6311414181, -73.952573622 40.631311608, -73.9527315512 40.6321460872, -73.95279400689999 40.6324749379)"
B110026-37,"LINESTRING (-73.95279400689999 40.6324749379, -73.95297563689999 40.6334280009, -73.9528289901 40.6334433116)"
B110026-38,"LINESTRING (-73.9528289901 40.6334433116, -73.9520100009 40.6335291589, -73.9510587715 40.6336330597, -73.9509722949 40.633644002, -73.9508317713 40.6336604107, -73.9502298215 40.6340252078, -73.949596861 40.6344155147)"
B110026-39,"LINESTRING (-73.949596861 40.6344155147, -73.9494512359 40.63450520510001, -73.94883197819999 40.6339285269, -73.94771591109999 40.6328767729, -73.9476439086 40.6328081206, -73.9475793192 40.6320167702)"
B110026-4,"LINESTRING (-74.0152581103 40.6462640618, -74.0139513015 40.6454748294)"
B110026-40,"LINESTRING (-73.9475793192 40.6320167702, -73.9475439942 40.6315811569, -73.94676212590001 40.6316713754, -73.9464810826 40.6317069271, -73.9465602817 40.6317838179, -73.9466920439 40.6319073943)"
B110026-5,"LINESTRING (-74.0139513015 40.6454748294, -74.01381579310001 40.6453930514, -74.0132357417 40.6459530544, -74.0126520771 40.646513055, -74.0125151271 40.6464334714, -74.012181762 40.6462317659)"
B110026-6,"LINESTRING (-74.012181762 40.6462317659, -74.0103203601 40.6451052164, -74.00998088189999 40.6449004858)"
B110026-7,"LINESTRING (-74.00998088189999 40.6449004858, -74.0081148699 40.6437741753, -74.0077736033 40.6435677914)"
B110026-8,"LINESTRING (-74.0077736033 40.6435677914, -74.00591307090001 40.6424430915, -74.00555956609999 40.6422298397)"
B110026-9,"LINESTRING (-74.00555956609999 40.6422298397, -74.00371136 40.64111471010001, -74.0033787688 40.640913528)"
B110027-1,"LINESTRING (-74.00998088189999 40.6449004858, -74.0081148699 40.6437741753, -74.0077736033 40.6435677914)"
B110027-10,"LINESTRING (-73.9922736039 40.6342089155, -73.99049573090001 40.6331352979, -73.9902082505 40.6329612546)"
B110027-11,"LINESTRING (-73.9902082505 40.6329612546, -73.9882982372 40.6318038756, -73.98795060880001 40.63159441280001)"
B110027-12,"LINESTRING (-73.98795060880001 40.63159441280001, -73.9860936253 40.6304751551, -73.9857661831 40.6302774906)"
B110027-13,"LINESTRING (-73.9857661831 40.6302774906, -73.98363695569999 40.6289926486, -73.98328683539999 40.6287804264)"
B110027-14,"LINESTRING (-73.98328683539999 40.6287804264, -73.9828120872 40.6284929776, -73.98156580279999 40.6277379689, -73.98122578020001 40.6275347998)"
B110027-15,"LINESTRING (-73.98122578020001 40.6275347998, -73.9800998301 40.6268621383, -73.97938667220001 40.6264228471, -73.97923539590001 40.6263349868, -73.9789051131 40.6261351063)"
B110027-16,"LINESTRING (-73.9789051131 40.6261351063, -73.9771968223 40.6251021921)"
B110027-17,"LINESTRING (-73.9771968223 40.6251021921, -73.9771968223 40.6251021921, -73.977059967 40.6249978631, -73.97633559720001 40.6258129174, -73.9762598865 40.6259803336, -73.9761409999 40.6259967777, -73.9757666907 40.6260381457)"
B110027-18,"LINESTRING (-73.9757666907 40.6260381457, -73.9750746318 40.6261145772, -73.9741487634 40.626213185, -73.9737427485 40.6262586564)"
B110027-19,"LINESTRING (-73.9737427485 40.6262586564, -73.9732192875 40.6263172741, -73.97230061270001 40.6264295926, -73.9713354691 40.6265273448)"
B110027-2,"LINESTRING (-74.0077736033 40.6435677914, -74.00591307090001 40.6424430915, -74.00555956609999 40.6422298397)"
B110027-20,"LINESTRING (-73.9713354691 40.6265273448, -73.97092080600001 40.6265692359, -73.9695517947 40.6267225894, -73.96916630930001 40.6267647564)"
B110027-21,"LINESTRING (-73.96916630930001 40.6267647564, -73.96847819850001 40.6268403258, -73.9675523089 40.6269416253, -73.9671805112 40.6269821425)"
B110027-22,"LINESTRING (-73.9671805112 40.6269821425, -73.9666228139 40.6270429162, -73.9656248628 40.6271551583, -73.9655418709 40.6267173403)"
B110027-23,"LINESTRING (-73.9655418709 40.6267173403, -73.9651721944 40.6247643145, -73.96442573659999 40.6248480764)"
B110027-24,"LINESTRING (-73.96442573659999 40.6248480764, -73.9641706725 40.6248765429, -73.9632484075 40.6249750641, -73.9623189319 40.625079065, -73.9613930589 40.6251775701, -73.9609643459 40.6252240867, -73.96073017350001 40.6252514548, -73.9605842661 40.625268148)"
B110027-25,"LINESTRING (-73.9605842661 40.625268148, -73.96046717999999 40.6252815573, -73.95950166989999 40.62538826780001, -73.958539761 40.6254922268, -73.9581607602 40.6255340847)"
B110027-26,"LINESTRING (-73.9581607602 40.6255340847, -73.9575958611 40.6255961844, -73.95639256359999 40.6257302287, -73.95619333479999 40.6257521113)"
B110027-27,"LINESTRING (-73.95619333479999 40.6257521113, -73.9553657955 40.6258423709, -73.95443269489999 40.6259435619, -73.95406593770001 40.6259848622)"
B110027-28,"LINESTRING (-73.95406593770001 40.6259848622, -73.9535067945 40.626047493, -73.95258089319999 40.6261486719, -73.95161536000001 40.6262525714, -73.9516699087 40.6265407968)"
B110027-29,"LINESTRING (-73.9516699087 40.6265407968, -73.9520675509 40.628646213, -73.95208979909999 40.6287686397)"
B110027-3,"LINESTRING (-74.00555956609999 40.6422298397, -74.00371136 40.64111471010001, -74.0033787688 40.640913528)"
B110027-30,"LINESTRING (-73.95208979909999 40.6287686397, -73.9522936213 40.6298951838, -73.95254131839999 40.6311414181, -73.952573622 40.631311608, -73.9527315512 40.6321460872, -73.95279400689999 40.6324749379)"
B110027-31,"LINESTRING (-73.95279400689999 40.6324749379, -73.95297563689999 40.6334280009, -73.9528289901 40.6334433116)"
B110027-32,"LINESTRING (-73.9528289901 40.6334433116, -73.9520100009 40.6335291589, -73.9510587715 40.6336330597, -73.9509722949 40.633644002, -73.9508317713 40.6336604107, -73.9502298215 40.6340252078, -73.949596861 40.6344155147)"
B110027-33,"LINESTRING (-73.949596861 40.6344155147, -73.9494512359 40.63450520510001, -73.94883197819999 40.6339285269, -73.94771591109999 40.6328767729, -73.9476439086 40.6328081206, -73.9475793192 40.6320167702)"
B110027-34,"LINESTRING (-73.9475793192 40.6320167702, -73.9475439942 40.6315811569, -73.94676212590001 40.6316713754, -73.9464810826 40.6317069271, -73.9465602817 40.6317838179, -73.9466920439 40.6319073943)"
B110027-4,"LINESTRING (-74.0033787688 40.640913528, -74.0015097367 40.6397835417, -74.0011847255 40.6395875681)"
B110027-5,"LINESTRING (-74.0011847255 40.6395875681, -73.99930459810001 40.6384550756, -73.9989850044 40.6382618406)"
B110027-6,"LINESTRING (-73.9989850044 40.6382618406, -73.9983750072 40.6378923861, -73.9980442496 40.6376933843)"
B110027-7,"LINESTRING (-73.9980442496 40.6376933843, -73.99710315029999 40.6371265671, -73.9967731209 40.6369270127)"
B110027-8,"LINESTRING (-73.9967731209 40.6369270127, -73.9949558326 40.6358282113, -73.9948945849 40.6357897817, -73.99484774859999 40.635759587, -73.99475047279999 40.6357019422, -73.994453603 40.6355229685)"
B110027-9,"LINESTRING (-73.994453603 40.6355229685, -73.99270051810001 40.6344666784, -73.9922736039 40.6342089155)"
B120094-1,"LINESTRING (-73.96175137979999 40.6549283677, -73.96069804619999 40.655339729, -73.9600751224 40.6555857208)"
B120094-10,"LINESTRING (-73.9395926034 40.656397201, -73.93968474659999 40.6573288263, -73.93963000800001 40.6576782075)"
B120094-11,"LINESTRING (-73.93963000800001 40.6576782075, -73.93961587050001 40.6577679542, -73.9395397553 40.6582400156, -73.9395683277 40.6585282321, -73.93959799229999 40.6588046465)"
B120094-12,"LINESTRING (-73.93959799229999 40.6588046465, -73.9396576779 40.6593626907, -73.9397327249 40.6600736267, -73.9397709797 40.660418116)"
B120094-13,"LINESTRING (-73.9397709797 40.660418116, -73.93981137770001 40.6607845646, -73.93988642790001 40.6614955004, -73.9399128769 40.6617433674)"
B120094-14,"LINESTRING (-73.9399128769 40.6617433674, -73.93996506180001 40.662231141, -73.9383509171 40.6623315694)"
B120094-15,"LINESTRING (-73.9383509171 40.6623315694, -73.9373409026 40.662394428, -73.9373830533 40.6628006775)"
B120094-16,"LINESTRING (-73.9373830533 40.6628006775, -73.937398058 40.6629434139, -73.93737260010001 40.6631849402, -73.9372644613 40.6631903708, -73.9347116279 40.6633517153)"
