shape_id,meters
X170336-51,239.2325507
X170336-52,310.4003601
X170336-53,383.2126942
X170336-54,323.7096922
X170336-55,333.563737
X170336-56,420.5185388
X170336-57,194.8076572
X170336-58,131.8887449
X170336-59,304.7973926
X170336-6,601.9791376
X170336-60,243.755861
X170336-61,279.5943679
X170336-7,926.1240347
X170336-8,264.8922219
X170336-9,169.9352706
X170359-1,176.2524587
X170359-10,625.2000885
X170359-11,593.3402649
X170359-12,601.9791376
X170359-13,926.1240347
X170359-14,264.8922219
X170359-15,169.9352706
X170359-16,353.4362318
X170359-17,282.7925709
X170359-18,363.2638032
X170359-19,478.4045615
X170359-2,163.9489878
X170359-20,"4,563.43"
X170359-21,"1,618.29"
X170359-22,"3,125.79"
X170359-23,521.3976103
X170359-24,973.0569001
X170359-25,"1,910.40"
X170359-26,"8,522.14"
X170359-27,"1,797.37"
X170359-28,"1,244.62"
X170359-29,225.4814991
X170359-3,153.1717446
X170359-30,230.9660207
X170359-31,341.3426836
X170359-32,389.257364
X170359-33,333.6889471
X170359-34,307.9229142
X170359-35,490.6320099
X170359-36,206.7472126
X170359-37,653.6997296
X170359-38,239.8429101
X170359-39,281.5047565
X170359-4,391.5798781
X170359-40,269.015257
X170359-41,395.7002839
X170359-42,301.6035908
X170359-43,337.7030242
X170359-44,997.2725537
X170359-45,660.2393851
X170359-46,"1,127.32"
X170359-47,667.495234
X170359-48,342.1551399
X170359-49,484.9295225
X170359-5,623.5118721
X170359-50,535.7557155
X170359-51,709.0419114
X170359-52,128.5780769
X170359-53,262.0373723
X170359-54,117.4826103
X170359-55,444.7108514
X170359-56,387.9672259
X170359-57,239.2325507
X170359-58,310.4003601
X170359-59,383.2126942
X170359-6,450.5920243
X170359-60,323.7096922
X170359-61,333.563737
X170359-62,420.5185388
X170359-63,194.8076572
X170359-64,131.8887449
X170359-65,304.7973926
X170359-66,243.755861
X170359-67,279.5943679
X170359-7,667.9901616
X170359-8,755.8129995
X170359-9,363.9025429
X170361-1,176.2524587
X170361-10,625.2000885
X170361-11,593.3402649
X170361-12,601.9791376
X170361-13,926.1240347
X170361-14,264.8922219
X170361-15,169.9352706
X170361-16,353.4362318
X170361-17,282.7925709
X170361-18,363.2638032
X170361-19,478.4045615
X170361-2,163.9489878
X170361-20,"4,563.43"
X170361-21,"1,618.29"
X170361-22,"3,125.79"
X170361-23,521.3976103
X170361-24,973.0569001
X170361-25,695.4016766
X170361-26,"1,221.23"
X170361-27,"8,522.14"
X170361-28,"1,797.37"
X170361-29,"1,244.62"
X170361-3,153.1717446
X170361-30,225.4814991
X170361-31,230.9660207
X170361-32,341.3426836
X170361-33,389.257364
X170361-34,333.6889471
X170361-35,307.9229142
X170361-36,490.6320099
X170361-37,206.7472126
X170361-38,653.6997296
X170361-39,239.8429101
X170361-4,391.5798781
X170361-40,281.5047565
X170361-41,269.015257
X170361-42,395.7002839
X170361-43,301.6035908
X170361-44,337.7030242
X170361-45,997.2725537
X170361-46,660.2393851
X170361-47,"1,127.32"
X170361-48,667.495234
X170361-49,342.1551399
X170361-5,623.5118721
X170361-50,484.9295225
X170361-51,535.7557155
X170361-52,709.0419114
X170361-53,128.5780769
X170361-54,262.0373723
X170361-55,117.4826103
X170361-56,444.7108514
X170361-57,387.9672259
X170361-58,239.2325507
X170361-59,310.4003601
X170361-6,450.5920243
X170361-60,383.2126942
X170361-61,323.7096922
X170361-62,333.563737
X170361-63,420.5185388
X170361-64,194.8076572
X170361-65,131.8887449
X170361-66,304.7973926
X170361-67,243.755861
X170361-68,279.5943679
X170361-7,667.9901616
X170361-8,755.8129995
X170361-9,363.9025429
X170374-1,158.0498698
X170374-10,437.9644661
X170374-11,239.6454801
X170374-12,390.2969161
X170374-13,353.0536925
X170374-14,159.650449
X170374-15,255.892008
X170374-16,205.2374318
X170374-17,607.1189988
X170374-18,534.2519467
X170374-19,460.487767
X170374-2,254.8778407
X170374-20,422.573215
X170374-21,675.3054376
X170374-22,"1,292.98"
X170374-23,591.1021464
X170374-24,"1,039.31"
X170374-25,391.2834755
X170374-26,354.6469409
X170374-27,304.576295
X170374-28,166.4828693
X170374-29,380.9986806
X170374-3,365.2364024
X170374-30,271.6158132
X170374-31,273.5440966
X170374-32,355.4289443
X170374-33,228.7447782
X170374-34,493.7224488
X170374-35,285.2305249
X170374-36,339.4984093
X170374-37,354.5048952
X170374-38,280.0869394
X170374-39,260.2216873
X170374-4,273.9300548
X170374-40,"11,983.71"
X170374-41,"1,863.93"
X170374-42,"1,211.17"
X170374-43,358.4357279
X170374-44,386.5579725
X170374-45,"3,222.22"
X170374-46,"2,049.26"
X170374-47,"1,375.17"
X170374-48,"2,032.11"
X170374-49,250.9588651
X170374-5,74.11407059
X170374-50,391.5609068
X170374-51,247.4916441
X170374-52,205.4634517
X170374-53,"1,942.05"
X170374-54,561.2804955
X170374-55,700.9710775
X170374-56,358.945087
X170374-57,66.43899719
X170374-58,968.1707801
X170374-59,469.4963069
X170374-6,758.6371757
X170374-60,568.5479165
X170374-61,522.7617434
X170374-62,252.0413608
X170374-63,480.7290131
X170374-7,293.6415115
X170374-8,388.465741
X170374-9,290.1158179
X170375-1,450.5340327
X170375-10,666.1171872
X170375-11,443.4570671
X170375-12,"1,207.48"
X170375-13,"2,620.96"
X170375-14,"1,378.66"
X170375-15,400.0850805
X170375-16,685.32854
X170375-17,634.7716131
X170375-18,413.8056565
X170375-19,298.7326732
X170375-2,351.5416329
X170375-20,426.2545846
X170375-21,402.7971871
X170375-22,235.5825527
X170375-23,309.3870403
X170375-24,709.469729
X170375-25,967.9461685
X170375-26,299.2172842
X170375-27,257.92786
X170375-28,521.0090243
X170375-29,158.0498698
X170375-3,234.5527505
X170375-30,254.8778407
X170375-31,365.2364024
X170375-32,273.9300548
X170375-33,74.11407059
X170375-34,758.6371757
X170375-35,293.6415115
X170375-36,388.465741
X170375-37,290.1158179
X170375-38,437.9644661
X170375-39,239.6454801
X170375-4,194.3075446
X170375-40,390.2969161
X170375-41,353.0536925
X170375-42,159.650449
X170375-43,255.892008
X170375-44,205.2374318
X170375-45,607.1189988
X170375-46,534.2519467
X170375-47,460.487767
X170375-48,422.573215
X170375-49,675.3054376
X170375-5,383.1605978
X170375-50,"1,292.98"
X170375-51,591.1021464
X170375-52,"1,039.31"
X170375-53,391.2834755
X170375-54,354.6469409
X170375-55,304.576295
X170375-56,166.4828693
X170375-57,380.9986806
X170375-58,271.6158132
X170375-59,273.5440966
X170375-6,531.8792505
X170375-60,355.4289443
X170375-61,228.7447782
X170375-62,493.7224488
X170375-63,285.2305249
X170375-64,339.4984093
X170375-65,354.5048952
X170375-66,280.0869394
X170375-67,260.2216873
X170375-68,"11,983.71"
X170375-69,"1,863.93"
X170375-7,496.6497289
X170375-70,"1,211.17"
X170375-71,358.4357279
X170375-72,386.5579725
X170375-73,"3,222.22"
X170375-74,"2,049.26"
X170375-75,"1,375.17"
X170375-76,"2,032.11"
X170375-77,250.9588651
X170375-78,391.5609068
X170375-79,247.4916441
X170375-8,431.3952796
X170375-80,205.4634517
X170375-81,"1,942.05"
X170375-82,561.2804955
X170375-83,700.9710775
X170375-84,358.945087
X170375-85,66.43899719
X170375-86,968.1707801
X170375-87,469.4963069
X170375-88,568.5479165
X170375-89,522.7617434
X170375-9,335.76821
X170375-90,252.0413608
X170375-91,480.7290131
X170376-1,158.0498698
X170376-10,437.9644661
X170376-11,239.6454801
X170376-12,390.2969161
X170376-13,353.0536925
X170376-14,159.650449
X170376-15,255.892008
X170376-16,205.2374318
X170376-17,607.1189988
X170376-18,534.2519467
X170376-19,460.487767
X170376-2,254.8778407
X170376-20,422.573215
X170376-21,675.3054376
X170376-22,"1,292.98"
X170376-23,591.1021464
X170376-24,"1,039.31"
X170376-25,391.2834755
X170376-26,354.6469409
X170376-27,304.576295
X170376-28,166.4828693
X170376-29,380.9986806
X170376-3,365.2364024
X170376-30,271.6158132
X170376-31,273.5440966
X170376-32,355.4289443
X170376-33,228.7447782
X170376-34,493.7224488
X170376-35,285.2305249
X170376-36,339.4984093
X170376-37,354.5048952
X170376-38,280.0869394
X170376-39,260.2216873
X170376-4,273.9300548
X170376-40,"11,983.71"
X170376-41,"1,156.13"
X170376-42,723.2078089
X170376-43,"1,211.17"
X170376-44,358.4357279
X170376-45,386.5579725
X170376-46,"3,222.22"
X170376-47,"2,049.26"
X170376-48,"1,375.17"
X170376-49,"2,032.11"
X170376-5,74.11407059
X170376-50,250.9588651
X170376-51,391.5609068
X170376-52,247.4916441
X170376-53,205.4634517
X170376-54,"1,942.05"
X170376-55,561.2804955
X170376-56,700.9710775
X170376-57,358.945087
X170376-58,66.43899719
X170376-59,968.1707801
X170376-6,758.6371757
X170376-60,469.4963069
X170376-61,568.5479165
X170376-62,522.7617434
X170376-63,252.0413608
X170376-64,480.7290131
X170376-7,293.6415115
X170376-8,388.465741
X170376-9,290.1158179
X170379-1,176.2524587
X170379-10,625.2000885
X170379-11,593.3402649
X170379-12,601.9791376
X170379-13,926.1240347
X170379-14,264.8922219
X170379-15,169.9352706
X170379-16,353.4362318
X170379-17,282.7925709
X170379-18,363.2638032
X170379-19,478.4045615
X170379-2,163.9489878
X170379-20,"4,563.43"
X170379-21,"1,618.29"
X170379-22,"3,125.79"
X170379-23,521.3976103
X170379-24,973.0569001
X170379-25,"1,910.40"
X170379-26,"8,522.14"
X170379-27,"1,797.37"
X170379-28,"1,244.62"
X170379-29,225.4814991
X170379-3,153.1717446
X170379-30,230.9660207
X170379-31,341.3426836
X170379-32,389.257364
X170379-33,333.6889471
X170379-34,307.9229142
X170379-35,490.6320099
X170379-36,206.7472126
X170379-37,653.6997296
X170379-38,239.8429101
X170379-39,281.5047565
X170379-4,391.5798781
X170379-40,269.015257
X170379-41,395.7002839
X170379-42,301.6035908
X170379-43,337.7030242
X170379-44,997.2725537
X170379-45,660.2393851
X170379-46,"1,127.32"
X170379-47,667.495234
X170379-48,342.1551399
X170379-49,484.9295225
X170379-5,623.5118721
X170379-50,535.7557155
X170379-51,709.0419114
X170379-52,128.5780769
X170379-53,262.0373723
X170379-54,117.4826103
X170379-55,444.7108514
X170379-56,387.9672259
X170379-57,239.2325507
X170379-58,310.4003601
X170379-59,383.2126942
X170379-6,450.5920243
X170379-60,323.7096922
X170379-61,333.563737
X170379-62,420.5185388
X170379-63,194.8076572
X170379-64,131.8887449
X170379-65,304.7973926
X170379-66,243.755861
X170379-67,279.5943679
X170379-68,611.65475
X170379-69,210.9058693
X170379-7,667.9901616
X170379-70,271.5139809
X170379-71,323.8674222
X170379-72,695.8677412
X170379-73,669.1471745
X170379-74,345.7452392
X170379-75,612.4168376
X170379-76,563.4358766
X170379-77,217.6726575
X170379-78,413.6446596
X170379-79,626.1336148
X170379-8,755.8129995
X170379-80,686.5113262
X170379-81,293.7801128
X170379-82,"1,970.88"
X170379-83,"2,157.32"
X170379-84,"1,173.94"
X170379-85,375.3503611
X170379-86,807.4574848
X170379-87,326.334012
X170379-88,405.8217432
X170379-89,388.384444
X170379-9,363.9025429
X170379-90,579.3776297
X170379-91,250.6967257
X170379-92,445.2945841
X170379-93,159.0121484
X170379-94,303.6500997
X170379-95,453.903891
X170379-96,329.7848408
X17A0017-1,581.459016
X17A0017-10,"1,910.40"
X17A0017-11,"8,522.14"
X17A0017-12,"1,797.37"
X17A0017-13,"1,244.62"
X17A0017-14,225.4814991
X17A0017-15,230.9660207
X17A0017-16,341.3426836
X17A0017-17,389.257364
X17A0017-18,333.6889471
X17A0017-19,307.9229142
X17A0017-2,282.7925709
X17A0017-20,490.6320099
X17A0017-21,206.7472126
X17A0017-22,653.6997296
X17A0017-23,239.8429101
X17A0017-24,281.5047565
X17A0017-25,269.015257
X17A0017-26,395.7002839
X17A0017-27,301.6035908
X17A0017-28,337.7030242
X17A0017-29,997.2725537
X17A0017-3,363.2638032
X17A0017-30,660.2393851
X17A0017-31,"1,194.64"
X17A0017-32,951.9596533
X17A0017-33,339.86889
X17A0017-34,290.1040423
X17A0017-35,307.7859678
X17A0017-4,478.4045615
X17A0017-5,"4,563.43"
X17A0017-6,"1,618.29"
X17A0017-7,"3,125.79"
X17A0017-8,521.3976103
X17A0017-9,973.0569001
X17A0024-1,344.7616076
X17A0024-10,304.576295
X17A0024-11,166.4828693
X17A0024-12,380.9986806
X17A0024-13,271.6158132
X17A0024-14,273.5440966
X17A0024-15,355.4289443
X17A0024-16,228.7447782
X17A0024-17,493.7224488
X17A0024-18,285.2305249
X17A0024-19,339.4984093
X17A0024-2,281.5438891
X17A0024-20,354.5048952
X17A0024-21,280.0869394
X17A0024-22,260.2216873
X17A0024-23,"11,983.71"
X17A0024-24,"1,863.93"
X17A0024-25,"1,211.17"
X17A0024-26,358.4357279
X17A0024-27,386.5579725
X17A0024-28,"3,222.22"
X17A0024-29,"2,049.26"
X17A0024-3,286.8324501
X17A0024-30,"1,375.17"
X17A0024-31,"2,442.64"
X17A0024-32,389.6339029
X17A0024-33,250.9588651
X17A0024-34,391.5609068
X17A0024-35,247.4916441
X17A0024-36,377.4441265
X17A0024-4,675.3054376
X17A0024-5,"1,292.98"
X17A0024-6,591.1021464
X17A0024-7,"1,039.31"
X17A0024-8,391.2834755
X17A0024-9,354.6469409
X17J0037-1,176.2524587
X17J0037-10,"29,669.76"
X17J0037-11,"5,319.80"
X17J0037-12,358.159334
X17J0037-13,218.1300622
X17J0037-14,341.3426836
X17J0037-15,389.257364
X17J0037-16,333.6889471
X17J0037-17,307.9229142
X17J0037-18,490.6320099
X17J0037-19,206.7472126
X17J0037-2,163.9489878
X17J0037-20,653.6997296
X17J0037-21,239.8429101
X17J0037-22,281.5047565
X17J0037-23,269.015257
X17J0037-24,395.7002839
X17J0037-25,301.6035908
X17J0037-26,337.7030242
X17J0037-27,997.2725537
X17J0037-28,660.2393851
X17J0037-29,"1,194.64"
X17J0037-3,153.1717446
X17J0037-30,864.9260432
X17J0037-31,342.1551399
X17J0037-32,484.9295225
X17J0037-33,535.7557155
X17J0037-34,709.0419114
X17J0037-35,128.5780769
X17J0037-36,262.0373723
X17J0037-37,117.4826103
X17J0037-38,444.7108514
X17J0037-39,387.9672259
X17J0037-4,391.5798781
X17J0037-40,239.2325507
X17J0037-41,310.4003601
X17J0037-42,383.2126942
X17J0037-43,323.7096922
X17J0037-44,333.563737
X17J0037-45,420.5185388
X17J0037-46,194.8076572
X17J0037-47,131.8887449
X17J0037-48,304.7973926
X17J0037-49,243.755861
X17J0037-5,623.5118721
X17J0037-50,279.5943679
X17J0037-6,327.5192458
X17J0037-7,302.0134486
X17J0037-8,301.3033762
X17J0037-9,253.458917
X17J0041-1,158.0498698
X17J0041-10,437.9644661
X17J0041-11,239.6454801
X17J0041-12,390.2969161
X17J0041-13,353.0536925
X17J0041-14,159.650449
X17J0041-15,255.892008
X17J0041-16,205.2374318
X17J0041-17,607.1189988
X17J0041-18,534.2519467
X17J0041-19,460.487767
X17J0041-2,254.8778407
X17J0041-20,422.573215
X17J0041-21,675.3054376
X17J0041-22,"1,292.98"
X17J0041-23,591.1021464
X17J0041-24,"1,039.31"
X17J0041-25,391.2834755
X17J0041-26,354.6469409
X17J0041-27,304.576295
X17J0041-28,166.4828693
X17J0041-29,652.6144925
X17J0041-3,365.2364024
X17J0041-30,273.5440966
X17J0041-31,355.4289443
X17J0041-32,228.7447782
X17J0041-33,493.7224488
X17J0041-34,285.2305249
X17J0041-35,339.4984093
X17J0041-36,354.5048952
X17J0041-37,280.0869394
X17J0041-38,286.7389515
X17J0041-39,232.557761
X17J0041-4,273.9300548
X17J0041-40,311.3411552
X17J0041-41,827.5635861
X17J0041-42,"33,642.15"
X17J0041-43,376.7636859
X17J0041-44,247.143817
X17J0041-45,338.6792663
X17J0041-46,330.747913
X17J0041-47,189.7128777
X17J0041-48,469.4963069
X17J0041-49,568.5479165
X17J0041-5,74.11407059
X17J0041-50,522.7617434
X17J0041-51,252.0413608
X17J0041-52,480.7290131
X17J0041-6,758.6371757
X17J0041-7,293.6415115
X17J0041-8,388.465741
X17J0041-9,290.1158179
X17J0042-1,"1,292.98"
X17J0042-10,355.4289443
X17J0042-11,228.7447782
X17J0042-12,493.7224488
X17J0042-13,285.2305249
X17J0042-14,339.4984093
X17J0042-15,354.5048952
X17J0042-16,280.0869394
X17J0042-17,286.7389515
X17J0042-18,232.557761
X17J0042-19,311.3411552
X17J0042-2,591.1021464
X17J0042-20,827.5635861
X17J0042-21,"33,642.15"
X17J0042-22,376.7636859
X17J0042-23,247.143817
X17J0042-24,338.6792663
X17J0042-25,330.747913
X17J0042-26,189.7128777
X17J0042-27,469.4963069
X17J0042-28,568.5479165
X17J0042-29,522.7617434
X17J0042-3,"1,039.31"
X17J0042-30,252.0413608
X17J0042-31,480.7290131
X17J0042-4,391.2834755
X17J0042-5,354.6469409
X17J0042-6,304.576295
X17J0042-7,166.4828693
X17J0042-8,652.6144925
X17J0042-9,273.5440966
X190069-1,95.00970876
X190069-10,521.3976103
X190069-11,973.0569001
X190069-12,"1,910.40"
X190069-13,"8,522.14"
X190069-14,"4,325.98"
X190069-15,"4,197.44"
X190069-16,"4,183.52"
X190069-17,357.4330046
X190069-18,460.8423457
X190069-19,255.7609543
X190069-2,133.0131106
X190069-20,128.5780769
X190069-21,262.0373723
X190069-22,117.4826103
X190069-23,444.7108514
X190069-24,387.9672259
X190069-25,239.2325507
X190069-26,310.4003601
X190069-27,383.2126942
X190069-28,323.7096922
X190069-29,333.563737
X190069-3,328.9457321
X190069-30,420.5185388
X190069-31,194.8076572
X190069-32,131.8887449
X190069-33,304.7973926
X190069-34,243.755861
X190069-35,279.5943679
X190069-4,307.2830634
X190069-5,363.2638032
X190069-6,478.4045615
X190069-7,"4,563.43"
X190069-8,"1,618.29"
X190069-9,"3,125.79"
X190073-1,158.0498698
X190073-10,355.8466256
X190073-11,321.7633143
X190073-12,390.2969161
X190073-13,353.0536925
X190073-14,159.650449
X190073-15,255.892008
X190073-16,208.7537897
X190073-17,224.9799951
X190073-18,346.2052783
X190073-19,202.2637473
X190073-2,254.8778407
X190073-20,"4,176.33"
X190073-21,"3,786.67"
X190073-22,"3,229.25"
X190073-23,"9,756.56"
X190073-24,"1,863.93"
X190073-25,"1,211.17"
X190073-26,358.4357279
X190073-27,386.5579725
X190073-28,"3,222.22"
X190073-29,"2,049.26"
X190073-3,365.2364024
X190073-30,"1,375.17"
X190073-31,"2,442.64"
X190073-32,389.6339029
X190073-33,318.8965142
X190073-34,360.4600749
X190073-35,210.6548308
X190073-36,205.4634517
X190073-37,71.13327412
X190073-4,273.9300548
X190073-5,74.11407059
X190073-6,758.6371757
X190073-7,293.6415115
X190073-8,388.465741
X190073-9,290.1158179
X20097-1,239.6006741
X20097-10,321.1739956
X20097-11,650.9651002
X20097-12,"4,253.32"
X20097-13,"1,647.07"
X20097-14,"9,595.69"
X20097-15,"6,519.30"
X20097-16,578.8449283
X20097-17,498.571363
X20097-18,302.3624151
X20097-19,297.3517557
X20097-2,263.7792627
X20097-20,260.3528299
X20097-21,603.5072121
X20097-22,613.5626781
X20097-23,404.017598
X20097-24,332.6742666
X20097-25,332.7494112
X20097-26,281.0555229
X20097-27,495.0441682
X20097-28,202.9048135
X20097-29,290.5091222
X20097-3,432.5475376
X20097-30,565.4962011
X20097-31,464.3115655
X20097-32,126.9925852
X20097-33,329.5772796
X20097-4,478.9854805
X20097-5,564.1711503
X20097-6,513.7154879
X20097-7,411.49873
X20097-8,147.345843
X20097-9,469.6753087
X20103-1,306.0284883
X20103-10,118.6715744
X20103-11,206.6265503
X20103-12,327.2123717
X20103-13,401.2945005
X20103-14,637.5385681
X20103-15,515.3163023
X20103-16,256.2214792
X20103-17,263.2907893
X20103-18,511.8773803
X20103-19,251.3600751
X20103-2,635.9642275
X20103-20,430.367091
X20103-21,"6,570.35"
X20103-22,"9,725.45"
X20103-23,"2,194.35"
X20103-24,"4,766.05"
X20103-25,435.0787702
X20103-26,349.9822416
X20103-27,153.7744403
X20103-28,307.2434323
X20103-29,592.9379324
X20103-3,212.3173262
X20103-30,518.5635533
X20103-31,520.7358414
X20103-32,405.4169776
X20103-33,228.0613887
X20103-34,447.3114289
X20103-35,186.599206
X20103-4,502.8185585
X20103-5,622.0453967
X20103-6,288.2684552
X20103-7,192.9649102
X20103-8,485.4469316
X20103-9,293.1252435
X20104-1,306.0284883
X20104-10,118.6715744
X20104-11,206.6265503
X20104-12,327.2123717
X20104-13,401.2945005
X20104-14,637.5385681
X20104-15,515.3163023
X20104-16,256.2214792
X20104-17,263.2907893
X20104-18,511.8773803
X20104-19,251.3600751
X20104-2,635.9642275
X20104-20,430.367091
X20104-21,"6,570.35"
X20104-22,"9,725.45"
X20104-23,"2,194.35"
X20104-24,"4,766.05"
X20104-25,435.0787702
X20104-26,349.9822416
X20104-27,153.7744403
X20104-28,307.2434323
X20104-29,592.9379324
X20104-3,212.3173262
X20104-30,518.5635533
X20104-31,520.7358414
X20104-32,405.4169776
X20104-33,228.0613887
X20104-34,447.3114289
X20104-35,186.599206
X20104-4,520.6229885
X20104-5,604.2409664
X20104-6,288.2684552
X20104-7,192.9649102
X20104-8,485.4469316
X20104-9,293.1252435
X220163-1,400.0850805
X220163-10,309.3870403
X220163-11,709.469729
X220163-12,333.2700448
X220163-13,"4,265.71"
X220163-14,"7,518.20"
X220163-15,"29,498.85"
X220163-16,414.6517949
X220163-17,272.2636757
X220163-18,275.6712881
X220163-19,330.747913
X220163-2,685.32854
X220163-20,189.7128777
X220163-21,469.4963069
X220163-22,569.8030871
X220163-23,405.4169776
X220163-24,228.0613887
X220163-25,633.9106337
X220163-3,634.7716131
X220163-4,413.8056565
X220163-5,298.7326732
X220163-6,229.9715843
X220163-7,196.2830028
X220163-8,402.7971871
X220163-9,235.5825527
X220164-1,450.5340327
X220164-10,666.1171872
X220164-11,443.4570671
X220164-12,"1,207.48"
X220164-13,764.603764
X220164-14,400.0850805
X220164-15,685.32854
X220164-16,634.7716131
X220164-17,413.8056565
X220164-18,298.7326732
X220164-19,229.9715843
X220164-2,351.5416329
X220164-20,196.2830028
X220164-21,402.7971871
X220164-22,235.5825527
X220164-23,309.3870403
X220164-24,709.469729
X220164-25,333.2700448
X220164-26,"4,265.71"
X220164-27,"7,518.20"
X220164-28,"29,498.85"
X220164-29,414.6517949
X220164-3,234.5527505
X220164-30,272.2636757
X220164-31,275.6712881
X220164-32,330.747913
X220164-33,189.7128777
X220164-34,469.4963069
X220164-35,569.8030871
X220164-36,405.4169776
X220164-37,228.0613887
X220164-38,633.9106337
X220164-4,194.3075446
X220164-5,383.1605978
X220164-6,531.8792505
X220164-7,496.6497289
X220164-8,431.3952796
X220164-9,335.76821
X220170-1,503.3799302
X220170-10,"4,240.34"
X220170-11,605.4987427
X220170-12,345.7452392
X220170-13,623.4788019
X220170-14,552.3739094
X220170-15,217.6726575
X220170-16,413.6446596
X220170-17,626.1336148
X220170-18,686.5113262
X220170-19,293.7801128
X220170-2,432.5475376
X220170-20,893.1857499
X220170-21,"1,173.94"
X220170-22,375.3503611
X220170-23,807.4574848
X220170-24,326.334012
X220170-25,405.8217432
X220170-26,388.384444
X220170-27,579.3776297
X220170-28,250.6967257
X220170-29,445.2945841
X220170-3,538.1086824
X220170-30,159.0121484
X220170-31,303.6500997
X220170-32,453.903891
X220170-33,329.7848408
X220170-4,362.4861237
X220170-5,302.0134486
X220170-6,301.3033762
X220170-7,253.458917
X220170-8,"29,669.76"
X220170-9,"7,692.98"
X220171-1,503.3799302
X220171-10,"4,240.34"
X220171-11,605.4987427
X220171-12,345.7452392
X220171-13,623.4788019
X220171-14,552.3739094
X220171-15,217.6726575
X220171-16,413.6446596
X220171-17,626.1336148
X220171-18,686.5113262
X220171-19,293.7801128
X220171-2,432.5475376
X220171-20,769.0872934
X220171-21,"2,289.28"
X220171-22,"1,460.43"
X220171-23,"1,340.99"
X220171-24,"1,173.94"
X220171-25,375.3503611
X220171-26,807.4574848
X220171-27,326.334012
X220171-28,405.8217432
X220171-29,388.384444
X220171-3,538.1086824
X220171-30,579.3776297
X220171-31,250.6967257
X220171-32,445.2945841
X220171-33,159.0121484
X220171-34,303.6500997
X220171-35,453.903891
X220171-36,329.7848408
X220171-4,362.4861237
X220171-5,302.0134486
X220171-6,301.3033762
X220171-7,253.458917
X220171-8,"29,669.76"
X220171-9,"7,692.98"
X22A0021-1,450.5340327
X22A0021-10,666.1171872
X22A0021-11,443.4570671
X22A0021-12,"1,207.48"
X22A0021-13,770.3159068
X22A0021-14,655.7643619
X22A0021-15,"1,478.01"
X22A0021-16,812.6628992
X22A0021-17,"4,745.72"
X22A0021-18,"4,265.71"
X22A0021-19,"7,518.20"
X22A0021-2,351.5416329
X22A0021-20,"29,498.85"
X22A0021-21,414.6517949
X22A0021-22,272.2636757
X22A0021-23,275.6712881
X22A0021-24,330.747913
X22A0021-25,189.7128777
X22A0021-26,469.4963069
X22A0021-27,569.8030871
X22A0021-28,405.4169776
X22A0021-29,228.0613887
X22A0021-3,234.5527505
X22A0021-30,633.9106337
X22A0021-4,194.3075446
X22A0021-5,383.1605978
X22A0021-6,531.8792505
X22A0021-7,496.6497289
X22A0021-8,431.3952796
X22A0021-9,335.76821
X22A0022-1,503.3799302
X22A0022-10,"4,264.11"
X22A0022-11,"4,858.73"
X22A0022-12,"1,487.46"
X22A0022-13,"1,313.96"
X22A0022-14,"1,173.94"
X22A0022-15,375.3503611
X22A0022-16,807.4574848
X22A0022-17,326.334012
X22A0022-18,405.8217432
X22A0022-19,388.384444
X22A0022-2,432.5475376
X22A0022-20,579.3776297
X22A0022-21,250.6967257
X22A0022-22,445.2945841
X22A0022-23,159.0121484
X22A0022-24,303.6500997
X22A0022-25,453.903891
X22A0022-26,329.7848408
X22A0022-3,538.1086824
X22A0022-4,362.4861237
X22A0022-5,302.0134486
X22A0022-6,301.3033762
X22A0022-7,253.458917
X22A0022-8,"29,669.76"
X22A0022-9,"7,692.98"
X270164-1,300.1945091
X270164-10,274.267631
X270164-11,381.7894902
X270164-12,406.4027594
X270164-13,641.458632
X270164-14,244.3351782
X270164-15,"3,443.29"
X270164-16,"5,358.25"
X270164-17,559.7048863
X270164-18,217.9320464
X270164-19,210.6548308
X270164-2,166.5927505
X270164-20,205.4634517
X270164-21,512.6077312
X270164-22,536.1710804
X270164-23,907.6234536
X270164-24,583.803089
X270164-25,664.1012832
X270164-26,283.9231966
X270164-27,337.3501182
X270164-28,331.7023279
X270164-29,352.8067217
X270164-3,244.3120164
X270164-30,274.7796622
X270164-31,404.5625164
X270164-32,494.9854931
X270164-33,427.7004081
X270164-34,292.2615491
X270164-4,231.1279821
X270164-5,300.4172156
X270164-6,289.5563705
X270164-7,392.1919739
X270164-8,450.4802626
X270164-9,307.995206
X270165-1,300.1945091
X270165-10,274.267631
X270165-11,381.7894902
X270165-12,406.4027594
X270165-13,641.458632
X270165-14,244.3351782
X270165-15,"3,443.29"
X270165-16,"5,820.08"
X270165-17,338.3428813
X270165-18,559.7048863
X270165-19,217.9320464
X270165-2,166.5927505
X270165-20,210.6548308
X270165-21,205.4634517
X270165-22,512.6077312
X270165-23,536.1710804
X270165-24,907.6234536
X270165-25,583.803089
X270165-26,664.1012832
X270165-27,283.9231966
X270165-28,337.3501182
X270165-29,331.7023279
X270165-3,244.3120164
X270165-30,352.8067217
X270165-31,274.7796622
X270165-32,404.5625164
X270165-33,494.9854931
X270165-34,427.7004081
X270165-35,292.2615491
X270165-4,231.1279821
X270165-5,300.4172156
X270165-6,289.5563705
X270165-7,392.1919739
X270165-8,450.4802626
X270165-9,307.995206
X270166-1,300.1945091
X270166-10,274.267631
X270166-11,381.7894902
X270166-12,406.4027594
X270166-13,641.458632
X270166-14,244.3351782
