shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
B150219,40.656584517,-73.9135560621,340005
B150219,40.656584517,-73.9135560621,350001
B150219,40.6562194268,-73.9131453097,350002
B150219,40.6556403359,-73.9124962537,350003
B150219,40.6556403359,-73.9124962537,360001
B150219,40.6555738555,-73.9124217371,360002
B150219,40.655527123,-73.9123280934,360003
B150219,40.6555215977,-73.9122812481,360004
B150219,40.6555625518,-73.9119964747,360005
B150219,40.6557018341,-73.9110844659,360006
B150219,40.6558520487,-73.9101219816,360007
B150219,40.6559457056,-73.9094983522,360008
B150219,40.6559457056,-73.9094983522,370001
B150219,40.6559940353,-73.9091775246,370002
B150219,40.6560622923,-73.9087197146,370003
B150219,40.6560622923,-73.9087197146,380001
B150219,40.6561332779,-73.9082438795,380002
B150219,40.6562069803,-73.907735603,380003
B150219,40.65627251,-73.9073066265,380004
B150219,40.6563361177,-73.906878733,380005
B150219,40.6563361177,-73.906878733,390001
B150219,40.6564117345,-73.9063693695,390002
B150219,40.6565454766,-73.9054501369,390003
B150219,40.6566044449,-73.9050629729,390004
B150219,40.6566044449,-73.9050629729,400001
B150219,40.6566574056,-73.9047147411,400002
B150219,40.6570658924,-73.9038023138,400003
B150219,40.6570658924,-73.9038023138,410001
B150219,40.6571368493,-73.9036436297,410002
B150219,40.6575368309,-73.9027456183,410003
B150219,40.6579203707,-73.9018872662,410004
B150219,40.6580707692,-73.901548252,410005
B150219,40.6580707692,-73.901548252,420001
B150219,40.6583011593,-73.9010289083,420002
B150219,40.6586682426,-73.9001993947,420003
B150219,40.6586791998,-73.9001741489,420004
B150219,40.6587613864,-73.899993815,420005
B150219,40.6587860361,-73.8999325063,420006
B150219,40.6589010999,-73.8996836422,420007
B150219,40.6590051967,-73.8994492106,420008
B150219,40.6590353294,-73.8993806848,420009
B150219,40.659046836,-73.8993561586,420010
B150219,40.659046836,-73.8993561586,430001
B150219,40.6590928623,-73.899258054,430002
B150219,40.6591092962,-73.8992183826,430003
B150219,40.6594489792,-73.8984573716,430004
B150219,40.6598324869,-73.8975989702,430005
B150219,40.6599812317,-73.8972664269,430006
B150219,40.6599812317,-73.8972664269,440001
B150219,40.6602159882,-73.896740559,440002
B150219,40.660413226,-73.8963113411,440003
B150219,40.6605652474,-73.8959640093,440004
B150219,40.6605652474,-73.8959640093,450001
B150219,40.6605994863,-73.8958857422,450002
B150219,40.6607720572,-73.8954998099,450003
B150219,40.6610158429,-73.8949515683,450004
B150219,40.6611253965,-73.8946918829,450005
B150219,40.6611708693,-73.894593052,450006
B150219,40.6611708693,-73.894593052,460001
B150219,40.6613609772,-73.8941796921,460002
B150219,40.6614897092,-73.89388393,460003
B150219,40.6618348296,-73.893104834,460004
B150219,40.6620594251,-73.8925937311,460005
B150219,40.6620594251,-73.8925937311,470001
B150219,40.6621662444,-73.8923509829,470002
B150219,40.6622045869,-73.8922608109,470003
B150219,40.6625633895,-73.8914492361,470004
B150219,40.6627151187,-73.8910986384,470005
B150219,40.6627151187,-73.8910986384,480001
B150219,40.6629221692,-73.8906196303,480002
B150219,40.6632946634,-73.8897863886,480003
B150219,40.663461736,-73.8894126892,480004
B150219,40.663461736,-73.8894126892,490001
B150219,40.6636397629,-73.8890144593,490002
B150219,40.663686337,-73.8889242696,490003
B150219,40.6637942883,-73.8887247616,490004
B150219,40.6637942883,-73.8887247616,500001
B150219,40.6639247066,-73.8884841241,500002
B150219,40.663987637,-73.8882785623,500003
B150219,40.6640451125,-73.8881090544,500004
B150219,40.6643545717,-73.8873912357,500005
B150219,40.6644120848,-73.8872613757,500006
B150219,40.6647078503,-73.8865796179,500007
B150219,40.6647790507,-73.8864136878,500008
B150219,40.6648954337,-73.8861406252,500009
B150219,40.6648954337,-73.8861406252,510001
B150219,40.6651405209,-73.8855659999,510002
B150219,40.665406138,-73.8849383477,510003
B150219,40.6654937758,-73.8847435491,510004
B150219,40.6656260386,-73.8844347677,510005
B150219,40.6656260386,-73.8844347677,520001
B150219,40.6657593956,-73.8841230995,520002
B150219,40.665852507,-73.8839138709,520003
B150219,40.6661126475,-73.8833078427,520004
B150219,40.6661811094,-73.8831527243,520005
B150219,40.6663506183,-73.8827667321,520006
B150219,40.6663506183,-73.8827667321,530001
B150219,40.6663919687,-73.882672939,530002
B150219,40.6664686531,-73.8825069909,530003
B150219,40.6665042467,-73.8824204169,530004
B150219,40.6665152,-73.8823951651,530005
B150219,40.6668136443,-73.8816773129,530006
B150219,40.6668300684,-73.8816340279,530007
B150219,40.666967256,-73.881318016,530008
B150219,40.666967256,-73.881318016,540001
B150219,40.667166875,-73.8808584255,540002
B150219,40.6674981906,-73.8800864299,540003
B150219,40.6675173589,-73.8800431391,540004
B150219,40.6676444061,-73.8797458834,540005
B150219,40.6676444061,-73.8797458834,550001
B150219,40.6678705704,-73.8792170251,550002
B150219,40.668187365,-73.8784803659,550003
B150219,40.668187365,-73.8784803659,560001
B150219,40.6682319951,-73.8783764684,560002
B150219,40.668568772,-73.8775936238,560003
B150219,40.6686016325,-73.8775214684,560004
B150219,40.6688945877,-73.8768324201,560005
B150219,40.6689027448,-73.8767603097,560006
B150219,40.6689190898,-73.8766449269,560007
B150219,40.6689643154,-73.8763305073,560008
B150219,40.6689643154,-73.8763305073,570001
B150219,40.6690444104,-73.8757723397,570002
B150219,40.6691860637,-73.8747807607,570003
B150219,40.6693103201,-73.8739517864,570004
B150219,40.6693103201,-73.8739517864,580001
B150219,40.6693332098,-73.8737999815,580002
B150219,40.6680311296,-73.8728399849,580003
B150219,40.6677811475,-73.8726522958,580004
B150219,40.6677811475,-73.8726522958,590001
B150219,40.6669056579,-73.8719946751,590002
B150219,40.6669056579,-73.8719946751,600001
B150219,40.6668389043,-73.8719446985,600002
B150219,40.6667592337,-73.8718799677,600003
B150219,40.6666465978,-73.8717900679,600004
B150219,40.6665614336,-73.8717217435,600005
B150219,40.6671752616,-73.8708266038,600006
B150219,40.6674164324,-73.8704981103,600007
B150219,40.6677617408,-73.8700252234,600008
B150219,40.6678450522,-73.8699104313,600009
B150219,40.6678450522,-73.8699104313,610001
B150219,40.6682906561,-73.8692960364,610002
B150219,40.6683344659,-73.8692022274,610003
B150219,40.6684001435,-73.8690290711,610004
B150219,40.6684438175,-73.8688163055,610005
B150219,40.6685145512,-73.8682646402,610006
B150219,40.6685436852,-73.8680594725,610007
B150219,40.6685436852,-73.8680594725,620001
B150219,40.6686751867,-73.867128825,620002
B150219,40.6687704689,-73.8664509403,620003
B150219,40.6687996021,-73.8662479338,620004
B150219,40.6687996021,-73.8662479338,630001
B150219,40.6688494256,-73.8658992532,630002
B150219,40.669167975,-73.8636960909,630003
B150219,40.6692578002,-73.8630625463,630004
B150219,40.6692578002,-73.8630625463,640001
B150219,40.6692959078,-73.8627946322,640002
B150219,40.6694292798,-73.8618571109,640003
B150219,40.6695626442,-73.8609195857,640004
B150219,40.6692628245,-73.8608448708,640005
B150220,40.6692628245,-73.8608448708,10001
B150220,40.6680415802,-73.8605406569,10002
B150220,40.668033525,-73.8606884673,10003
B150220,40.6679962422,-73.860953492,10004
B150220,40.6679962422,-73.860953492,20001
B150220,40.6679246658,-73.8614601037,20002
B150220,40.6677830885,-73.8624192499,20003
B150220,40.668187514,-73.8625197086,20004
B150220,40.668187514,-73.8625197086,30001
B150220,40.669204205,-73.8627717503,30002
B150220,40.669204205,-73.8627717503,40001
B150220,40.6692959078,-73.8627946322,40002
B150220,40.6693892557,-73.862816069,40003
B150220,40.6695265285,-73.8628446251,40004
B150220,40.6696171273,-73.8628624628,40005
B150220,40.6695436465,-73.8633903569,40006
B150220,40.6695436465,-73.8633903569,50001
B150220,40.6694456657,-73.8640920511,50002
B150220,40.6693552854,-73.8647252368,50003
B150220,40.6693552854,-73.8647252368,60001
B150220,40.6692333229,-73.8655812602,60002
B150220,40.6690944436,-73.8665295967,60003
B150220,40.6690693961,-73.8667059204,60004
B150220,40.6690693961,-73.8667059204,70001
B150220,40.6690263796,-73.8670091679,70002
B150220,40.6689637616,-73.8674526795,70003
B150220,40.668833064,-73.8683685492,70004
B150220,40.6688088256,-73.8685347766,70005
B150220,40.6688088256,-73.8685347766,80001
B150220,40.6687350176,-73.8690392278,80002
B150220,40.6686584428,-73.8692845014,80003
B150220,40.6686009869,-73.8694468278,80004
B150220,40.6684941616,-73.8696416932,80005
B150220,40.6683461727,-73.8698438477,80006
B150220,40.6681351514,-73.8701326375,80007
B150220,40.668041698,-73.8702597057,80008
B150220,40.668041698,-73.8702597057,90001
B150220,40.6671457999,-73.8714791066,90002
B150220,40.6668389043,-73.8719446985,90003
B150220,40.6669792795,-73.8720500456,90004
B150220,40.6669792795,-73.8720500456,100001
B150220,40.6678954252,-73.8727382302,100002
B150220,40.6678954252,-73.8727382302,110001
B150220,40.6680311296,-73.8728399849,110002
B150220,40.6693332098,-73.8737999815,110003
B150220,40.6692648142,-73.874255035,110004
B150220,40.6692648142,-73.874255035,120001
B150220,40.6691860637,-73.8747807607,120002
B150220,40.6690444104,-73.8757723397,120003
B150220,40.6690049083,-73.8760478179,120004
B150220,40.6690049083,-73.8760478179,130001
B150220,40.6689190898,-73.8766449269,130002
B150220,40.6689027448,-73.8767603097,130003
B150220,40.6688945877,-73.8768324201,130004
B150220,40.6686016325,-73.8775214684,130005
B150220,40.668568772,-73.8775936238,130006
B150220,40.6682845654,-73.878254172,130007
B150220,40.6682845654,-73.878254172,140001
B150220,40.6682319951,-73.8783764684,140002
B150220,40.6678705704,-73.8792170251,140003
B150220,40.6675173589,-73.8800431391,140004
B150220,40.6674981906,-73.8800864299,140005
B150220,40.667166875,-73.8808584255,140006
B150220,40.6670351652,-73.8811618132,140007
B150220,40.6670351652,-73.8811618132,150001
B150220,40.6668300684,-73.8816340279,150002
B150220,40.6668136443,-73.8816773129,150003
B150220,40.6665152,-73.8823951651,150004
B150220,40.6665042467,-73.8824204169,150005
B150220,40.6664686531,-73.8825069909,150006
B150220,40.6663919687,-73.882672939,150007
B150220,40.6661811094,-73.8831527243,150008
B150220,40.6661126475,-73.8833078427,150009
B150220,40.6659880544,-73.8835982317,150010
B150220,40.6659880544,-73.8835982317,160001
B150220,40.665852507,-73.8839138709,160002
B150220,40.6657593956,-73.8841230995,160003
B150220,40.6654937758,-73.8847435491,160004
B150220,40.665406138,-73.8849383477,160005
B150220,40.6651405209,-73.8855659999,160006
B150220,40.6649959336,-73.8859050762,160007
B150220,40.6649959336,-73.8859050762,170001
B150220,40.6647790507,-73.8864136878,170002
B150220,40.6647078503,-73.8865796179,170003
B150220,40.6644120848,-73.8872613757,170004
B150220,40.6643545717,-73.8873912357,170005
B150220,40.6642447556,-73.8876462603,170006
B150220,40.6642447556,-73.8876462603,180001
B150220,40.6640451125,-73.8881090544,180002
B150220,40.663987637,-73.8882785623,180003
B150220,40.6639247066,-73.8884841241,180004
B150220,40.6637515466,-73.8888041316,180005
B150220,40.6637515466,-73.8888041316,190001
B150220,40.663686337,-73.8889242696,190002
B150220,40.6636397629,-73.8890144593,190003
B150220,40.6632946634,-73.8897863886,190004
B150220,40.6629221692,-73.8906196303,190005
B150220,40.6627841356,-73.8909388492,190006
B150220,40.6627841356,-73.8909388492,200001
B150220,40.6625633895,-73.8914492361,200002
B150220,40.6622045869,-73.8922608109,200003
B150220,40.6621662444,-73.8923509829,200004
B150220,40.6618841309,-73.8929922981,200005
B150220,40.6618841309,-73.8929922981,210001
B150220,40.6618348296,-73.893104834,210002
B150220,40.6614897092,-73.89388393,210003
B150220,40.6613609772,-73.8941796921,210004
B150220,40.6612163419,-73.8944942209,210005
B150220,40.6612163419,-73.8944942209,220001
B150220,40.6611253965,-73.8946918829,220002
B150220,40.6610158429,-73.8949515683,220003
B150220,40.6607720572,-73.8954998099,220004
B150220,40.6605994863,-73.8958857422,220005
B150220,40.660413226,-73.8963113411,220006
B150220,40.6602650238,-73.8966337958,220007
B150220,40.6602650238,-73.8966337958,230001
B150220,40.6602159882,-73.896740559,230002
B150220,40.6598324869,-73.8975989702,230003
B150220,40.6594489792,-73.8984573716,230004
B150220,40.6591092962,-73.8992183826,230005
B150220,40.6590928623,-73.899258054,230006
B150220,40.6590353294,-73.8993806848,230007
B150220,40.6590051967,-73.8994492106,230008
B150220,40.6589791724,-73.8995076384,230009
B150220,40.6589791724,-73.8995076384,240001
B150220,40.6589010999,-73.8996836422,240002
B150220,40.6587860361,-73.8999325063,240003
B150220,40.6587613864,-73.899993815,240004
B150220,40.6586791998,-73.9001741489,240005
B150220,40.6586682426,-73.9001993947,240006
B150220,40.6583011593,-73.9010289083,240007
B150220,40.65816172,-73.9013430397,240008
B150220,40.65816172,-73.9013430397,250001
B150220,40.6579203707,-73.9018872662,250002
B150220,40.6575368309,-73.9027456183,250003
B150220,40.6573639632,-73.9031340364,250004
B150220,40.6573639632,-73.9031340364,260001
B150220,40.6571368493,-73.9036436297,260002
B150220,40.6566574056,-73.9047147411,260003
B150220,40.6566161837,-73.9049858284,260004
B150220,40.6566161837,-73.9049858284,270001
B150220,40.6565454766,-73.9054501369,270002
B150220,40.6564283851,-73.9062558173,270003
B150220,40.6564283851,-73.9062558173,280001
B150220,40.6564117345,-73.9063693695,280002
B150220,40.65627251,-73.9073066265,280003
B150220,40.6562187206,-73.907658099,280004
B150220,40.6562187206,-73.907658099,290001
B150220,40.6562069803,-73.907735603,290002
B150220,40.6561332779,-73.9082438795,290003
B150220,40.6559940353,-73.9091775246,290004
B150220,40.6558520487,-73.9101219816,290005
B150220,40.6558222798,-73.9103130368,290006
B150220,40.6558222798,-73.9103130368,300001
B150220,40.6557018341,-73.9110844659,300002
B150220,40.6555625518,-73.9119964747,300003
B150220,40.6555215977,-73.9122812481,300004
B150220,40.655527123,-73.9123280934,300005
B150220,40.6555738555,-73.9124217371,300006
B150220,40.6559131243,-73.9128018808,300007
B150220,40.6559131243,-73.9128018808,310001
B150220,40.6562194268,-73.9131453097,310002
B150220,40.6567825827,-73.9137788999,310003
B150220,40.6570023535,-73.9140309044,310004
B150220,40.6572185385,-73.9142602091,310005
B150220,40.6572185385,-73.9142602091,320001
B150220,40.6573622037,-73.9144124796,320002
B150220,40.6583731196,-73.9155465044,320003
B150220,40.6584170704,-73.9155933033,320004
B150220,40.6585489173,-73.9157264921,320005
B150220,40.6589153722,-73.9161394338,320006
B150220,40.6589153722,-73.9161394338,330001
B150220,40.6597438734,-73.9170729795,330002
B150220,40.6600474163,-73.9174139281,330003
B150220,40.6600474163,-73.9174139281,340001
B150220,40.6600515369,-73.9174186086,340002
B150220,40.6607053132,-73.9181458723,340003
B150220,40.6607245548,-73.9181854962,340004
B150220,40.661117354,-73.9186031184,340005
B150220,40.6612656889,-73.9187687376,340006
B150220,40.661653009,-73.9192043951,340007
B150220,40.6617648082,-73.9193282503,340008
B150220,40.6617648082,-73.9193282503,350001
B150220,40.661881002,-73.9194564259,350002
B150220,40.661993626,-73.9195824436,350003
B150220,40.6621227335,-73.9197300683,350004
B150220,40.6624578617,-73.9201117332,350005
B150220,40.6626861237,-73.9203587236,350006
B150220,40.6626861237,-73.9203587236,360001
B150220,40.6630731518,-73.9207778195,360002
B150220,40.6633121403,-73.9210586838,360003
B150220,40.6638422904,-73.9216564019,360004
B150220,40.6641010383,-73.9219361681,360005
B150220,40.6641010383,-73.9219361681,370001
B150220,40.6642515624,-73.9220992764,370002
B150220,40.6643750796,-73.9221027366,370003
B150220,40.6646166415,-73.9221348953,370004
B150220,40.6653468775,-73.9223214807,370005
B150220,40.665676032,-73.9224047239,370006
B150220,40.665676032,-73.9224047239,380001
B150220,40.6669841386,-73.9227348309,380002
B150220,40.6669841386,-73.9227348309,390001
B150220,40.6670379454,-73.9227484663,390002
B150220,40.6670983327,-73.922752001,390003
B150220,40.6673645586,-73.9227264599,390004
B150220,40.6681275588,-73.9226570863,390005
B150220,40.6683361468,-73.922635216,390006
B150220,40.6684102508,-73.9226279206,390007
B150220,40.6685474796,-73.9226133424,390008
B150220,40.6688263306,-73.9225867041,390009
