route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
B82,EN_C4-Weekday,EN_C4-Weekday-045200_B42_9,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-054700_B42_9,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-046400_B82_133,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-055900_B82_133,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-064700_B82_116,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-075600_B82_116,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-085400_B42_10,CONEY ISLAND via FLATLANDS via KINGS HWY,1,B820185
B82,EN_C4-Weekday,EN_C4-Weekday-094700_B42_10,SPRNG CRK TWR via KNGS HWY via FLTLND AV,0,B820187
B82,EN_C4-Weekday,EN_C4-Weekday-046800_B82_134,CONEY ISLAND via FLATLANDS via KINGS HWY,1,B820185
B82,EN_C4-Weekday,EN_C4-Weekday-056900_B82_134,SPRNG CRK TWR via KNGS HWY via FLTLND AV,0,B820187
B82,EN_C4-Weekday,EN_C4-Weekday-065700_B82_115,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-075600_B82_115,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-084300_B82_144,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-093800_B82_144,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-103200_B82_144,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-114100_B82_137,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-123600_B82_154,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-132800_B82_154,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-072500_B82_130,CONEY ISLAND via FLATLANDS via KINGS HWY,1,B820185
B82,EN_C4-Weekday,EN_C4-Weekday-082000_B82_130,SPRNG CRK TWR via KNGS HWY via FLTLND AV,0,B820187
B82,EN_C4-Weekday,EN_C4-Weekday-091800_B82_130,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-101100_B82_153,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-110600_B82_153,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-121200_B82_147,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-074700_B82_131,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-084600_B82_131,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-093100_B82_131,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-102300_B82_155,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-111600_B82_155,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-121200_B82_150,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-129000_B82_150,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-137600_B82_150,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-077100_B82_119,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-086600_B82_119,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-095500_B82_128,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-104700_B82_128,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-080000_B82_139,CONEY ISLAND via FLATLANDS via KINGS HWY,1,B820185
B82,EN_C4-Weekday,EN_C4-Weekday-089500_B82_139,SPRNG CRK TWR via KNGS HWY via FLTLND AV,0,B820187
B82,EN_C4-Weekday,EN_C4-Weekday-099400_B82_139,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-109300_B82_159,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-082800_B42_11,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-092300_B42_11,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-101600_B82_135,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-112500_B82_135,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-122400_B82_156,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-131600_B82_156,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-084400_B82_145,CONEY ISLAND via FLATLANDS via KINGS HWY,1,B820185
B82,EN_C4-Weekday,EN_C4-Weekday-093700_B82_145,SPRNG CRK TWR via KNGS HWY via FLTLND AV,0,B820187
B82,EN_C4-Weekday,EN_C4-Weekday-104000_B82_145,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-114300_B82_138,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-085800_B42_12,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-095300_B42_12,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-104800_B42_12,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-115700_B82_142,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-124800_B82_159,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-134000_B82_159,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-141500_B82_159,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-148500_B82_159,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-087400_B82_147,CONEY ISLAND via FLATLANDS via KINGS HWY,1,B820185
B82,EN_C4-Weekday,EN_C4-Weekday-096700_B82_147,SPRNG CRK TWR via KNGS HWY via FLTLND AV,0,B820187
B82,EN_C4-Weekday,EN_C4-Weekday-106600_B82_147,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-117300_B82_157,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-126000_B82_157,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-135200_B82_157,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-090300_B82_151,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-099800_B82_151,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-095000_B82_156,CONEY ISLAND via FLATLANDS via KINGS HWY,1,B820185
B82,EN_C4-Weekday,EN_C4-Weekday-104400_B82_156,SPRNG CRK TWR via KNGS HWY via FLTLND AV,0,B820187
B82,EN_C4-Weekday,EN_C4-Weekday-113600_B82_156,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-123200_B82_152,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-130500_B82_152,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-138800_B82_152,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-097300_B82_127,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-107100_B82_127,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-098000_B42_14,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-108300_B42_14,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-117600_B82_146,25 AV CROPSEY AV,1,B820179
B82,EN_C4-Weekday,EN_C4-Weekday-127200_B82_146,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820190
B82,EN_C4-Weekday,EN_C4-Weekday-135000_B42_15,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-143000_B42_15,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B82,EN_C4-Weekday,EN_C4-Weekday-100100_B82_158,CNY ISLND STILLWELL AV via FLATLANDS AV,1,B820183
B82,EN_C4-Weekday,EN_C4-Weekday-110900_B82_158,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,B820189
B84,EN_C4-Weekday,EN_C4-Weekday-033000_B84_201,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-036000_B84_202,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-039000_B84_201,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-042000_B84_202,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-045000_B84_201,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-048000_B84_202,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-051000_B84_201,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-054000_B84_202,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-057000_B84_201,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-060000_B84_202,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-063000_B84_205,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-066000_B65_102,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-069000_B84_205,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-072000_B65_102,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-075000_B84_205,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-078000_B45_4,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-081000_B84_205,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-084000_B45_4,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-087000_B84_205,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-090000_B84_204,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-093000_B84_203,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-096000_B84_204,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-099000_B84_203,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-102000_B84_204,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-105000_B84_203,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-108000_B84_204,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-111000_B84_203,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-114000_B84_204,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-117000_B65_111,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-120000_B65_114,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-123000_B65_111,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-126000_B65_114,EAST NEW YORK NEW LOTS STATION,0,B840009
B84,EN_C4-Weekday,EN_C4-Weekday-035100_B84_201,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-038100_B84_202,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-041100_B84_201,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-044100_B84_202,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-047100_B84_201,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-050100_B84_202,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-053100_B84_201,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-056100_B84_202,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-059100_B84_201,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-062100_B84_202,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-065100_B84_205,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-068100_B65_102,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-071100_B84_205,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-074100_B65_102,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-077100_B84_205,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-080100_B45_4,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-083100_B84_205,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-086100_B45_4,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-089100_B84_203,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-092100_B84_204,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-095100_B84_203,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-098100_B84_204,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-101100_B84_203,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-104100_B84_204,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-107100_B84_203,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-110100_B84_204,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-113100_B84_203,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-116100_B84_204,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-119100_B65_111,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-122100_B65_114,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-125100_B65_111,SPRING CREEK GATEWAY MALL,1,B840010
B84,EN_C4-Weekday,EN_C4-Weekday-128100_B65_114,SPRING CREEK GATEWAY MALL,1,B840010
B12,EN_C4-Weekday,EN_C4-Weekday-008100_B12_1,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-011000_B12_1,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-016100_B12_1,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-019000_B12_1,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-012100_B12_2,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-015000_B12_2,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-020100_B12_2,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-023000_B12_2,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-023100_B12_3,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-026000_B12_3,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-029900_B12_3,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-034000_B12_3,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-038000_B12_3,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-042800_B12_3,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-047900_B12_3,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-053400_B12_3,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-058300_B12_7,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-063300_B12_7,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-068200_B12_7,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-072900_B12_7,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-077800_B12_7,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-082500_B12_7,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-087300_B12_23,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-092700_B12_23,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-098100_B12_23,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-103500_B12_23,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-109000_B12_23,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-114600_B12_23,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-025100_B15_108,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-028000_B15_108,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-032300_B15_108,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-036400_B15_108,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-041000_B12_9,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-045800_B12_9,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-050800_B12_9,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-056200_B12_9,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-060900_B12_9,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-065700_B12_9,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-070600_Q24_409,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-075300_Q24_409,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-080000_Q24_409,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-084900_Q24_409,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-089900_B12_25,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-095400_B12_25,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-101100_B12_25,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-106600_B12_25,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-112400_B12_25,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-117800_B12_25,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-123100_B12_23,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-127900_B12_23,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-132400_B12_23,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-136500_B12_23,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-141400_B83_316,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-145000_B83_316,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-148600_B83_316,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-152000_B83_316,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-026300_B25_202,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-029500_B25_202,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-033500_B25_202,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-037600_B25_202,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-042300_Q56_511,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-047300_Q56_511,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-052500_Q56_511,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-057900_Q56_511,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-062800_Q56_516,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-067500_Q56_516,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-072400_Q56_516,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-077100_Q56_516,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-082100_B12_22,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-087300_B12_22,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-092100_B12_22,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-097600_B12_22,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-103300_B12_22,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-109000_B12_22,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-027500_Q56_502,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-031000_Q56_502,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-034700_Q56_502,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-038800_Q56_502,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-043800_Q56_513,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-049100_Q56_513,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-054400_Q56_513,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-059700_Q56_513,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-064600_Q24_405,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-069300_Q24_405,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-074200_Q24_405,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-078900_Q24_405,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-083800_B25_217,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-089100_B25_217,EAST NY ALABAMA AV,0,B120094
B12,EN_C4-Weekday,EN_C4-Weekday-094300_B25_217,LEFFRTS GDNS OCEAN AV,1,B120095
B12,EN_C4-Weekday,EN_C4-Weekday-099800_B25_217,EAST NY ALABAMA AV,0,B120094
