"shape_id","segment_id","meters_accumulated"
"BX060139","12",2448.63
"BX060139","15",4553.18
"BX060139","14",3124.2900000000004
"BX060139","17",4754.450000000001
"BX060139","16",4656.900000000001
"BX060139","1",144.39
"BX060139","3",621.38
"BX060139","2",489.43
"BX060139","5",974.0500000000001
"BX060139","4",888.22
"BX060139","7",1344.9700000000003
"BX060139","6",1115.0700000000002
"BX060139","9",1795.1600000000003
"BX060139","8",1602.2400000000002
"B610109","42",8979.910000000002
"B610109","24",5240.2699999999995
"B610109","25",5411.53
"B610109","26",5615.46
"B610109","27",5730.18
"B610109","20",4345.84
"B610109","21",4505.62
"B610109","22",4625.61
"B610109","23",4855.66
"B610109","28",5932.52
"B610109","29",6092.700000000001
"B610109","40",8459.37
"B610109","41",8753.130000000001
"B610109","1",163.54
"B610109","3",754.22
"B610109","2",460.15999999999997
"B610109","5",1164.47
"B610109","4",959.4300000000001
"B610109","7",1516.96
"B610109","6",1279.03
"B610109","9",1990.8600000000001
"B610109","8",1756.6100000000001
"B610109","13",3085.2400000000002
"B610109","12",2697.4900000000002
"B610109","11",2408.01
"B610109","10",2171.09
"B610109","39",8283.84
"B610109","38",8082.5599999999995
"B610109","15",3542.84
"B610109","14",3279.3
"B610109","17",3927.3500000000004
"B610109","16",3748.6800000000003
"B610109","19",4225.85
"B610109","18",4065.4700000000003
"B610109","31",6486.6
"B610109","30",6285.81
"B610109","37",7981.2
"B610109","36",7781.82
"B610109","35",7480.08
"B610109","34",7355.41
"B610109","33",6974.72
"B610109","32",6812.030000000001
"B610107","42",9615.900000000001
"B610107","29",6937.8
"B610107","24",5708.39
"B610107","25",5954.04
"B610107","26",6135.81
"B610107","27",6531.3
"B610107","20",5000.07
"B610107","21",5152.86
"B610107","22",5295.82
"B610107","23",5532.96
"B610107","28",6770.58
"B610107","43",9875.640000000001
"B610107","40",9214.620000000003
"B610107","41",9529.270000000002
"B610107","1",212.28
"B610107","3",729.91
"B610107","2",594.52
"B610107","5",1050.08
"B610107","4",928.5999999999999
"B610107","7",1612.45
"B610107","6",1200.19
"B610107","9",2164.9300000000003
"B610107","8",1747.3200000000002
"B610107","13",3270.1600000000003
"B610107","12",3071.9600000000005
"B610107","11",2798.5400000000004
"B610107","10",2401.9300000000003
"B610107","39",9136.940000000002
"B610107","38",8982.330000000002
"B610107","15",3668.79
"B610107","14",3490.34
"B610107","17",3982.6899999999996
"B610107","16",3827.2799999999997
"B610107","19",4785.0199999999995
"B610107","18",4426.28
"B610107","31",7474.99
"B610107","30",7238.29
"B610107","37",8768.860000000002
"B610107","36",8578.240000000002
"B610107","35",8417.210000000001
"B610107","34",8190.820000000001
"B610107","33",7948.01
"B610107","32",7659.8
"BXM70143","11",25200.809999999998
"BXM70143","10",24537.85
"BXM70143","13",26840.709999999995
"BXM70143","12",25884.089999999997
"BXM70143","1",662.9
"BXM70143","3",10475.49
"BXM70143","2",4157.44
"BXM70143","5",17527.66
"BXM70143","4",14273.49
"BXM70143","7",21811.95
"BXM70143","6",18020.56
"BXM70143","9",23966.59
"BXM70143","8",22873.34
"B610104","42",8753.130000000001
"B610104","29",5932.52
"B610104","24",4855.66
"B610104","25",5240.2699999999995
"B610104","26",5411.53
"B610104","27",5615.46
"B610104","20",4225.85
"B610104","21",4345.84
"B610104","22",4505.62
"B610104","23",4625.61
"B610104","28",5730.18
"B610104","43",8979.910000000002
"B610104","40",8283.84
"B610104","41",8459.37
"B610104","1",163.54
"B610104","3",460.15999999999997
"B610104","2",328.53999999999996
"B610104","5",959.4300000000001
"B610104","4",754.22
"B610104","7",1279.03
"B610104","6",1164.47
"B610104","9",1756.6100000000001
"B610104","8",1516.96
"B610104","13",2697.4900000000002
"B610104","12",2408.01
"B610104","11",2171.09
"B610104","10",1990.8600000000001
"B610104","39",8082.5599999999995
"B610104","38",7981.2
"B610104","15",3279.3
"B610104","14",3085.2400000000002
"B610104","17",3748.6800000000003
"B610104","16",3542.84
"B610104","19",4065.4700000000003
"B610104","18",3927.3500000000004
"B610104","31",6285.81
"B610104","30",6092.700000000001
"B610104","37",7781.82
"B610104","36",7480.08
"B610104","35",7355.41
"B610104","34",6974.72
"B610104","33",6812.030000000001
"B610104","32",6486.6
"Q340042","28",6379.24
"Q340042","29",6604.45
"Q340042","24",5168.469999999999
"Q340042","25",5560.889999999999
"Q340042","26",5910.28
"Q340042","27",6140.0199999999995
"Q340042","20",4315.0199999999995
"Q340042","21",4533.2699999999995
"Q340042","48",11365.329999999998
"Q340042","23",4961.349999999999
"Q340042","46",10360.31
"Q340042","47",10576.359999999999
"Q340042","44",9820.05
"Q340042","45",10096.3
"Q340042","42",9168.219999999998
"Q340042","43",9500.009999999998
"Q340042","40",8775.689999999999
"Q340042","41",8968.419999999998
"Q340042","1",205.06
"Q340042","3",574.7
"Q340042","2",351.23
"Q340042","5",920.11
"Q340042","4",764.45
"Q340042","7",1393.5500000000002
"Q340042","6",1199.17
"Q340042","9",1662.9800000000002
"Q340042","8",1529.0300000000002
"Q340042","13",2770.12
"Q340042","12",2405.9
"Q340042","14",3206.39
"Q340042","11",2080.7000000000003
"Q340042","10",1887.5800000000002
"Q340042","39",8640.009999999998
"Q340042","38",8370.509999999998
"Q340042","15",3313.66
"Q340042","22",4813.509999999999
"Q340042","17",3828.7099999999996
"Q340042","16",3558.6299999999997
"Q340042","19",4178.58
"Q340042","18",3966.5599999999995
"Q340042","31",6976.16
"Q340042","30",6797.24
"Q340042","37",8162.119999999999
"Q340042","36",8002.379999999999
"Q340042","35",7841.48
"Q340042","34",7693.83
"Q340042","33",7464.88
"Q340042","32",7266.75
"QM160042","20",34579.159999999996
"QM160042","21",35073.28
"QM160042","22",35557.57
"QM160042","23",36667.53
"QM160042","1",323.65
"QM160042","3",1217.76
"QM160042","2",621.38
"QM160042","5",2255.37
"QM160042","4",1701.94
"QM160042","7",3192.33
"QM160042","6",2735.18
"QM160042","9",3715.1899999999996
"QM160042","8",3649.2
"QM160042","11",22622.940000000002
"QM160042","10",14161.720000000001
"QM160042","13",28663.07
"QM160042","12",23375.08
"QM160042","15",31279.41
"QM160042","14",29303.76
"QM160042","17",33104.46
"QM160042","16",32136.24
"QM160042","19",33914.24
"QM160042","18",33575.25
"BX010031","42",10808.05
"BX010031","29",7583.049999999999
"BX010031","24",6277.71
"BX010031","25",6488.79
"BX010031","26",6671.79
"BX010031","27",6966.55
"BX010031","20",5300.33
"BX010031","21",5542.35
"BX010031","22",5753.39
"BX010031","23",6078.05
"BX010031","46",12069.53
"BX010031","44",11449.93
"BX010031","45",11855.1
"BX010031","28",7374.57
"BX010031","43",11107.56
"BX010031","40",10268.579999999998
"BX010031","41",10510.279999999999
"BX010031","1",229.56
"BX010031","3",689.58
"BX010031","2",522.1800000000001
"BX010031","5",1169.8300000000002
"BX010031","4",967.1600000000001
"BX010031","7",1808.4100000000003
"BX010031","6",1466.0100000000002
"BX010031","9",2249.8600000000006
"BX010031","8",2057.3100000000004
"BX010031","13",3352.34
"BX010031","12",3084.3500000000004
"BX010031","11",2936.0600000000004
"BX010031","10",2546.9400000000005
"BX010031","39",10034.369999999999
"BX010031","38",9890.8
"BX010031","15",3965.39
"BX010031","14",3666.0
"BX010031","17",4554.72
"BX010031","16",4228.37
"BX010031","19",5076.85
"BX010031","18",4846.450000000001
"BX010031","31",8068.799999999999
"BX010031","30",7809.009999999999
"BX010031","37",9642.869999999999
"BX010031","36",9305.109999999999
"BX010031","35",9046.699999999999
"BX010031","34",8914.949999999999
"BX010031","33",8566.73
"BX010031","32",8334.89
"QM160045","20",35369.75000000001
"QM160045","21",35849.560000000005
"QM160045","22",36306.71000000001
"QM160045","23",36763.58000000001
"QM160045","1",975.08
"QM160045","3",1867.61
"QM160045","2",1407.27
"QM160045","5",2907.9300000000003
"QM160045","4",2524.13
"QM160045","7",4387.92
"QM160045","6",3417.36
"QM160045","9",7120.57
"QM160045","8",5194.79
"QM160045","11",13125.83
"QM160045","10",7689.36
"QM160045","13",24653.7
"QM160045","12",14041.08
"QM160045","15",33114.380000000005
"QM160045","14",32580.24
"QM160045","17",33735.76000000001
"QM160045","16",33438.030000000006
"QM160045","19",34816.32000000001
"QM160045","18",34332.14000000001
"Q1130059","11",12521.72
"Q1130059","10",11693.38
"Q1130059","13",13636.359999999999
"Q1130059","12",13240.89
"Q1130059","15",15943.529999999999
"Q1130059","14",14572.06
"Q1130059","16",16939.91
"Q1130059","1",378.86
"Q1130059","3",1862.0
"Q1130059","2",1053.8899999999999
"Q1130059","5",2471.6
"Q1130059","4",2153.5299999999997
"Q1130059","7",6491.94
"Q1130059","6",6035.07
"Q1130059","9",10646.73
"Q1130059","8",10225.689999999999
"Q230052","30",5730.509999999999
"Q230052","28",5334.339999999999
"Q230052","29",5574.579999999999
"Q230052","24",4577.5199999999995
"Q230052","25",4695.5199999999995
"Q230052","26",4852.889999999999
"Q230052","27",5015.94
"Q230052","20",3900.5699999999997
"Q230052","21",4014.9199999999996
"Q230052","48",9723.939999999999
"Q230052","49",9947.009999999998
"Q230052","46",9323.759999999998
"Q230052","47",9516.989999999998
"Q230052","44",8839.639999999998
"Q230052","45",9040.409999999998
"Q230052","42",8400.539999999997
"Q230052","43",8609.409999999998
"Q230052","40",8080.309999999998
"Q230052","41",8239.189999999997
"Q230052","1",315.97
"Q230052","3",696.35
"Q230052","2",489.38
"Q230052","5",970.94
"Q230052","4",812.37
"Q230052","7",1228.42
"Q230052","6",1121.4
"Q230052","9",1685.68
"Q230052","8",1475.95
"Q230052","13",2329.33
"Q230052","12",2162.9
"Q230052","14",2750.2
"Q230052","11",2015.99
"Q230052","10",1889.18
"Q230052","39",7916.869999999998
"Q230052","38",7663.1399999999985
"Q230052","15",3036.9399999999996
"Q230052","22",4165.339999999999
"Q230052","17",3396.9399999999996
"Q230052","16",3269.8099999999995
"Q230052","19",3702.24
"Q230052","18",3545.5499999999997
"Q230052","31",5968.919999999999
"Q230052","23",4375.759999999999
"Q230052","51",11082.709999999997
"Q230052","36",7013.829999999999
"Q230052","35",6808.339999999999
"Q230052","34",6568.789999999999
"Q230052","33",6365.829999999999
"Q230052","37",7516.909999999999
"Q230052","32",6176.919999999999
"Q230052","50",10833.469999999998
"Q20B0001","30",7319.600000000002
"Q20B0001","28",7108.020000000002
"Q20B0001","29",7116.840000000002
"Q20B0001","60",14453.839999999998
"Q20B0001","61",14624.339999999998
"Q20B0001","35",8584.140000000003
"Q20B0001","34",8453.960000000003
"Q20B0001","23",5902.070000000002
"Q20B0001","24",6098.260000000002
"Q20B0001","25",6468.210000000002
"Q20B0001","26",6778.310000000002
"Q20B0001","27",6918.110000000002
"Q20B0001","20",5272.4000000000015
"Q20B0001","21",5429.790000000002
"Q20B0001","48",11756.18
"Q20B0001","49",11908.08
"Q20B0001","46",11243.34
"Q20B0001","47",11473.54
"Q20B0001","44",10800.480000000001
"Q20B0001","45",11004.79
"Q20B0001","42",10224.740000000002
"Q20B0001","43",10463.550000000001
"Q20B0001","40",9411.230000000003
"Q20B0001","41",9920.440000000002
"Q20B0001","1",283.93
"Q20B0001","3",1115.42
"Q20B0001","2",746.62
"Q20B0001","5",1577.1600000000003
"Q20B0001","4",1383.5500000000002
"Q20B0001","7",1981.0600000000004
"Q20B0001","6",1761.4300000000003
"Q20B0001","9",2419.4400000000005
"Q20B0001","8",2190.2000000000003
"Q20B0001","13",3605.8800000000006
"Q20B0001","12",3238.5200000000004
"Q20B0001","17",4556.520000000001
"Q20B0001","15",4144.9800000000005
"Q20B0001","32",8055.730000000002
"Q20B0001","58",14026.949999999999
"Q20B0001","11",2977.6600000000003
"Q20B0001","10",2817.2500000000005
"Q20B0001","39",9175.150000000003
"Q20B0001","38",9123.980000000003
"Q20B0001","59",14299.749999999998
"Q20B0001","22",5620.010000000002
"Q20B0001","14",3878.4500000000007
"Q20B0001","16",4398.750000000001
"Q20B0001","19",5032.9000000000015
"Q20B0001","54",13141.119999999999
"Q20B0001","31",7495.070000000002
"Q20B0001","56",13637.0
"Q20B0001","51",12453.16
"Q20B0001","36",8733.460000000003
"Q20B0001","53",12913.64
"Q20B0001","52",12842.039999999999
"Q20B0001","33",8237.890000000003
"Q20B0001","55",13381.13
"Q20B0001","37",8863.250000000004
"Q20B0001","18",4791.850000000001
"Q20B0001","57",13857.23
"Q20B0001","50",12167.39
"BM30087","24",9693.650000000001
"BM30087","25",10250.490000000002
"BM30087","26",10943.270000000002
"BM30087","27",11572.210000000003
"BM30087","20",7941.490000000001
"BM30087","21",8212.480000000001
"BM30087","22",8438.820000000002
"BM30087","23",9019.140000000001
"BM30087","28",12094.240000000003
"BM30087","29",13930.930000000004
"BM30087","1",473.31
"BM30087","3",1246.0
"BM30087","2",892.28
"BM30087","5",1815.21
"BM30087","4",1667.23
"BM30087","7",2560.1600000000003
"BM30087","6",2314.03
"BM30087","9",3456.1400000000003
"BM30087","8",2933.3
"BM30087","13",4749.18
"BM30087","12",4512.42
"BM30087","11",4104.2300000000005
"BM30087","10",3865.9400000000005
"BM30087","39",31765.670000000006
"BM30087","38",31014.950000000004
"BM30087","15",5775.2300000000005
"BM30087","14",5253.81
"BM30087","17",6483.0
"BM30087","16",6033.67
"BM30087","19",7672.43
"BM30087","18",7132.95
"BM30087","31",27650.360000000004
"BM30087","30",20066.980000000003
"BM30087","37",30560.900000000005
"BM30087","36",29911.900000000005
"BM30087","35",29439.380000000005
"BM30087","34",28960.180000000004
"BM30087","33",28418.670000000006
"BM30087","32",28096.850000000006
"BM30086","42",30326.68
"BM30086","29",13930.930000000004
"BM30086","24",9693.650000000001
"BM30086","25",10250.490000000002
"BM30086","26",10943.270000000002
"BM30086","27",11572.210000000003
"BM30086","20",7941.490000000001
"BM30086","21",8212.480000000001
"BM30086","22",8438.820000000002
"BM30086","23",9019.140000000001
"BM30086","44",31531.45
"BM30086","28",12094.240000000003
"BM30086","43",30780.73
"BM30086","40",29205.16
"BM30086","41",29677.68
"BM30086","1",473.31
"BM30086","3",1246.0
"BM30086","2",892.28
"BM30086","5",1815.21
"BM30086","4",1667.23
"BM30086","7",2560.1600000000003
"BM30086","6",2314.03
"BM30086","9",3456.1400000000003
"BM30086","8",2933.3
"BM30086","13",4749.18
"BM30086","12",4512.42
"BM30086","11",4104.2300000000005
"BM30086","10",3865.9400000000005
"BM30086","39",28725.96
"BM30086","38",28184.45
"BM30086","15",5775.2300000000005
"BM30086","14",5253.81
"BM30086","17",6483.0
"BM30086","16",6033.67
"BM30086","19",7672.43
"BM30086","18",7132.95
"BM30086","31",20255.320000000003
"BM30086","30",20066.980000000003
"BM30086","37",27862.63
"BM30086","36",27416.14
"BM30086","35",21970.74
"BM30086","34",21537.88
"BM30086","33",20928.45
"BM30086","32",20575.190000000002
"BM30080","24",9693.650000000001
"BM30080","25",10250.490000000002
"BM30080","26",10943.270000000002
"BM30080","27",11572.210000000003
"BM30080","20",7941.490000000001
"BM30080","21",8212.480000000001
"BM30080","22",8438.820000000002
"BM30080","23",9019.140000000001
"BM30080","28",12094.240000000003
"BM30080","29",13930.930000000004
"BM30080","40",24410.770000000004
"BM30080","1",473.31
"BM30080","3",1246.0
"BM30080","2",892.28
"BM30080","5",1815.21
"BM30080","4",1667.23
"BM30080","7",2560.1600000000003
"BM30080","6",2314.03
"BM30080","9",3456.1400000000003
"BM30080","8",2933.3
"BM30080","13",4749.18
"BM30080","12",4512.42
"BM30080","11",4104.2300000000005
"BM30080","10",3865.9400000000005
"BM30080","39",23846.980000000003
"BM30080","38",23430.420000000002
"BM30080","15",5775.2300000000005
"BM30080","14",5253.81
"BM30080","17",6483.0
"BM30080","16",6033.67
"BM30080","19",7672.43
"BM30080","18",7132.95
"BM30080","31",20621.770000000004
"BM30080","30",20066.980000000003
"BM30080","37",22954.760000000002
"BM30080","36",22775.81
"BM30080","35",22342.95
"BM30080","34",21733.52
"BM30080","33",21380.260000000002
"BM30080","32",21060.390000000003
"B650032","24",5994.550000000001
"B650032","25",6230.140000000001
"B650032","26",6412.100000000001
"B650032","27",6549.170000000001
"B650032","20",5054.030000000002
"B650032","21",5287.5700000000015
"B650032","22",5527.280000000002
"B650032","23",5712.350000000001
"B650032","28",6656.380000000001
"B650032","29",6892.350000000001
"B650032","1",285.67
"B650032","3",1012.56
"B650032","2",815.0799999999999
"B650032","5",1413.36
"B650032","4",1215.83
"B650032","7",1773.98
"B650032","6",1564.06
"B650032","9",2196.65
"B650032","8",1944.51
"B650032","11",2729.4900000000002
"B650032","10",2331.15
"B650032","13",3354.2500000000005
"B650032","12",3011.8900000000003
"B650032","15",3806.6600000000008
"B650032","14",3497.8000000000006
"B650032","17",4289.690000000001
"B650032","16",4103.890000000001
"B650032","19",4818.140000000001
"B650032","18",4539.270000000001
"B650032","31",7296.970000000001
"B650032","30",7087.080000000001
"B650032","32",7486.880000000001
"Q640064","11",2134.08
"Q640064","10",1966.8700000000001
"Q640064","13",3149.46
"Q640064","12",2313.83
"Q640064","15",3552.99
"Q640064","14",3350.39
"Q640064","16",3839.12
"Q640064","1",236.04
"Q640064","3",636.37
"Q640064","2",485.39
"Q640064","5",1059.16
"Q640064","4",843.09
"Q640064","7",1418.0800000000002
"Q640064","6",1187.8200000000002
"Q640064","9",1779.0800000000002
"Q640064","8",1602.3400000000001
"Q640065","11",2890.8199999999997
"Q640065","10",2685.95
"Q640065","13",3277.0699999999997
"Q640065","12",3041.9399999999996
"Q640065","15",3619.66
"Q640065","14",3447.9199999999996
"Q640065","17",4157.48
"Q640065","16",3817.62
"Q640065","19",4491.599999999999
"Q640065","18",4292.7
"Q640065","1",99.71
"Q640065","3",749.86
"Q640065","2",546.89
"Q640065","5",1778.4299999999998
"Q640065","4",951.26
"Q640065","7",2142.8799999999997
"Q640065","6",1972.4699999999998
"Q640065","9",2517.8399999999997
"Q640065","8",2351.9799999999996
"Q280470","24",5469.039999999999
"Q280470","25",5671.949999999999
"Q280470","26",5910.089999999999
"Q280470","27",6144.129999999999
"Q280470","20",4674.62
"Q280470","21",4913.12
"Q280470","22",5071.4
"Q280470","23",5194.2699999999995
"Q280470","28",6256.9
"Q280470","29",6561.299999999999
"Q280470","1",395.58
"Q280470","3",1372.19
"Q280470","2",1172.31
"Q280470","5",1925.2000000000003
"Q280470","4",1584.8200000000002
"Q280470","7",2242.1600000000003
"Q280470","6",2112.13
"Q280470","9",2653.3
"Q280470","8",2482.5600000000004
"Q280470","11",2903.51
"Q280470","10",2750.2400000000002
"Q280470","13",3267.4800000000005
"Q280470","12",3070.2200000000003
"Q280470","15",3641.2100000000005
"Q280470","14",3472.3700000000003
"Q280470","17",4089.2500000000005
"Q280470","16",3799.1000000000004
"Q280470","19",4454.64
"Q280470","18",4205.820000000001
"Q280470","31",7095.29
"Q280470","30",6830.32
"Q280470","37",8632.83
"Q280470","36",8341.289999999999
"Q280470","35",8170.53
"Q280470","34",7897.38
"Q280470","33",7670.54
"Q280470","32",7455.22
"Q060168","11",6401.33
"Q060168","10",6113.11
"Q060168","13",6798.04
"Q060168","12",6572.45
"Q060168","15",7334.2699999999995
"Q060168","14",7113.08
"Q060168","17",7732.74
"Q060168","16",7601.7
"Q060168","18",8736.869999999999
"Q060168","1",747.98
"Q060168","3",2848.2
"Q060168","2",1551.26
"Q060168","5",4336.12
"Q060168","4",3656.81
"Q060168","7",5433.39
"Q060168","6",5257.72
"Q060168","9",5960.96
"Q060168","8",5777.56
"M040297","58",11907.96
"M040297","30",6254.2
"M040297","28",5827.36
"M040297","29",6014.0199999999995
"M040297","60",12225.039999999999
"M040297","61",12388.089999999998
"M040297","62",12552.409999999998
"M040297","63",12713.139999999998
"M040297","64",12872.889999999998
"M040297","65",13028.279999999997
"M040297","66",13189.289999999997
"M040297","67",13571.599999999997
"M040297","68",13786.209999999997
"M040297","69",14024.299999999997
"M040297","34",6793.629999999999
"M040297","24",5092.2699999999995
"M040297","25",5285.089999999999
"M040297","26",5499.509999999999
"M040297","27",5661.509999999999
"M040297","20",4163.24
"M040297","21",4351.3099999999995
"M040297","48",10137.289999999999
"M040297","49",10261.58
"M040297","46",9616.289999999999
"M040297","23",4792.089999999999
"M040297","44",9157.06
"M040297","45",9355.38
"M040297","42",8656.359999999999
"M040297","43",8870.359999999999
"M040297","40",8244.499999999998
"M040297","41",8383.869999999999
"M040297","1",234.07
"M040297","35",7038.289999999999
"M040297","3",704.9899999999999
"M040297","2",546.8299999999999
"M040297","5",1153.21
"M040297","4",923.2099999999999
"M040297","7",1560.42
"M040297","6",1394.77
"M040297","9",1962.51
"M040297","8",1801.46
"M040297","18",3685.31
"M040297","13",2768.36
"M040297","77",15550.38
"M040297","76",15267.859999999999
"M040297","75",15102.569999999998
"M040297","12",2605.7400000000002
"M040297","73",14823.939999999999
"M040297","72",14439.869999999999
"M040297","71",14314.839999999998
"M040297","70",14184.309999999998
"M040297","15",3202.96
"M040297","32",6489.53
"M040297","78",15795.92
"M040297","11",2359.44
"M040297","10",2120.6
"M040297","39",8091.859999999999
"M040297","38",7739.979999999999
"M040297","59",12066.509999999998
"M040297","22",4560.0199999999995
"M040297","14",3000.69
"M040297","16",3401.34
"M040297","19",3948.7
"M040297","54",11260.029999999999
"M040297","31",6389.7
"M040297","56",11577.279999999999
"M040297","51",10714.46
"M040297","36",7171.829999999999
"M040297","53",11059.689999999999
"M040297","52",10955.359999999999
"M040297","33",6651.849999999999
"M040297","55",11420.73
"M040297","74",14960.829999999998
"M040297","37",7501.449999999999
"M040297","47",9890.64
"M040297","17",3524.9
"M040297","57",11764.839999999998
"M040297","50",10562.88
"M050290","30",7846.619999999999
"M050290","28",7383.969999999998
"M050290","29",7581.319999999999
"M050290","60",17895.410000000003
"M050290","61",18028.420000000002
"M050290","62",18165.83
"M050290","63",18311.440000000002
"M050290","64",18561.280000000002
"M050290","65",18668.81
"M050290","66",18986.390000000003
"M050290","67",19239.220000000005
"M050290","68",19493.440000000006
"M050290","69",19698.270000000008
"M050290","34",8682.91
"M050290","24",6310.519999999999
"M050290","25",6614.229999999999
"M050290","26",6873.339999999998
"M050290","27",7130.899999999999
"M050290","20",5492.339999999998
"M050290","21",5640.949999999998
"M050290","48",14429.780000000004
"M050290","49",15125.590000000004
"M050290","46",12927.740000000003
"M050290","23",6134.549999999998
"M050290","44",11812.930000000004
"M050290","45",12182.260000000004
"M050290","42",11166.310000000003
"M050290","43",11598.090000000004
"M050290","40",10603.100000000002
"M050290","41",10727.460000000003
"M050290","1",212.35
"M050290","35",8880.35
"M050290","3",552.08
"M050290","2",381.25
"M050290","5",970.48
"M050290","4",671.9000000000001
"M050290","7",1373.16
"M050290","6",1220.68
"M050290","9",1722.7
"M050290","8",1533.43
"M050290","18",5105.399999999999
"M050290","13",3541.81
"M050290","12",3141.64
"M050290","17",5011.689999999999
"M050290","15",4403.719999999999
"M050290","32",8193.029999999999
"M050290","58",17508.940000000006
"M050290","11",2681.93
"M050290","10",2177.02
"M050290","39",10558.420000000002
"M050290","38",9937.980000000001
"M050290","59",17633.810000000005
"M050290","22",5973.539999999998
"M050290","14",3696.7
"M050290","16",4891.459999999999
"M050290","19",5322.309999999999
"M050290","54",16667.470000000005
"M050290","31",8015.909999999999
"M050290","56",16968.420000000006
"M050290","51",16102.620000000004
"M050290","36",9162.640000000001
"M050290","53",16516.910000000003
"M050290","52",16348.740000000005
"M050290","33",8358.46
"M050290","55",16814.590000000004
"M050290","37",9349.380000000001
"M050290","47",13627.580000000004
"M050290","57",17384.990000000005
"M050290","50",15605.180000000004
"Q390078","42",10509.939999999997
"Q390078","29",7533.849999999999
"Q390078","24",5716.599999999999
"Q390078","25",6303.15
"Q390078","26",6551.389999999999
"Q390078","27",6932.009999999999
"Q390078","20",4239.31
"Q390078","21",4441.01
"Q390078","22",4694.45
"Q390078","23",5391.7699999999995
"Q390078","46",11485.979999999998
"Q390078","44",11091.109999999997
"Q390078","45",11195.779999999997
"Q390078","28",7330.509999999999
"Q390078","43",10876.759999999997
"Q390078","40",9591.389999999998
"Q390078","41",9873.389999999998
"Q390078","1",181.5
"Q390078","3",706.55
"Q390078","2",517.48
"Q390078","5",1040.04
"Q390078","4",889.8299999999999
"Q390078","7",1440.6399999999999
"Q390078","6",1193.78
"Q390078","9",1767.1099999999997
"Q390078","8",1602.7399999999998
"Q390078","13",2545.72
"Q390078","12",2384.41
"Q390078","11",2182.18
"Q390078","10",1956.0199999999998
"Q390078","39",9379.159999999998
"Q390078","38",9145.489999999998
"Q390078","15",3221.91
"Q390078","14",2858.33
"Q390078","17",3523.52
"Q390078","16",3429.93
"Q390078","19",3913.26
"Q390078","18",3747.86
"Q390078","31",7903.919999999999
"Q390078","30",7742.5199999999995
"Q390078","37",8928.769999999999
"Q390078","36",8769.739999999998
"Q390078","35",8613.239999999998
"Q390078","34",8456.839999999998
"Q390078","33",8314.739999999998
"Q390078","32",8058.899999999999
"Q390077","42",10526.130000000001
"Q390077","29",7921.25
"Q390077","24",6445.820000000001
"Q390077","25",6755.6
"Q390077","26",7090.55
"Q390077","27",7400.76
"Q390077","20",5037.51
"Q390077","21",5268.38
"Q390077","22",5836.4400000000005
"Q390077","23",6209.860000000001
"Q390077","46",11438.010000000002
"Q390077","44",10958.170000000002
"Q390077","45",11205.930000000002
"Q390077","28",7748.38
"Q390077","43",10680.890000000001
"Q390077","40",10301.42
"Q390077","41",10421.43
"Q390077","1",53.59
"Q390077","3",671.1600000000001
"Q390077","2",312.1
"Q390077","5",1092.8200000000002
"Q390077","4",932.8400000000001
"Q390077","7",1883.6700000000003
"Q390077","6",1756.0200000000002
"Q390077","9",2413.42
"Q390077","8",2172.34
"Q390077","13",3047.4300000000003
"Q390077","12",2888.44
"Q390077","11",2701.89
"Q390077","10",2539.92
"Q390077","39",10137.07
"Q390077","38",9884.779999999999
"Q390077","15",3446.28
"Q390077","14",3224.92
"Q390077","17",3761.1000000000004
"Q390077","16",3601.8700000000003
"Q390077","19",4296.85
"Q390077","18",4046.6900000000005
"Q390077","31",8484.56
"Q390077","30",8249.88
"Q390077","37",9759.81
"Q390077","36",9549.84
"Q390077","35",9427.26
"Q390077","34",9233.35
"Q390077","33",9016.74
"Q390077","32",8853.38
"Q390076","42",10509.939999999997
"Q390076","29",7533.849999999999
"Q390076","24",5716.599999999999
"Q390076","25",6303.15
"Q390076","26",6551.389999999999
"Q390076","27",6932.009999999999
"Q390076","20",4239.31
"Q390076","21",4441.01
"Q390076","22",4694.45
"Q390076","23",5391.7699999999995
"Q390076","46",11485.979999999998
"Q390076","44",11091.109999999997
"Q390076","45",11195.779999999997
"Q390076","28",7330.509999999999
"Q390076","43",10876.759999999997
"Q390076","40",9591.389999999998
"Q390076","41",9873.389999999998
"Q390076","1",181.5
"Q390076","3",706.55
"Q390076","2",517.48
"Q390076","5",1040.04
"Q390076","4",889.8299999999999
"Q390076","7",1440.6399999999999
"Q390076","6",1193.78
"Q390076","9",1767.1099999999997
"Q390076","8",1602.7399999999998
"Q390076","13",2545.72
"Q390076","12",2384.41
"Q390076","11",2182.18
"Q390076","10",1956.0199999999998
"Q390076","39",9379.159999999998
"Q390076","38",9145.489999999998
"Q390076","15",3221.91
"Q390076","14",2858.33
"Q390076","17",3523.52
"Q390076","16",3429.93
"Q390076","19",3913.26
"Q390076","18",3747.86
"Q390076","31",7903.919999999999
"Q390076","30",7742.5199999999995
"Q390076","37",8928.769999999999
"Q390076","36",8769.739999999998
"Q390076","35",8613.239999999998
"Q390076","34",8456.839999999998
"Q390076","33",8314.739999999998
"Q390076","32",8058.899999999999
"Q390075","42",10526.130000000001
"Q390075","29",7921.25
"Q390075","24",6445.820000000001
"Q390075","25",6755.6
"Q390075","26",7090.55
"Q390075","27",7400.76
"Q390075","20",5037.51
"Q390075","21",5268.38
"Q390075","22",5836.4400000000005
