shape_id,segment_id,meters_accumulated
X170379,27,31437.99
X170379,28,32682.61
X170379,29,32908.09
X170379,30,33139.06
X170379,31,33480.4
X170379,32,33869.66
X170379,33,34203.35
X170379,34,34511.27
X170379,35,35001.9
X170379,36,35208.65
X170379,37,35862.35
X170379,38,36102.19
X170379,39,36383.69
X170379,40,36652.71
X170379,41,37048.41
X170379,42,37350.01
X170379,43,37687.71
X170379,44,38684.98
X170379,45,39345.22
X170379,46,40472.54
X170379,47,41140.04
X170379,48,41482.2
X170379,49,41967.13
X170379,50,42502.89
X170379,51,43211.93
X170379,52,43340.51
X170379,53,43602.55
X170379,54,43720.03
X170379,55,44164.74
X170379,56,44552.71
X170379,57,44791.94
X170379,58,45102.34
X170379,59,45485.55
X170379,60,45809.26
X170379,61,46142.82
X170379,62,46563.34
X170379,63,46758.15
X170379,64,46890.04
X170379,65,47194.84
X170379,66,47438.6
X170379,67,47718.19
X170379,68,48329.84
X170379,69,48540.75
X170379,70,48812.26
X170379,71,49136.13
X170379,72,49832
X170379,73,50501.15
X170379,74,50846.9
X170379,75,51459.32
X170379,76,52022.76
X170379,77,52240.43
X170379,78,52654.07
X170379,79,53280.2
X170379,80,53966.71
X170379,81,54260.49
X170379,82,56231.37
X170379,83,58388.69
X170379,84,59562.63
X170379,85,59937.98
X170379,86,60745.44
X170379,87,61071.77
X170379,88,61477.59
X170379,89,61865.97
X170379,90,62445.35
X170379,91,62696.05
X170379,92,63141.34
X170379,93,63300.35
X170379,94,63604
X170379,95,64057.9
X170379,96,64387.68
X17A0017,1,581.46
X17A0017,2,864.25
X17A0017,3,1227.51
X17A0017,4,1705.91
X17A0017,5,6269.34
X17A0017,6,7887.63
X17A0017,7,11013.42
X17A0017,8,11534.82
X17A0017,9,12507.88
X17A0017,10,14418.28
X17A0017,11,22940.42
X17A0017,12,24737.79
X17A0017,13,25982.41
X17A0017,14,26207.89
X17A0017,15,26438.86
X17A0017,16,26780.2
X17A0017,17,27169.46
X17A0017,18,27503.15
X17A0017,19,27811.07
X17A0017,20,28301.7
X17A0017,21,28508.45
X17A0017,22,29162.15
X17A0017,23,29401.99
X17A0017,24,29683.49
X17A0017,25,29952.51
X17A0017,26,30348.21
X17A0017,27,30649.81
X17A0017,28,30987.51
X17A0017,29,31984.78
X17A0017,30,32645.02
X17A0017,31,33839.66
X17A0017,32,34791.62
X17A0017,33,35131.49
X17A0017,34,35421.59
X17A0017,35,35729.38
X17A0024,1,344.76
X17A0024,2,626.3
X17A0024,3,913.13
X17A0024,4,1588.44
X17A0024,5,2881.42
X17A0024,6,3472.52
X17A0024,7,4511.83
X17A0024,8,4903.11
X17A0024,9,5257.76
X17A0024,10,5562.34
X17A0024,11,5728.82
X17A0024,12,6109.82
X17A0024,13,6381.44
X17A0024,14,6654.98
X17A0024,15,7010.41
X17A0024,16,7239.15
X17A0024,17,7732.87
X17A0024,18,8018.1
X17A0024,19,8357.6
X17A0024,20,8712.1
X17A0024,21,8992.19
X17A0024,22,9252.41
X17A0024,23,21236.12
X17A0024,24,23100.05
X17A0024,25,24311.22
X17A0024,26,24669.66
X17A0024,27,25056.22
X17A0024,28,28278.44
X17A0024,29,30327.7
X17A0024,30,31702.87
X17A0024,31,34145.51
X17A0024,32,34535.14
X17A0024,33,34786.1
X17A0024,34,35177.66
X17A0024,35,35425.15
X17A0024,36,35802.59
X17J0037,1,176.25
X17J0037,2,340.2
X17J0037,3,493.37
X17J0037,4,884.95
X17J0037,5,1508.46
X17J0037,6,1835.98
X17J0037,7,2137.99
X17J0037,8,2439.29
X17J0037,9,2692.75
X17J0037,10,32362.51
X17J0037,11,37682.31
X17J0037,12,38040.47
X17J0037,13,38258.6
X17J0037,14,38599.94
X17J0037,15,38989.2
X17J0037,16,39322.89
X17J0037,17,39630.81
X17J0037,18,40121.44
X17J0037,19,40328.19
X17J0037,20,40981.89
X17J0037,21,41221.73
X17J0037,22,41503.23
X17J0037,23,41772.25
X17J0037,24,42167.95
X17J0037,25,42469.55
X17J0037,26,42807.25
X17J0037,27,43804.52
X17J0037,28,44464.76
X17J0037,29,45659.4
X17J0037,30,46524.33
X17J0037,31,46866.49
X17J0037,32,47351.42
X17J0037,33,47887.18
X17J0037,34,48596.22
X17J0037,35,48724.8
X17J0037,36,48986.84
X17J0037,37,49104.32
X17J0037,38,49549.03
X17J0037,39,49937
X17J0037,40,50176.23
X17J0037,41,50486.63
X17J0037,42,50869.84
X17J0037,43,51193.55
X17J0037,44,51527.11
X17J0037,45,51947.63
X17J0037,46,52142.44
X17J0037,47,52274.33
X17J0037,48,52579.13
X17J0037,49,52822.89
X17J0037,50,53102.48
X17J0041,1,158.05
X17J0041,2,412.93
X17J0041,3,778.17
X17J0041,4,1052.1
X17J0041,5,1126.21
X17J0041,6,1884.85
X17J0041,7,2178.49
X17J0041,8,2566.96
X17J0041,9,2857.08
X17J0041,10,3295.04
X17J0041,11,3534.69
X17J0041,12,3924.99
X17J0041,13,4278.04
X17J0041,14,4437.69
X17J0041,15,4693.58
X17J0041,16,4898.82
X17J0041,17,5505.94
X17J0041,18,6040.19
X17J0041,19,6500.68
X17J0041,20,6923.25
X17J0041,21,7598.56
X17J0041,22,8891.54
X17J0041,23,9482.64
X17J0041,24,10521.95
X17J0041,25,10913.23
X17J0041,26,11267.88
X17J0041,27,11572.46
X17J0041,28,11738.94
X17J0041,29,12391.55
X17J0041,30,12665.09
X17J0041,31,13020.52
X17J0041,32,13249.26
X17J0041,33,13742.98
X17J0041,34,14028.21
X17J0041,35,14367.71
X17J0041,36,14722.21
X17J0041,37,15002.3
X17J0041,38,15289.04
X17J0041,39,15521.6
X17J0041,40,15832.94
X17J0041,41,16660.5
X17J0041,42,50302.65
X17J0041,43,50679.41
X17J0041,44,50926.55
X17J0041,45,51265.23
X17J0041,46,51595.98
X17J0041,47,51785.69
X17J0041,48,52255.19
X17J0041,49,52823.74
X17J0041,50,53346.5
X17J0041,51,53598.54
X17J0041,52,54079.27
X17J0042,1,1292.98
X17J0042,2,1884.08
X17J0042,3,2923.39
X17J0042,4,3314.67
X17J0042,5,3669.32
X17J0042,6,3973.9
X17J0042,7,4140.38
X17J0042,8,4792.99
X17J0042,9,5066.53
X17J0042,10,5421.96
X17J0042,11,5650.7
X17J0042,12,6144.42
X17J0042,13,6429.65
X17J0042,14,6769.15
X17J0042,15,7123.65
X17J0042,16,7403.74
X17J0042,17,7690.48
X17J0042,18,7923.04
X17J0042,19,8234.38
X17J0042,20,9061.94
X17J0042,21,42704.09
X17J0042,22,43080.85
X17J0042,23,43327.99
X17J0042,24,43666.67
X17J0042,25,43997.42
X17J0042,26,44187.13
X17J0042,27,44656.63
X17J0042,28,45225.18
X17J0042,29,45747.94
X17J0042,30,45999.98
X17J0042,31,46480.71
X190069,1,95.01
X190069,2,228.02
X190069,3,556.97
X190069,4,864.25
X190069,5,1227.51
X190069,6,1705.91
X190069,7,6269.34
X190069,8,7887.63
X190069,9,11013.42
X190069,10,11534.82
X190069,11,12507.88
X190069,12,14418.28
X190069,13,22940.42
X190069,14,27266.4
X190069,15,31463.84
X190069,16,35647.36
X190069,17,36004.79
X190069,18,36465.63
X190069,19,36721.39
X190069,20,36849.97
X190069,21,37112.01
X190069,22,37229.49
X190069,23,37674.2
X190069,24,38062.17
X190069,25,38301.4
X190069,26,38611.8
X190069,27,38995.01
X190069,28,39318.72
X190069,29,39652.28
X190069,30,40072.8
X190069,31,40267.61
X190069,32,40399.5
X190069,33,40704.3
X190069,34,40948.06
X190069,35,41227.65
X190073,1,158.05
X190073,2,412.93
X190073,3,778.17
X190073,4,1052.1
X190073,5,1126.21
X190073,6,1884.85
X190073,7,2178.49
X190073,8,2566.96
X190073,9,2857.08
X190073,10,3212.93
X190073,11,3534.69
X190073,12,3924.99
X190073,13,4278.04
X190073,14,4437.69
X190073,15,4693.58
X190073,16,4902.33
X190073,17,5127.31
X190073,18,5473.52
X190073,19,5675.78
X190073,20,9852.11
X190073,21,13638.78
X190073,22,16868.03
X190073,23,26624.59
X190073,24,28488.52
X190073,25,29699.69
X190073,26,30058.13
X190073,27,30444.69
X190073,28,33666.91
X190073,29,35716.17
X190073,30,37091.34
X190073,31,39533.98
X190073,32,39923.61
X190073,33,40242.51
X190073,34,40602.97
X190073,35,40813.62
X190073,36,41019.08
X190073,37,41090.21
X20097,1,239.6
X20097,2,503.38
X20097,3,935.93
X20097,4,1414.92
X20097,5,1979.09
X20097,6,2492.81
X20097,7,2904.31
X20097,8,3051.66
X20097,9,3521.34
X20097,10,3842.51
X20097,11,4493.48
X20097,12,8746.8
X20097,13,10393.87
X20097,14,19989.56
X20097,15,26508.86
X20097,16,27087.7
X20097,17,27586.27
X20097,18,27888.63
X20097,19,28185.98
X20097,20,28446.33
X20097,21,29049.84
X20097,22,29663.4
X20097,23,30067.42
X20097,24,30400.09
X20097,25,30732.84
X20097,26,31013.9
X20097,27,31508.94
X20097,28,31711.84
X20097,29,32002.35
X20097,30,32567.85
X20097,31,33032.16
X20097,32,33159.15
X20097,33,33488.73
X20103,1,306.03
X20103,2,941.99
X20103,3,1154.31
X20103,4,1657.13
X20103,5,2279.18
X20103,6,2567.45
X20103,7,2760.41
X20103,8,3245.86
X20103,9,3538.99
X20103,10,3657.66
X20103,11,3864.29
X20103,12,4191.5
X20103,13,4592.79
X20103,14,5230.33
X20103,15,5745.65
X20103,16,6001.87
X20103,17,6265.16
X20103,18,6777.04
X20103,19,7028.4
X20103,20,7458.77
X20103,21,14029.12
X20103,22,23754.57
X20103,23,25948.92
X20103,24,30714.97
X20103,25,31150.05
X20103,26,31500.03
X20103,27,31653.8
X20103,28,31961.04
X20103,29,32553.98
X20103,30,33072.54
X20103,31,33593.28
X20103,32,33998.7
X20103,33,34226.76
X20103,34,34674.07
X20103,35,34860.67
X20104,1,306.03
X20104,2,941.99
X20104,3,1154.31
X20104,4,1674.93
X20104,5,2279.17
X20104,6,2567.44
X20104,7,2760.4
X20104,8,3245.85
X20104,9,3538.98
X20104,10,3657.65
X20104,11,3864.28
X20104,12,4191.49
X20104,13,4592.78
X20104,14,5230.32
X20104,15,5745.64
X20104,16,6001.86
X20104,17,6265.15
X20104,18,6777.03
X20104,19,7028.39
X20104,20,7458.76
X20104,21,14029.11
X20104,22,23754.56
X20104,23,25948.91
X20104,24,30714.96
X20104,25,31150.04
X20104,26,31500.02
X20104,27,31653.79
X20104,28,31961.03
X20104,29,32553.97
X20104,30,33072.53
X20104,31,33593.27
X20104,32,33998.69
X20104,33,34226.75
X20104,34,34674.06
X20104,35,34860.66
X220163,1,400.09
X220163,2,1085.42
X220163,3,1720.19
X220163,4,2134
X220163,5,2432.73
X220163,6,2662.7
X220163,7,2858.98
X220163,8,3261.78
X220163,9,3497.36
X220163,10,3806.75
X220163,11,4516.22
X220163,12,4849.49
X220163,13,9115.2
X220163,14,16633.4
X220163,15,46132.25
X220163,16,46546.9
X220163,17,46819.16
X220163,18,47094.83
X220163,19,47425.58
X220163,20,47615.29
X220163,21,48084.79
X220163,22,48654.59
X220163,23,49060.01
X220163,24,49288.07
X220163,25,49921.98
X220164,1,450.53
X220164,2,802.07
X220164,3,1036.62
X220164,4,1230.93
X220164,5,1614.09
X220164,6,2145.97
X220164,7,2642.62
X220164,8,3074.02
X220164,9,3409.79
X220164,10,4075.91
X220164,11,4519.37
X220164,12,5726.85
X220164,13,6491.45
X220164,14,6891.54
X220164,15,7576.87
X220164,16,8211.64
X220164,17,8625.45
X220164,18,8924.18
X220164,19,9154.15
X220164,20,9350.43
X220164,21,9753.23
X220164,22,9988.81
X220164,23,10298.2
X220164,24,11007.67
X220164,25,11340.94
X220164,26,15606.65
X220164,27,23124.85
X220164,28,52623.7
X220164,29,53038.35
X220164,30,53310.61
X220164,31,53586.28
X220164,32,53917.03
X220164,33,54106.74
X220164,34,54576.24
X220164,35,55146.04
X220164,36,55551.46
X220164,37,55779.52
X220164,38,56413.43
X220170,1,503.38
X220170,2,935.93
X220170,3,1474.04
X220170,4,1836.53
X220170,5,2138.54
X220170,6,2439.84
X220170,7,2693.3
X220170,8,32363.06
X220170,9,40056.04
X220170,10,44296.38
X220170,11,44901.88
X220170,12,45247.63
X220170,13,45871.11
X220170,14,46423.48
X220170,15,46641.15
X220170,16,47054.79
X220170,17,47680.92
X220170,18,48367.43
X220170,19,48661.21
X220170,20,49554.4
X220170,21,50728.34
X220170,22,51103.69
X220170,23,51911.15
X220170,24,52237.48
X220170,25,52643.3
X220170,26,53031.68
X220170,27,53611.06
X220170,28,53861.76
X220170,29,54307.05
X220170,30,54466.06
X220170,31,54769.71
X220170,32,55223.61
X220170,33,55553.39
X220171,1,503.38
X220171,2,935.93
X220171,3,1474.04
X220171,4,1836.53
X220171,5,2138.54
X220171,6,2439.84
X220171,7,2693.3
X220171,8,32363.06
X220171,9,40056.04
X220171,10,44296.38
X220171,11,44901.88
X220171,12,45247.63
X220171,13,45871.11
X220171,14,46423.48
X220171,15,46641.15
X220171,16,47054.79
X220171,17,47680.92
X220171,18,48367.43
X220171,19,48661.21
X220171,20,49430.3
X220171,21,51719.58
X220171,22,53180.01
X220171,23,54521
X220171,24,55694.94
X220171,25,56070.29
X220171,26,56877.75
X220171,27,57204.08
X220171,28,57609.9
X220171,29,57998.28
X220171,30,58577.66
X220171,31,58828.36
X220171,32,59273.65
X220171,33,59432.66
X220171,34,59736.31
X220171,35,60190.21
X220171,36,60519.99
X22A0021,1,450.53
X22A0021,2,802.07
X22A0021,3,1036.62
X22A0021,4,1230.93
X22A0021,5,1614.09
X22A0021,6,2145.97
X22A0021,7,2642.62
X22A0021,8,3074.02
X22A0021,9,3409.79
X22A0021,10,4075.91
X22A0021,11,4519.37
X22A0021,12,5726.85
X22A0021,13,6497.17
X22A0021,14,7152.93
X22A0021,15,8630.94
X22A0021,16,9443.6
X22A0021,17,14189.32
X22A0021,18,18455.03
X22A0021,19,25973.23
X22A0021,20,55472.08
X22A0021,21,55886.73
X22A0021,22,56158.99
X22A0021,23,56434.66
X22A0021,24,56765.41
X22A0021,25,56955.12
X22A0021,26,57424.62
X22A0021,27,57994.42
X22A0021,28,58399.84
X22A0021,29,58627.9
X22A0021,30,59261.81
X22A0022,1,503.38
X22A0022,2,935.93
X22A0022,3,1474.04
X22A0022,4,1836.53
X22A0022,5,2138.54
X22A0022,6,2439.84
X22A0022,7,2693.3
X22A0022,8,32363.06
X22A0022,9,40056.04
X22A0022,10,44320.15
X22A0022,11,49178.88
X22A0022,12,50666.34
X22A0022,13,51980.3
X22A0022,14,53154.24
X22A0022,15,53529.59
X22A0022,16,54337.05
X22A0022,17,54663.38
X22A0022,18,55069.2
X22A0022,19,55457.58
X22A0022,20,56036.96
X22A0022,21,56287.66
X22A0022,22,56732.95
X22A0022,23,56891.96
X22A0022,24,57195.61
X22A0022,25,57649.51
X22A0022,26,57979.29
X270164,1,300.19
X270164,2,466.78
X270164,3,711.09
X270164,4,942.22
X270164,5,1242.64
X270164,6,1532.2
X270164,7,1924.39
X270164,8,2374.87
X270164,9,2682.87
X270164,10,2957.14
X270164,11,3338.93
X270164,12,3745.33
X270164,13,4386.79
X270164,14,4631.13
X270164,15,8074.42
X270164,16,13432.67
X270164,17,13992.37
X270164,18,14210.3
X270164,19,14420.95
X270164,20,14626.41
X270164,21,15139.02
X270164,22,15675.19
X270164,23,16582.81
X270164,24,17166.61
X270164,25,17830.71
X270164,26,18114.63
X270164,27,18451.98
X270164,28,18783.68
X270164,29,19136.49
X270164,30,19411.27
X270164,31,19815.83
X270164,32,20310.82
X270164,33,20738.52
X270164,34,21030.78
X270165,1,300.19
X270165,2,466.78
X270165,3,711.09
X270165,4,942.22
X270165,5,1242.64
X270165,6,1532.2
X270165,7,1924.39
X270165,8,2374.87
X270165,9,2682.87
X270165,10,2957.14
X270165,11,3338.93
X270165,12,3745.33
X270165,13,4386.79
X270165,14,4631.13
X270165,15,8074.42
X270165,16,13894.5
X270165,17,14232.84
X270165,18,14792.54
X270165,19,15010.47
X270165,20,15221.12
X270165,21,15426.58
X270165,22,15939.19
X270165,23,16475.36
X270165,24,17382.98
X270165,25,17966.78
X270165,26,18630.88
X270165,27,18914.8
X270165,28,19252.15
X270165,29,19583.85
X270165,30,19936.66
X270165,31,20211.44
X270165,32,20616
X270165,33,21110.99
X270165,34,21538.69
X270165,35,21830.95
X270166,1,300.19
X270166,2,466.78
X270166,3,711.09
X270166,4,942.22
X270166,5,1242.64
X270166,6,1532.2
X270166,7,1924.39
X270166,8,2374.87
X270166,9,2682.87
X270166,10,2957.14
X270166,11,3338.93
X270166,12,3745.33
X270166,13,4386.79
X270166,14,4631.13
X270166,15,8074.42
X270166,16,13894.5
X270166,17,14232.84
X270166,18,14792.54
X270166,19,15010.47
X270166,20,15221.12
X270166,21,15426.58
X270166,22,15939.19
X270166,23,16475.36
X270166,24,17382.98
X270166,25,17966.78
X270166,26,18630.88
X270166,27,18914.8
X270167,1,300.19
X270167,2,466.78
X270167,3,711.09
X270167,4,942.22
X270167,5,1242.64
X270167,6,1532.2
X270167,7,1924.39
X270167,8,2374.87
X270167,9,2682.87
X270167,10,2957.14
X270167,11,3338.93
X270167,12,3745.33
X270167,13,4386.79
X270167,14,4631.13
X270167,15,8074.42
X270167,16,13894.5
X270167,17,14232.84
X270167,18,14792.54
X270167,19,15010.47
X270167,20,15221.12
X270167,21,15426.58
X270176,1,549.95
X270176,2,1186.12
X270176,3,1397.31
X270176,4,1894.97
X270176,5,2311.56
X270176,6,2856.98
X270176,7,3935.69
X270176,8,4439.55
X270176,9,5492.6
X270176,10,5905.22
X270176,11,6314.59
X270176,12,6665.72
X270176,13,6788.26
X270176,14,7453.37
X270176,15,7695.74
X270176,16,7905.97
X270176,17,17262.19
X270176,18,17478.58
X270176,19,17820.83
X270176,20,18286.67
X270176,21,18727.67
X270176,22,19041.19
X270176,23,19334.34
X270176,24,19620.86
X270176,25,20064.44
X270176,26,20457.31
X270176,27,20810.83
X270176,28,21130.33
X270176,29,21319.44
X270176,30,21554.07
X270176,31,21718.91
X270176,32,21875.81
X270176,33,22138.35
X270176,34,22325.32
X270176,35,22738.83
X270177,1,1078.71
X270177,2,1582.57
X270177,3,2635.62
X270177,4,3048.24
X270177,5,3457.61
X270177,6,3808.74
X270177,7,3931.28
X270177,8,4596.39
X270177,9,4838.76
X270177,10,5048.99
X270177,11,14405.21
X270177,12,14621.6
X270177,13,14963.85
X270177,14,15429.69
X270177,15,15870.69
X270177,16,16184.21
X270177,17,16477.36
X270177,18,16763.88
X270177,19,17207.46
X270177,20,17600.33
X270177,21,17953.85
X270177,22,18273.35
X270177,23,18462.46
X270177,24,18697.09
X270177,25,18861.93
X270177,26,19018.83
X270177,27,19281.37
X270177,28,19468.34
X270177,29,19881.85
X270178,1,351.13
X270178,2,473.67
X270178,3,1138.78
X270178,4,1381.15
X270178,5,1591.38
X270178,6,10947.6
X270178,7,11163.99
X270178,8,11506.24
X270178,9,11972.08
X270178,10,12413.08
X270178,11,12726.6
X270178,12,13019.75
X270178,13,13306.27
X270178,14,13749.85
X270178,15,14142.72
X270178,16,14496.24
X270178,17,14815.74
X270178,18,15004.85
X270178,19,15239.48
X270178,20,15404.32
X270178,21,15561.22
X270178,22,15823.76
X270178,23,16010.73
X270178,24,16424.24
X280247,1,333.5
X280247,2,765.84
X280247,3,1139.91
X280247,4,1256.44
X280247,5,1675.89
X280247,6,1843.27
X280247,7,2315.79
X280247,8,2881.57
X280247,9,3380.52
X280247,10,3609.87
X280247,11,4287.64
X280247,12,4589.95
X280247,13,5055.52
X280247,14,5612.38
X280247,15,11624.43
X280247,16,17444.51
X280247,17,17782.85
X280247,18,18342.55
X280247,19,18560.48
X280247,20,18771.13
X280247,21,18976.59
X280247,22,19489.2
X280247,23,20025.37
X280247,24,20932.99
X280247,25,21516.79
X280247,26,22180.89
X280247,27,22464.81
X280247,28,22802.16
X280247,29,23133.86
X280247,30,23486.67
X280247,31,23761.45
X280247,32,24166.01
X280247,33,24661
X280247,34,25088.7
X280247,35,25380.96
X280248,1,453.27
X280248,2,1263.47
X280248,3,1475.28
X280248,4,1806.06
X280248,5,2171.7
X280248,6,2394.05
X280248,7,3346.2
X280248,8,3679.7
X280248,9,4112.04
X280248,10,4486.11
X280248,11,4602.64
X280248,12,5022.09
X280248,13,5189.47
X280248,14,5661.99
X280248,15,6227.77
X280248,16,6726.72
X280248,17,6956.07
X280248,18,7633.84
X280248,19,7936.15
X280248,20,8401.72
X280248,21,8958.58
X280248,22,14970.63
X280248,23,20790.71
X280248,24,21129.05
X280248,25,21688.75
X280248,26,21906.68
X280248,27,22117.33
X280248,28,22322.79
X280248,29,22835.4
X280248,30,23371.57
X280248,31,24279.19
X280248,32,24862.99
X280248,33,25527.09
X280248,34,25811.01
X280249,1,333.5
X280249,2,765.84
X280249,3,1139.91
X280249,4,1256.44
X280249,5,1675.89
X280249,6,1843.27
X280249,7,2315.79
X280249,8,2881.57
X280249,9,3380.52
X280249,10,3609.87
X280249,11,4287.64
X280249,12,4589.95
X280249,13,5055.52
X280249,14,5612.38
X280249,15,11624.43
X280249,16,17444.51
X280249,17,17782.85
X280249,18,18342.55
X280249,19,18560.48
X280249,20,18771.13
X280249,21,18976.59
X280249,22,19489.2
X280249,23,20025.37
X280249,24,20932.99
X280249,25,21516.79
X280249,26,22180.89
X280249,27,22464.81
X280250,1,333.5
X280250,2,765.84
X280250,3,1139.91
X280250,4,1256.44
X280250,5,1675.89
X280250,6,1843.27
X280250,7,2315.79
X280250,8,2881.57
X280250,9,3380.52
X280250,10,3609.87
X280250,11,4287.64
X280250,12,4589.95
X280250,13,5055.52
X280250,14,5612.38
X280250,15,11624.43
X280250,16,17444.51
X280250,17,17782.85
X280250,18,18342.55
X280250,19,18560.48
X280250,20,18771.13
X280250,21,18976.59
X280251,1,333.5
X280251,2,765.84
X280251,3,1139.91
X280251,4,1256.44
X280251,5,1675.89
X280251,6,1843.27
X280251,7,2315.79
X280251,8,2881.57
X280251,9,3380.52
X280251,10,3609.87
X280251,11,4287.64
X280251,12,4589.95
X280251,13,5055.52
X280251,14,5612.38
X280251,15,11624.43
X280251,16,16982.68
X280251,17,17542.38
X280251,18,17760.31
X280251,19,17970.96
X280251,20,18176.42
X280251,21,18689.03
X280251,22,19225.2
X280251,23,20132.82
X280251,24,20716.62
X280251,25,21380.72
X280251,26,21664.64
X280251,27,22001.99
X280251,28,22333.69
X280251,29,22686.5
X280251,30,22961.28
X280251,31,23365.84
X280251,32,23860.83
X280251,33,24288.53
X280251,34,24580.79
X280268,1,549.95
X280268,2,1186.12
X280268,3,1397.31
X280268,4,1894.97
X280268,5,2311.56
X280268,6,2856.98
X280268,7,3935.69
X280268,8,4439.55
X280268,9,5492.6
X280268,10,5905.22
X280268,11,6314.59
X280268,12,6665.72
X280268,13,6788.26
X280268,14,7453.37
X280268,15,7695.74
X280268,16,7905.97
X280268,17,17494.3
X280268,18,19313.42
X280268,19,19428.04
X280268,20,19628.64
X280268,21,20125.62
X280268,22,20600.05
X280268,23,20841.43
X280268,24,21605.84
X280268,25,21840.86
X280268,26,22343.93
X280268,27,22900.18
X280268,28,23313.41
X280268,29,23468.1
X280268,30,24036.3
X280268,31,24460.54
X280268,32,24816.94
X280268,33,25146.09
X280268,34,25927.36
X280268,35,26383.86
X280268,36,26741.52
X280268,37,27001.59
X280268,38,27612.24
X280269,1,549.95
X280269,2,1186.12
X280269,3,1397.31
X280269,4,1894.97
X280269,5,2311.56
X280269,6,2856.98
X280269,7,3935.69
X280269,8,4439.55
X280269,9,5492.6
X280269,10,5905.22
X280269,11,6314.59
X280269,12,6665.72
X280269,13,6788.26
X280269,14,7453.37
X280269,15,7695.74
X280269,16,7905.97
X280269,17,17494.3
X280269,18,19313.42
X280269,19,19428.04
X280269,20,19628.64
X280269,21,20125.62
X280269,22,20600.05
X280269,23,20841.43
X280269,24,21605.84
X280269,25,21840.86
X280269,26,22343.93
X280269,27,22900.18
X280269,28,23313.41
X280269,29,23468.1
X280269,30,24036.3
X280269,31,24460.54
X280269,32,24816.94
X280269,33,25146.09
X280270,1,1078.71
X280270,2,1582.57
X280270,3,2635.62
X280270,4,3048.24
X280270,5,3457.61
X280270,6,3808.74
X280270,7,3931.28
X280270,8,4596.39
X280270,9,4838.76
X280270,10,5048.99
X280270,11,14637.32
X280270,12,16456.44
X280270,13,16571.06
X280270,14,16771.66
X280270,15,17268.64
X280270,16,17743.07
X280270,17,17984.45
X280270,18,18748.86
X280270,19,18983.88
X280270,20,19486.95
X280270,21,20043.2
X280270,22,20456.43
X280270,23,20611.12
X280270,24,21179.32
X280270,25,21603.56
X280270,26,21959.96
X280270,27,22289.11
X280270,28,23070.38
X280270,29,23526.88
X280270,30,23884.54
X280270,31,24144.61
X280270,32,24755.26
X280271,1,1078.71
X280271,2,1582.57
X280271,3,2635.62
X280271,4,3048.24
X280271,5,3457.61
X280271,6,3808.74
X280271,7,3931.28
X280271,8,4596.39
X280271,9,4838.76
X280271,10,5048.99
X280271,11,14637.32
X280271,12,16456.44
X280271,13,16571.06
X280271,14,16771.66
X280271,15,17268.64
X280271,16,17743.07
X280271,17,17984.45
X280271,18,18748.86
X280271,19,18983.88
X280271,20,19486.95
X280271,21,20043.2
X280271,22,20456.43
X280271,23,20611.12
X280271,24,21179.32
X280271,25,21603.56
X280271,26,21959.96
X280271,27,22289.11
X280272,1,351.13
X280272,2,473.67
X280272,3,1138.78
X280272,4,1381.15
X280272,5,1591.38
X280272,6,11179.71
X280272,7,12998.83
X280272,8,13113.45
X280272,9,13314.05
X280272,10,13811.03
X280272,11,14285.46
X280272,12,14526.84
X280272,13,15291.25
X280272,14,15526.27
X280272,15,16029.34
X280272,16,16585.59
X280272,17,16998.82
X280272,18,17153.51
X280272,19,17721.71
X280272,20,18145.95
X280272,21,18502.35
X280272,22,18831.5
X280273,1,351.13
X280273,2,473.67
X280273,3,1138.78
X280273,4,1381.15
X280273,5,1591.38
X280273,6,11179.71
X280273,7,12998.83
X280273,8,13113.45
X280273,9,13314.05
X280273,10,13811.03
X280273,11,14285.46
X280273,12,14526.84
X280273,13,15291.25
X280273,14,15526.27
X280273,15,16029.34
X280273,16,16585.59
X280273,17,16998.82
X280273,18,17153.51
X280273,19,17721.71
X280273,20,18145.95
X280273,21,18502.35
X280273,22,18831.5
X280273,23,19612.77
X280273,24,20069.27
X280273,25,20426.93
X280273,26,20687
X280273,27,21297.65
X300078,1,213.61
X300078,2,483.04
X300078,3,736.19
X300078,4,968.64
X300078,5,1314.76
X300078,6,1860.93
X300078,7,2529.5
X300078,8,2811.96
X300078,9,3113.97
X300078,10,3415.27
X300078,11,3668.73
X300078,12,4479.48
X300078,13,35177.05
X300078,14,36817.44
X300078,15,37060.5
X300078,16,38054.98
X300078,17,38456.77
X300078,18,38797.93
X300078,19,39515.39
X300078,20,39976.94
X300078,21,40113.11
X300078,22,40688.59
X300078,23,41083.65
X300078,24,41300.69
X300078,25,41565.13
X300078,26,41914.1
X300078,27,42367.78
X300078,28,43167.77
X300078,29,43764.74
X300078,30,44166.79
X300078,31,44706.76
X300078,32,45264.16
X300078,33,45597.23
X300078,34,46064.09
X300078,35,46522.19
X300078,36,46764.29
X300085,1,202.69
X300085,2,674.19
X300085,3,1218.16
X300085,4,1533.54
X300085,5,2042.55
X300085,6,2677.52
X300085,7,2998.53
X300085,8,3423.08
X300085,9,4331.81
X300085,10,4796.75
X300085,11,5411.11
X300085,12,5746.13
X300085,13,6107.91
X300085,14,6597.52
X300085,15,7267.39
X300085,16,7885.77
X300085,17,8252.5
X300085,18,8538.64
X300085,19,8790.51
X300085,20,9204.6
X300085,21,9467.09
X300085,22,11263.25
X300085,23,42892.97
X300085,24,43381.4
