shape_id,sequence_id,meters,stop_id
M100062,46,8293.9,400861
M100062,49,8515.7,405376
M1020114,1,0.0,903147
M1020114,2,119.4,405155
M1020114,3,283.9,403526
M1020114,4,539.8,403913
M1020114,5,770.4,402670
M1020114,6,1014.5,405061
M1020114,7,1241.9,403855
M1020114,8,1474.8,402673
M1020114,9,1664.7,402674
M1020114,10,1811.7,402634
M1020114,11,1997.6,403427
M1020114,12,2354.7,402677
M1020114,13,2504.6,402678
M1020114,14,2747.3,402679
M1020114,15,2915.5,402680
M1020114,16,3146.2,402681
M1020114,17,3307.8,402682
M1020114,18,3555.9,402683
M1020114,19,3779.9,404169
M1020114,20,4205.0,403545
M1020114,21,4591.5,402687
M1020114,22,4781.4,402688
M1020114,23,4946.4,402689
M1020114,24,5157.9,403432
M1020114,25,5395.6,402691
M1020114,26,5557.1,402692
M1020114,27,5733.3,403433
M1020114,28,5983.1,402694
M1020114,29,6221.8,403434
M1020114,30,6477.1,402696
M1020114,31,6702.5,402697
M1020114,32,6863.1,403765
M1020114,33,7147.3,403777
Q460240,1,0.0,504555
Q460240,2,378.2,904122
Q460240,3,523.6,504556
Q460240,4,757.0,505093
Q460240,5,936.2,502367
Q460240,6,1190.8,502368
Q460240,7,1356.3,502369
Q460240,8,1525.9,502370
Q460240,9,1780.1,502371
Q460240,10,1889.2,502372
Q460240,11,2095.1,502373
Q460240,12,2296.1,502374
Q460240,13,2518.8,502375
Q460240,14,2766.1,503684
Q460240,15,2983.6,502378
Q460240,16,3165.5,502379
Q460240,17,3784.1,502380
Q460240,18,4090.6,502381
Q460240,19,4370.6,502382
Q460240,20,4629.2,502383
Q460240,21,4806.6,502384
Q460240,22,4941.7,502385
Q460240,23,5166.9,502386
Q460240,24,5325.8,502387
Q460240,25,5741.8,502389
Q460240,26,6139.1,502391
Q460240,27,6426.7,502393
Q460240,28,7039.2,502394
Q460240,29,7283.5,502395
Q460240,30,7442.0,502396
Q460240,31,7682.5,502397
Q460240,32,7840.7,502398
Q460240,33,8005.2,502399
Q460240,34,8260.7,502400
Q460240,35,8417.6,502401
Q460240,36,8730.2,502402
Q460240,37,8980.9,502403
Q460240,38,9282.3,502404
Q460240,39,9513.6,502405
Q460240,40,9754.7,502406
Q460240,41,9918.0,502407
Q460240,42,10098.0,502408
Q460240,43,10363.7,502409
Q460240,44,10526.3,502410
Q460240,45,10715.7,503037
Q460240,46,10870.5,502412
Q460240,47,11077.4,502413
Q460240,48,11318.8,502414
Q460240,49,11631.5,503445
Q460240,50,12620.6,504489
M1020119,1,0.0,400087
M1020119,2,149.6,400088
M1020119,3,391.6,400089
M1020119,4,633.0,404339
M1020119,5,794.1,404338
M1020119,6,967.7,401069
M1020119,7,1190.7,401070
M1020119,8,1438.3,404337
M1020119,9,1596.9,404336
M1020119,10,1817.5,803165
M1020119,11,1998.4,401074
M1020119,12,2246.9,404978
M1020119,13,2499.3,401988
M1020119,14,2743.2,401989
M1020119,15,2964.8,401990
M1020119,16,3049.4,401991
M1020119,17,3291.0,403416
M1020119,18,3415.3,402809
M1020119,19,3749.3,402811
M1020119,20,4085.2,403417
M1020119,21,4253.7,401973
M1020119,22,4405.9,401974
M1020119,23,4513.5,402816
M1020119,24,4672.8,403749
M1020119,25,4901.7,403418
Q460246,1,0.0,904088
Q460246,2,721.4,504545
Q460246,3,1949.5,502302
Q460246,4,2255.5,502304
Q460246,5,2482.7,502305
Q460246,6,2892.5,502307
Q460246,7,3904.0,502312
Q460246,8,4134.5,502313
Q460246,9,5105.2,502317
Q460246,10,6096.8,502322
Q460246,11,7372.5,502327
Q460246,12,8073.3,502331
Q460246,13,8264.1,502332
Q460246,14,8461.9,502333
Q460246,15,8676.0,502334
Q460246,16,8941.6,502335
Q460246,17,9053.1,502336
Q460246,18,9252.1,502337
Q460246,19,9867.7,502338
Q460246,20,10076.1,502339
Q460246,21,10341.5,503588
Q460246,22,10666.0,503033
Q460246,23,11006.8,505152
Q460246,24,11174.7,502344
Q460246,25,11341.6,502350
Q460246,26,11599.9,502351
Q460246,27,11764.1,502352
Q460246,28,12018.9,502354
Q460246,29,12271.3,502355
Q460246,30,12423.3,504553
Q460246,31,12571.7,504554
Q460246,32,13205.2,904121
Q460247,1,0.0,904088
Q460247,2,721.4,504545
Q460247,3,1949.5,502302
Q460247,4,2255.5,502304
Q460247,5,2482.7,502305
Q460247,6,2892.5,502307
Q460247,7,4134.5,502313
Q460247,8,5105.2,502317
Q460247,9,6096.8,502322
Q460247,10,7372.5,502327
Q460247,11,8073.3,502331
Q460247,12,8264.1,502332
Q460247,13,8461.9,502333
Q460247,14,8676.0,502334
Q460247,15,8941.6,502335
Q460247,16,9053.1,502336
Q460247,17,9252.1,502337
Q460247,18,9867.7,502338
Q460247,19,10076.1,502339
Q460247,20,10341.5,503588
Q460247,21,10666.0,503033
Q460247,22,11006.8,505152
Q460247,23,11174.7,502344
Q460247,24,11341.6,502350
Q460247,25,11599.9,502351
Q460247,26,11764.1,502352
Q460247,27,12018.9,502354
Q460247,28,12271.3,502355
Q460247,29,12423.3,504553
Q460247,30,12571.7,504554
Q460247,31,13205.2,904121
M150343,1,0.0,405359
M150343,2,226.4,404843
M150343,3,385.8,401675
M150343,4,728.7,405320
M150343,5,1013.3,401679
M150343,6,1289.5,401681
M150343,7,1486.5,401682
M150343,8,1728.5,405098
M150343,9,2028.5,401685
M150343,10,2258.9,401686
M150343,11,2495.8,401687
M150343,12,2704.6,401688
M150343,13,2952.7,401689
M150343,14,3198.6,401690
M150343,15,3382.4,401691
M150343,16,3524.8,405396
M150343,17,3642.1,404995
M150343,18,3820.4,401694
M150343,19,4102.3,403480
M150343,20,4248.7,401696
M150343,21,4485.6,401697
M150343,22,4753.8,401698
M150343,23,4929.4,401699
M150343,24,5300.8,401701
M150343,25,5573.5,401702
M150343,26,5766.8,401703
M150343,27,5936.1,401704
M150343,28,6321.1,404253
M150343,29,6492.3,401706
M150343,30,6732.1,401707
M150343,31,6970.1,401708
M150343,32,7141.3,401709
M150343,33,7382.8,401710
M150343,34,7544.4,401711
M150343,35,7719.4,401712
M150343,36,7967.2,405100
M150343,37,8294.1,401715
M150343,38,8532.4,401716
M150343,39,8852.8,401718
M150343,40,9185.6,404254
M150343,41,9346.0,401721
M150343,42,9587.8,401722
M150343,43,9905.0,401723
M150343,44,10138.2,401724
M150343,45,10317.7,401725
M150343,46,10472.7,401726
M150343,47,10727.0,401727
M150343,48,11057.2,401729
M150343,49,11238.0,401730
M150343,50,11397.5,401731
M150342,1,0.0,405359
M150342,2,226.4,404843
M150342,3,385.8,401675
M150342,4,728.7,405320
M150342,5,1013.3,401679
M150342,6,1289.5,401681
M150342,7,1486.5,401682
M150342,8,1728.5,405098
M150342,9,2028.5,401685
M150342,10,2258.9,401686
M150342,11,2495.8,401687
M150342,12,2704.6,401688
M150342,13,2952.7,401689
M150342,14,3198.6,401690
M150342,15,3382.4,401691
M150342,16,3524.8,405396
M150342,17,3642.1,404995
M150342,18,3820.4,401694
M150342,19,4102.3,403480
M150342,20,4248.7,401696
M150342,21,4485.6,401697
M150342,22,4753.8,401698
M150342,23,4929.4,401699
M150342,24,5300.8,401701
M150342,25,5573.5,401702
M150342,26,5766.8,401703
M150342,27,5936.1,401704
M150342,28,6321.1,404253
M150342,29,6492.3,401706
M150342,30,6732.1,401707
M150342,31,6970.1,401708
M150342,32,7141.3,401709
M150342,33,7382.8,401710
M150342,34,7544.4,401711
M150342,35,7719.4,401712
M150342,36,7967.2,405100
M150342,37,8294.1,401715
M150342,38,8532.4,401716
M150342,39,8852.8,401718
M150342,40,9185.6,404254
M150342,41,9346.0,401721
M150342,42,9587.8,401722
M150342,43,9905.0,401723
M150342,44,10138.2,401724
M150342,45,10317.7,401725
M150342,46,10472.7,401726
M150342,47,10727.0,401727
M150342,48,11057.2,401729
M150342,49,11238.0,401730
M150342,50,11397.5,401731
M150342,51,11654.6,803054
M150341,1,0.0,405083
M150341,2,304.7,401664
M150341,3,544.6,401665
M150341,4,706.5,401666
M150341,5,870.6,401667
M150341,6,1078.1,404850
M150341,7,1291.6,401669
M150341,8,1472.1,401670
M150341,9,1721.6,402087
M150341,10,1882.0,405319
M150341,11,2143.2,402090
M150341,12,2342.7,404843
M150341,13,2502.1,401675
M150341,14,2845.0,405320
M150341,15,3129.6,401679
M150341,16,3405.8,401681
M150341,17,3602.8,401682
M150341,18,3844.8,405098
M150341,19,4144.8,401685
M150341,20,4375.2,401686
M150341,21,4612.1,401687
M150341,22,4820.9,401688
M150341,23,5069.0,401689
M150341,24,5314.9,401690
M150341,25,5498.7,401691
M150341,26,5641.1,405396
M150341,27,5758.4,404995
M150341,28,5936.7,401694
M150341,29,6218.6,403480
M150341,30,6365.0,401696
M150341,31,6601.9,401697
M150341,32,6870.1,401698
M150341,33,7045.7,401699
M150341,34,7417.1,401701
M150341,35,7689.8,401702
M150341,36,7883.1,401703
M150341,37,8052.4,401704
M150341,38,8437.4,404253
M150341,39,8608.6,401706
M150341,40,8848.4,401707
M150341,41,9086.4,401708
M150341,42,9257.6,401709
M150341,43,9499.1,401710
M150341,44,9660.7,401711
M150341,45,9835.7,401712
M150341,46,10083.5,405100
M150341,47,10410.4,401715
M150341,48,10648.7,401716
M150341,49,10969.1,401718
M150341,50,11301.9,404254
M150341,51,11462.3,401721
M150341,52,11704.1,401722
M150341,53,12021.3,401723
M150341,54,12254.5,401724
M150341,55,12434.0,401725
M150341,56,12589.0,401726
M150341,57,12843.3,401727
M150341,58,13173.6,401729
M150341,59,13354.3,401730
M150341,60,13513.8,401731
M150340,1,0.0,405083
M150340,2,304.7,401664
M150340,3,544.6,401665
M150340,4,706.5,401666
M150340,5,870.6,401667
M150340,6,1078.1,404850
M150340,7,1291.6,401669
M150340,8,1472.1,401670
M150340,9,1721.6,402087
M150340,10,1882.0,405319
M150340,11,2143.2,402090
M150340,12,2342.7,404843
M150340,13,2502.1,401675
M150340,14,2845.0,405320
M150340,15,3129.6,401679
M150340,16,3405.8,401681
M150340,17,3602.8,401682
M150340,18,3844.8,405098
M150340,19,4144.8,401685
M150340,20,4375.2,401686
M150340,21,4612.1,401687
M150340,22,4820.9,401688
M150340,23,5069.0,401689
M150340,24,5314.9,401690
M150340,25,5498.7,401691
M150340,26,5641.1,405396
M150340,27,5758.4,404995
M150340,28,5936.7,401694
M150340,29,6218.6,403480
M150340,30,6365.0,401696
M150340,31,6601.9,401697
M150340,32,6870.1,401698
M150340,33,7045.7,401699
M150340,34,7417.1,401701
M150340,35,7689.8,401702
M150340,36,7883.1,401703
M150340,37,8052.4,401704
M150340,38,8437.4,404253
M150340,39,8608.6,401706
M150340,40,8848.4,401707
M150340,41,9086.4,401708
M150340,42,9257.6,401709
M150340,43,9499.1,401710
M150340,44,9660.7,401711
M150340,45,9835.7,401712
M150340,46,10083.5,405100
M150340,47,10410.4,401715
M150340,48,10648.7,401716
M150340,49,10969.1,401718
M150340,50,11301.9,404254
M150340,51,11462.3,401721
M150340,52,11704.1,401722
M150340,53,12021.3,401723
M150340,54,12254.5,401724
M150340,55,12434.0,401725
M150340,56,12589.0,401726
M150340,57,12843.3,401727
M150340,58,13173.6,401729
M150340,59,13354.3,401730
M150340,60,13513.8,401731
M150340,61,13770.9,803054
BXM30136,1,0.0,150124
BXM30136,2,417.0,100058
BXM30136,3,849.2,100060
BXM30136,4,1188.2,103932
BXM30136,5,1930.0,100183
BXM30136,6,2303.3,150116
BXM30136,7,2871.7,150115
BXM30136,8,3119.7,150118
BXM30136,9,10934.0,400098
BXM30136,10,13576.2,404168
BXM30136,11,14444.3,450446
BXM30136,12,14943.7,400121
BXM30136,13,15777.9,400125
BXM30136,14,16307.1,400128
BXM30136,15,16873.7,450063
BXM30136,16,17410.5,450059
BXM30136,17,18077.9,450058
BXM30136,18,18639.3,400324
BXM30136,19,19231.3,400327
BX190096,1,0.0,103640
BX190096,2,566.8,100640
BX190096,3,916.6,100641
BX190096,4,1172.6,100642
BX190096,5,1507.1,100643
BX190096,6,1740.3,101347
BX190096,7,1919.5,101348
BX190096,8,2116.2,103917
BX190096,9,2340.7,103612
BX190096,10,2755.4,101352
BX190096,11,2954.4,101353
BX190096,12,3156.9,101354
BX190096,13,3356.2,101355
BX190096,14,3623.7,101356
BX190096,15,3807.3,101357
BX190096,16,3999.6,101358
BX190096,17,4266.4,100273
BX190096,18,4447.6,101360
BX190096,19,4678.1,104221
BX190096,20,5009.4,101362
BX190096,21,5348.2,101363
BX190096,22,5541.6,101364
BX190096,23,5759.4,101365
BX190096,24,5896.0,104242
BX190096,25,6132.6,101366
BX190096,26,6222.8,101367
BX190096,27,6331.2,101368
BX190096,28,6541.3,101369
BX190096,29,6709.6,101370
BX190096,30,6969.7,103723
BX190096,31,7156.4,101372
BX190096,32,7423.1,104233
BX190096,33,7579.1,101374
BX190096,34,7860.1,101375
BX190096,35,8222.4,101377
BX190096,36,8399.8,101378
BX190096,37,9049.0,403689
BX190096,38,9286.6,403690
BX190096,39,9567.1,403691
BX190096,40,9838.6,403693
BX190096,41,9984.7,403694
BX190096,42,10114.0,403695
BX190096,43,10384.2,403696
BXM30134,1,0.0,985006
BXM30134,2,430.5,985008
BXM30134,3,1357.6,985007
BXM30134,4,1722.7,985009
BXM30134,5,2547.9,150032
BXM30134,6,2823.0,100609
BXM30134,7,3157.4,100610
BXM30134,8,3509.0,100612
BXM30134,9,3793.4,100613
BXM30134,10,4100.8,100614
BXM30134,11,4538.8,100615
BXM30134,12,5639.5,150124
BXM30134,13,6056.5,100058
BXM30134,14,6488.7,100060
BXM30134,15,6827.7,103932
BXM30134,16,7569.5,100183
BXM30134,17,7942.9,150116
BXM30134,18,8511.2,150115
BXM30134,19,8759.2,150118
BXM30134,20,16573.5,400098
BXM30134,21,19215.7,404168
BXM30134,22,20083.8,450446
BXM30134,23,20583.3,400121
BXM30134,24,21417.4,400125
BXM30134,25,21946.7,400128
BXM30134,26,22513.3,450063
BXM30134,27,23050.0,450059
BXM30134,28,23717.4,450058
BXM30134,29,24278.8,400324
BXM30134,30,24870.8,400327
Q220024,1,0.0,550736
Q220024,2,956.1,550733
Q220024,3,1204.1,550734
Q220024,4,1378.1,550735
Q220024,5,1577.6,550857
Q220024,6,1848.8,550766
Q220024,7,1999.8,550858
Q220024,8,2187.7,550859
Q220024,9,2391.8,550761
Q220024,10,2550.2,550759
Q220024,11,2701.7,550757
Q220024,12,2852.4,550755
Q220024,13,3007.2,550753
Q220024,14,3158.4,550751
Q220024,15,3346.4,550749
Q220024,16,3509.4,550747
Q220024,17,3660.0,550860
Q220024,18,3830.5,550744
Q220024,19,4003.8,552961
Q220024,20,5801.8,550737
BXM30135,1,0.0,985006
BXM30135,2,430.5,985008
BXM30135,3,1357.6,985007
BXM30135,4,1722.7,985009
BXM30135,5,2547.9,150032
BXM30135,6,2823.0,100609
BXM30135,7,3157.4,100610
BXM30135,8,3509.0,100612
BXM30135,9,3793.4,100613
BXM30135,10,4100.8,100614
BXM30135,11,4538.8,100615
BXM30135,12,15771.5,400098
BXM30135,13,18413.7,404168
BXM30135,14,19281.8,450446
BXM30135,15,19781.3,400121
BXM30135,16,20615.4,400125
BXM30135,17,21144.7,400128
BXM30135,18,21711.3,450063
BXM30135,19,22248.0,450059
BXM30135,20,22915.4,450058
BXM30135,21,23476.8,400324
BXM30135,22,24068.8,400327
X20104,1,0.0,202501
X20104,2,306.0,202503
X20104,3,941.6,250054
X20104,4,1153.9,201020
X20104,5,1674.4,201022
X20104,6,2278.4,201026
X20104,7,2566.6,201630
X20104,8,2759.4,201028
X20104,9,3244.7,201031
X20104,10,3537.8,201032
X20104,11,3656.3,201033
X20104,12,3863.0,201034
X20104,13,4190.1,201036
X20104,14,4591.2,201038
X20104,15,5228.5,203700
X20104,16,5743.7,203701
X20104,17,5999.8,203341
X20104,18,6263.1,203342
X20104,19,6774.8,201052
X20104,20,7026.0,203798
X20104,21,7456.2,203344
X20104,25,30705.2,402143
X20104,26,31148.5,402145
X20104,27,31490.0,404943
X20104,28,31643.7,905067
X20104,29,31950.9,400186
X20104,30,32543.6,400354
X20104,31,33062.0,450040
X20104,32,33582.7,400359
X20104,33,33987.9,400022
X20104,34,34215.9,400023
X20104,35,34663.1,402214
X20104,36,34849.6,402215
X20103,1,0.0,202501
X20103,2,306.0,202503
X20103,3,941.6,250054
X20103,4,1153.9,201020
X20103,5,1656.5,805168
X20103,6,2278.4,201026
X20103,7,2566.6,201630
X20103,8,2759.4,201028
X20103,9,3244.7,201031
X20103,10,3537.8,201032
X20103,11,3656.3,201033
X20103,12,3863.0,201034
X20103,13,4190.1,201036
X20103,14,4591.2,201038
X20103,15,5228.5,203700
X20103,16,5743.7,203701
X20103,17,5999.8,203341
X20103,18,6263.1,203342
X20103,19,6774.8,201052
X20103,20,7026.0,203798
X20103,21,7456.2,203344
X20103,25,30705.2,402143
X20103,26,31140.1,402145
X20103,27,31490.0,404943
X20103,28,31643.7,905067
X20103,29,31950.9,400186
X20103,30,32543.6,400354
X20103,31,33062.0,450040
X20103,32,33582.7,400359
X20103,33,33987.9,400022
X20103,34,34215.9,400023
X20103,35,34663.1,402214
X20103,36,34849.6,402215
S440041,1,0.0,203364
S440041,2,198.0,200855
S440041,3,344.9,200856
S440041,4,504.9,200857
S440041,5,655.0,200858
S440041,6,959.2,200040
S440041,7,1367.7,200041
S440041,8,1534.4,200042
S440041,9,1793.8,200043
S440041,10,2068.6,200044
S440041,11,2344.6,200045
S440041,12,2614.0,200046
S440041,13,2728.5,200047
S440041,14,3254.2,805016
S780449,1,0.0,203440
S780449,2,534.8,201182
S780449,3,700.7,201183
S780449,4,1367.1,201184
S780449,5,1667.3,201185
S780449,6,1930.5,201186
S780449,7,2362.6,201187
S780449,8,2772.4,201188
S780449,9,3282.3,201189
S780449,10,3471.8,201190
S780449,11,3967.7,201191
S780449,12,4510.7,201192
S780449,13,4792.8,201193
S780449,14,4959.3,201194
S780449,15,5243.2,201195
S780449,16,5594.6,202605
S780449,17,5711.2,201196
S780449,18,5829.0,203390
S780449,19,6023.3,201198
S780449,20,6304.1,203516
S780449,21,6406.3,203483
S780449,22,6937.9,203485
S780449,23,7267.4,203876
S780449,24,7442.9,201199
S440045,1,0.0,202569
S440045,2,208.4,201256
S440045,3,450.2,200050
S440045,4,664.5,200051
S440045,5,895.1,200052
S440045,6,1238.1,200053
S440045,7,1548.0,200054
S440045,8,1693.3,200055
S440045,9,2017.5,200056
S440045,10,2337.1,200878
S440045,11,2449.3,200879
S440045,12,2586.1,200880
S440045,13,2721.6,200881
S440045,14,3067.5,203365
S440045,15,3299.0,200883
S440045,16,3539.2,200884
S440045,17,3828.0,200886
S440045,18,4145.9,200888
S440045,19,4305.7,200889
S440045,20,4642.9,200890
S440045,21,4812.1,200891
S440045,22,5003.5,200892
S440045,23,5249.9,200893
S440045,24,5434.0,200894
S440045,25,5568.8,200895
S440045,26,5745.9,200896
S440045,27,5924.8,200897
S440045,28,6190.7,200898
S440045,29,6409.5,200899
S440047,1,0.0,202569
S440047,2,208.4,201256
S440047,3,450.2,200050
S440047,4,664.5,200051
S440047,5,895.1,200052
S440047,6,1238.1,200053
S440047,7,1548.0,200054
S440047,8,1693.3,200055
S440047,9,2017.5,200056
S440047,10,2337.1,200878
S440047,11,2449.3,200879
S440047,12,2586.1,200880
S440047,13,2721.6,200881
S440047,14,3067.5,203365
S440047,15,3299.0,200883
S440047,16,3539.2,200884
S440047,17,3828.0,200886
S440047,18,4145.9,200888
S440047,19,4305.7,200889
S440047,20,4642.9,200890
S440047,21,4812.1,200891
S440047,22,5003.5,200892
S440047,23,5249.9,200893
S440047,24,5434.0,200894
S440047,25,5568.8,200895
S440047,26,5745.9,200896
S440047,27,5924.8,200897
S440047,28,6190.7,200898
S440047,29,6409.5,200899
X100224,1,0.0,405013
X100224,2,176.3,403617
X100224,3,340.1,402226
X100224,4,493.3,402227
X100224,5,884.6,404215
X100224,6,1508.0,404204
X100224,7,1958.4,404205
X100224,8,2626.2,400555
X100224,9,3381.8,400144
X100224,10,3745.5,400145
X100224,11,4370.6,404993
X100224,12,5000.8,400153
X100224,13,5565.5,403311
X100224,14,6016.4,405277
X100224,15,6491.3,405276
X100224,16,6756.2,404208
X100224,17,7065.6,404219
X100224,18,7382.0,404220
X100224,19,7657.6,404934
X100224,20,8009.9,404222
X100224,21,8403.5,404960
X100224,23,24533.9,203345
X100224,24,25112.5,203694
X100224,25,26232.5,203733
X100224,26,26480.4,200708
X100224,27,28754.4,203765
X100224,28,29202.4,203766
X100224,29,29713.9,203767
X100224,30,30113.0,203559
X100224,31,30550.7,203768
X100224,32,30873.4,203769
X100224,33,31368.8,203770
X100224,34,32009.1,203200
X100224,35,32330.6,202039
X100224,36,32771.8,200400
X100224,37,33126.1,200401
X100224,38,33406.2,203772
X100224,39,33692.8,203652
X100224,40,34242.3,202616
X100224,41,34818.3,200406
X100224,42,35135.6,200407
X100224,43,35452.0,200408
X100224,44,35741.2,200409
X100224,45,36106.1,200411
X100224,46,36444.7,200413
X100224,47,36822.2,200902
X100224,48,37210.8,200259
X100224,49,37524.9,905021
BX090097,1,0.0,100484
BX090097,2,220.3,100624
BX090097,3,663.7,100626
BX090097,4,910.7,100627
BX090097,5,1034.9,103714
BX090097,6,1283.7,100629
BX090097,7,1598.1,801033
BX090097,8,1955.6,100631
BX090097,9,2203.7,100632
BX090097,10,2387.4,100633
BX090097,11,2768.5,104102
M570088,1,0.0,400745
M570088,2,352.2,402233
M570088,3,604.5,403986
M570088,4,917.9,404121
M570088,5,1213.8,405353
M570088,6,1371.7,405153
M570088,7,1652.1,403076
M570088,8,1826.4,403608
M570088,9,1954.7,405086
M570088,10,2126.7,400853
M570088,11,2306.7,400854
S510082,1,0.0,200242
S510082,2,244.6,200157
S510082,3,517.3,203466
S510082,4,704.3,200160
S510082,5,865.0,200159
S510082,6,1072.8,200161
S510082,7,1505.4,203008
S510082,8,1702.0,200097
S510082,9,1947.2,200099
S510082,10,2316.3,201680
S510082,11,2665.6,200102
S510082,12,3072.3,200104
S510082,13,3305.1,200105
S510082,14,3584.9,200107
S510082,15,3782.0,203236
S510082,16,3920.1,203228
S510082,17,4077.1,200110
S510082,18,4189.5,200111
S510082,19,4296.2,203104
S510082,20,4383.1,200113
S510082,21,5284.8,203083
S510082,22,5635.5,200163
S510082,23,5958.3,200165
S510082,24,6201.0,200166
S510082,25,6534.9,203411
S510082,26,6820.9,203747
S510082,27,7303.4,203746
S510082,28,7494.9,203412
S510082,29,7660.6,203745
S510082,30,7931.7,200137
S510082,31,8050.3,203692
S510082,32,8277.1,203690
S510082,33,8418.7,200139
S510082,34,8733.3,200140
S510082,35,8974.3,202801
S510082,36,9302.1,200142
S510082,37,9688.0,200144
S510082,38,9874.8,200145
S510082,39,10272.9,200146
S510082,40,10415.7,200147
S510082,41,10580.7,200148
S510082,42,10728.1,200149
S510082,43,11000.3,203379
S510082,44,11144.0,200151
S510082,45,11438.7,200152
S510082,46,11640.8,200153
S510082,47,11865.5,200154
S510082,48,12145.0,203650
S510082,49,12504.5,805015
BX150070,1,0.0,404362
BX150070,2,259.5,403791
BX150070,3,558.0,402653
BX150070,4,794.9,402723
BX150070,5,990.4,402656
BX150070,6,1131.7,402657
BX150070,7,1408.6,402658
BX150070,8,1680.4,402659
BX150070,9,1986.2,402660
BX150070,10,2135.6,402661
BX150070,11,2301.9,402662
BX150070,12,2446.4,403671
BX150070,13,2604.8,403672
BX150070,14,2764.0,403673
BX150070,15,2982.5,403674
BX150070,16,4112.3,101014
BX150070,17,4327.9,101015
BX150070,18,4485.4,101016
BX150070,19,4642.5,101017
BX150070,20,4800.6,101018
BX150070,21,5158.5,102976
BX150070,22,5700.3,104296
BX150070,23,6270.3,101401
BX150070,24,6757.2,101027
BX150070,25,7287.6,101029
BX150070,26,7959.9,101031
BX150070,27,9007.6,103737
BX150070,28,9482.6,101036
BX150070,29,9936.9,104001
BX150070,30,10721.6,803064
X100228,1,0.0,405013
X100228,2,176.3,403617
X100228,3,340.1,402226
X100228,4,493.3,402227
X100228,5,884.6,404215
X100228,6,1508.0,404204
X100228,7,1958.4,404205
X100228,8,2626.2,400555
X100228,9,3381.8,400144
X100228,10,3745.5,400145
X100228,11,4370.6,404993
X100228,12,5000.8,400153
X100228,13,5565.5,403311
X100228,14,6016.4,405277
X100228,15,6491.3,405276
X100228,16,6756.2,404208
X100228,17,7065.6,404219
X100228,18,7382.0,404220
X100228,19,7657.6,404934
X100228,20,8009.9,404222
X100228,21,8403.5,404960
X100228,23,28722.3,203765
X100228,24,29170.3,203766
X100228,25,29681.8,203767
X100228,26,30080.9,203559
X100228,27,30518.6,203768
X100228,28,30841.3,203769
X100228,29,31336.7,203770
X100228,30,31977.0,203200
X100228,31,32298.5,202039
X100228,32,32739.7,200400
X100228,33,33094.0,200401
X100228,34,33374.0,203772
X100228,35,33660.7,203652
X100228,36,34210.2,202616
X100228,37,34786.2,200406
X100228,38,35103.5,200407
X100228,39,35419.9,200408
X100228,40,35709.1,200409
X100228,41,36073.9,200411
X100228,42,36412.6,200413
X100228,43,36790.1,200902
X100228,44,37178.7,200259
X100228,45,37492.7,905021
X100229,1,0.0,905019
X100229,2,271.7,200316
X100229,3,667.3,200428
X100229,4,972.1,203884
X100229,5,1083.3,200430
X100229,6,1363.2,203605
X100229,7,1675.4,202647
X100229,8,1992.9,805156
X100229,9,2465.0,203693
X100229,10,3320.3,203653
X100229,11,3582.9,200440
X100229,12,3799.6,200441
X100229,13,4030.5,200442
X100229,14,4371.7,200443
X100229,15,4842.4,201948
X100229,16,5222.8,201950
X100229,17,5490.9,201951
X100229,18,5718.5,203604
X100229,19,6104.5,203608
X100229,20,6663.8,203609
X100229,21,6977.8,203610
X100229,22,7405.3,203611
X100229,23,7818.2,203612
X100229,24,8414.0,203613
X100229,25,8752.0,203614
X100229,26,11275.5,203723
X100229,27,11444.5,203724
X100229,28,12582.0,203343
X100229,29,13192.5,203344
X100229,31,29181.8,400070
X100229,32,29456.4,404226
X100229,33,29860.9,404890
X100229,34,30071.5,404891
X100229,35,30276.8,404892
X100229,36,30320.6,404959
X100229,37,30657.9,404894
X100229,38,31487.0,404132
X100229,39,32218.3,400723
X100229,40,32779.4,400726
X100229,41,33763.9,403353
X100229,42,34072.1,404295
X100229,43,34432.4,404877
X100229,44,34873.2,400354
X100229,45,35391.6,450040
X100229,46,35959.4,404299
X100229,47,36433.4,404300
X100229,48,36685.4,403620
X100229,49,37179.2,402215
S510084,1,0.0,200161
S510084,2,432.7,203008
S510084,3,629.3,200097
S510084,4,874.4,200099
S510084,5,1243.6,201680
S510084,6,1592.8,200102
S510084,7,1999.5,200104
S510084,8,2232.3,200105
S510084,9,2512.1,200107
S510084,10,2709.2,203236
S510084,11,2847.4,203228
S510084,12,3004.3,200110
S510084,13,3116.8,200111
S510084,14,3223.4,203104
S510084,15,3310.3,200113
S510084,16,4212.1,203083
S510084,17,4562.8,200163
S510084,18,4885.6,200165
S510084,19,5128.3,200166
S510084,20,5417.0,200132
S510084,21,5538.5,202989
S510084,22,6140.3,200135
S510084,23,6318.6,200136
S510084,24,6619.9,200137
S510084,25,6738.4,203692
S510084,26,6965.2,203690
S510084,27,7106.9,200139
S510084,28,7421.5,200140
S510084,29,7662.5,202801
S510084,30,7990.2,200142
S510084,31,8376.1,200144
S510084,32,8563.0,200145
S510084,33,8961.0,200146
S510084,34,9103.8,200147
S510084,35,9268.9,200148
S510084,36,9416.3,200149
S510084,37,9688.4,203379
S510084,38,9832.2,200151
S510084,39,10126.9,200152
S510084,40,10329.0,200153
S510084,41,10553.7,200154
S510084,42,10833.2,203650
S510084,43,11192.7,805015
BX280174,1,0.0,104052
