shape_id,sequence_id,meters,stop_id,distance_per_id
M040301,10,3947.5,400030,423.6
M040301,11,4558.6,400033,611.1
M040301,12,5090.7,400036,532.1
M040301,13,5825.5,404191,734.8
M040301,14,6252.3,400042,426.8
M040301,15,6649.8,400045,397.5
M040301,16,7036.1,404856,386.3
M040301,17,7169.6,403267,133.5
M040301,18,7499.1,400224,329.5
M040301,19,7737.5,400225,238.4
M040301,20,8089.3,400390,351.8
M040301,21,8242,400595,152.7
M040301,22,8381.3,400596,139.3
M040301,23,8653.7,400597,272.4
M040301,24,8867.6,400598,213.9
M040301,25,9352.6,403122,485
M040301,26,9910.7,803156,558.1
M040301,27,10258.4,403127,347.7
M040301,28,10553.5,903229,295.1
M040301,29,10952.1,903236,398.6
M040301,30,11760.7,400613,808.6
M040301,31,12708.7,400619,948
M040301,32,12868.4,400620,159.7
M040301,33,13023.8,400621,155.4
M040301,34,13184.8,400622,161
M040301,35,13566.9,404920,382.1
M040301,36,13781.5,404921,214.6
M040301,37,14019.5,400626,238
M040301,38,14179.4,400627,159.9
M040301,39,14310,400628,130.6
M040301,40,14435,400629,125
M040301,41,14818.9,400631,383.9
M040301,42,14955.7,400632,136.8
M040301,43,15097.5,400633,141.8
M040301,44,15262.7,400634,165.2
M040301,45,15545.2,400635,282.5
M040301,46,15790.5,400636,245.3
M040301,47,16315.2,404117,524.7
M040301,48,16695.2,803067,380
M040300,1,0,403267,0
M040300,2,329.5,400224,329.5
M040300,3,567.9,400225,238.4
M040300,4,919.7,400390,351.8
M040300,5,1072.4,400595,152.7
M040300,6,1211.7,400596,139.3
M040300,7,1484.1,400597,272.4
M040300,8,1698,400598,213.9
M040300,9,1984.7,404260,286.7
M040300,10,2182.9,403122,198.2
M040300,11,2443.7,404262,260.8
M040300,12,2718.1,403125,274.4
M040300,13,2964.6,403126,246.5
M040300,14,3088.8,403127,124.2
M040300,15,3390,404232,301.2
M040300,16,3541.6,403461,151.6
M040300,17,3782.5,903236,240.9
M040300,18,3886.7,400609,104.2
M040300,19,4087,400610,200.3
M040300,20,4247.6,400611,160.6
M040300,21,4404.2,400612,156.6
M040300,22,4591.6,400613,187.4
M040300,23,4734.7,400614,143.1
M040300,24,4893.2,400615,158.5
M040300,25,5051.7,400616,158.5
M040300,26,5214.7,400617,163
M040300,27,5379,400618,164.3
M040300,28,5539.7,400619,160.7
M040300,29,5699.3,400620,159.6
M040300,30,5854.7,400621,155.4
M040300,31,6015.7,400622,161
M040300,32,6397.8,404920,382.1
M040300,33,6612.4,404921,214.6
M040300,34,6850.4,400626,238
M040300,35,7010.3,400627,159.9
M040300,36,7140.9,400628,130.6
M040300,37,7265.9,400629,125
M040300,38,7649.8,400631,383.9
M040300,39,7786.7,400632,136.9
M040300,40,7928.4,400633,141.7
M040300,41,8093.6,400634,165.2
M040300,42,8376.1,400635,282.5
M040300,43,8621.4,400636,245.3
M040302,1,0,400552,0
M040302,2,234,403539,234
M040302,3,546.7,400555,312.7
M040302,4,704.8,400353,158.1
M040302,5,922.9,400354,218.1
M040302,6,1560,400561,637.1
M040302,7,2119.9,400360,559.9
M040302,8,2767.5,400363,647.6
M040302,9,3523.9,400028,756.4
M040302,10,3947.5,400030,423.6
M040302,11,4558.6,400033,611.1
M040302,12,5090.7,400036,532.1
M040302,13,5825.5,404191,734.8
M040302,14,6252.3,400042,426.8
M040302,15,6649.8,400045,397.5
M040302,16,7036.1,404856,386.3
M040302,17,7169.6,403267,133.5
M040302,18,7499.1,400224,329.5
M040302,19,7737.5,400225,238.4
M040302,20,8089.3,400390,351.8
M040302,21,8242,400595,152.7
M040302,22,8381.3,400596,139.3
M040302,23,8653.7,400597,272.4
M040302,24,8867.6,400598,213.9
M040302,25,9352.6,403122,485
M040302,26,9910.7,803156,558.1
M040302,27,10258.4,403127,347.7
M040302,28,10553.5,903229,295.1
M040302,29,10952.1,903236,398.6
M040302,30,11760.7,400613,808.6
M040302,31,12708.7,400619,948
M040302,32,12868.4,400620,159.7
M040302,33,13023.8,400621,155.4
M040302,34,13184.8,400622,161
M040302,35,13566.9,404920,382.1
M040302,36,13781.5,404921,214.6
M040302,37,14019.5,400626,238
M040302,38,14179.4,400627,159.9
M040302,39,14310,400628,130.6
M040302,40,14435,400629,125
M040302,41,14818.9,400631,383.9
M040302,42,14955.7,400632,136.8
M040302,43,15097.5,400633,141.8
M040302,44,15262.7,400634,165.2
M040302,45,15545.2,400635,282.5
M040302,46,15790.5,400636,245.3
BM40077,1,0,450420,0
BM40077,2,609.2,402082,609.2
BM40077,3,1042,981004,432.8
BM40077,4,1220.9,403293,178.9
BM40077,5,1696.4,405220,475.5
BM40077,6,2112.8,450391,416.4
BM40077,7,2676.4,450202,563.6
BM40077,8,2872.6,450336,196.2
BM40077,11,10812.8,306562,7940.2
BM40077,12,11486.3,302693,673.5
BM40077,13,11861.5,302695,375.2
BM40077,14,12423.2,305743,561.7
BM40077,15,13067,302219,643.8
BM40077,16,13624.3,306239,557.3
BM40077,17,14238.1,350154,613.8
BM40077,18,15005.8,303996,767.7
BM40077,19,15496.4,303998,490.6
BM40077,20,15803.4,303999,307
BM40077,21,16079,350043,275.6
BM40077,22,16479.4,350028,400.4
BM40077,23,16801.5,350030,322.1
BM40077,24,17159.4,308057,357.9
BM40077,25,17432.7,303486,273.3
BM40077,26,17773.9,303488,341.2
BM40077,27,18284.9,303490,511
BM40077,28,18596.4,350225,311.5
BM40077,29,18744.3,350226,147.9
BM40077,30,19048.8,306862,304.5
BM40077,31,19352.1,306863,303.3
BM40077,32,19690,307021,337.9
BM40077,33,19885,302585,195
BM40077,34,20120.3,302586,235.3
BM40077,35,20481.8,302588,361.5
BM40077,36,20763.8,302590,282
BM40077,37,21083.8,302592,320
BM40077,38,21318.7,302594,234.9
BM40077,39,21653.8,302596,335.1
M350056,1,0,402458,0
M350056,2,244.2,402460,244.2
M350056,3,443.3,402461,199.1
M350056,4,1948.1,404352,1504.8
M350056,5,2181.3,405140,233.2
M350056,6,2456,404353,274.7
M350056,7,2968.7,404354,512.7
M350056,8,3499.3,404355,530.6
M350056,9,3641.7,404356,142.4
M350056,10,3823.8,903215,182.1
BM40072,1,0,302599,0
BM40072,2,338.1,302601,338.1
BM40072,3,574,302603,235.9
BM40072,4,932.3,302605,358.3
BM40072,5,1285.9,306733,353.6
BM40072,6,1527.4,302609,241.5
BM40072,7,1768.9,302610,241.5
BM40072,8,2043.7,306787,274.8
BM40072,9,2492.1,306885,448.4
BM40072,10,2720.5,306861,228.4
BM40072,11,3224,303370,503.5
BM40072,12,3536.2,303371,312.2
BM40072,13,3850.9,307127,314.7
BM40072,14,4309.2,303375,458.3
BM40072,15,4532.9,303376,223.7
BM40072,16,4929.1,350031,396.2
BM40072,17,5252.3,350029,323.2
BM40072,18,5651.6,303926,399.3
BM40072,19,5922.5,303927,270.9
BM40072,20,6148.8,303928,226.3
BM40072,21,6728.9,303930,580.1
BM40072,22,7403.2,350224,674.3
BM40072,23,7959.9,302228,556.7
BM40072,24,8652.5,350076,692.6
BM40072,25,9281.2,305722,628.7
BM40072,26,9803.1,302766,521.9
BM40072,29,25354.4,402143,15551.3
BM40072,30,25800.7,402145,446.3
BM40072,31,26122.4,404833,321.7
BM40072,32,26663.8,405380,541.4
BM40072,33,27142.8,400354,479
BM40072,34,27615.2,403457,472.4
BM40072,35,28264,404299,648.8
BM40072,36,28717.9,450106,453.9
BM40072,37,29468.4,402215,750.5
BM40071,1,0,302599,0
BM40071,2,338.1,302601,338.1
BM40071,3,574,302603,235.9
BM40071,4,932.3,302605,358.3
BM40071,5,1285.9,306733,353.6
BM40071,6,1527.4,302609,241.5
BM40071,7,1768.9,302610,241.5
BM40071,8,2043.7,306787,274.8
BM40071,9,2492.1,306885,448.4
BM40071,10,2720.5,306861,228.4
BM40071,11,3224,303370,503.5
BM40071,12,3536.2,303371,312.2
BM40071,13,3850.9,307127,314.7
BM40071,14,4309.2,303375,458.3
BM40071,15,4532.9,303376,223.7
BM40071,16,4929.1,350031,396.2
BM40071,17,5252.3,350029,323.2
BM40071,18,5651.6,303926,399.3
BM40071,19,5922.5,303927,270.9
BM40071,20,6148.8,303928,226.3
BM40071,21,6728.9,303930,580.1
BM40071,22,7403.2,350224,674.3
BM40071,23,7959.9,302228,556.7
BM40071,24,8652.5,350076,692.6
BM40071,25,9281.2,305722,628.7
BM40071,26,9803.1,302766,521.9
BM40071,29,17961.6,404888,8158.5
BM40071,30,18281.4,400071,319.8
BM40071,31,18634.5,450420,353.1
BM40071,32,19243.8,402082,609.3
BM40071,33,19676.5,981004,432.7
BM40071,34,25120.2,402143,5443.7
BM40071,35,25566.6,402145,446.4
BM40071,36,25888.3,404833,321.7
BM40071,37,26429.6,405380,541.3
BM40071,38,26908.7,400354,479.1
BM40071,39,27381.1,403457,472.4
BM40071,40,28029.9,404299,648.8
BM40071,41,28483.8,450106,453.9
BM40071,42,29234.3,402215,750.5
Q650104,1,0,553139,0
Q650104,2,925.4,550032,925.4
Q650104,3,1125.1,553126,199.7
Q650104,4,1385.1,550972,260
Q650104,5,1524.2,982064,139.1
Q650104,6,2001.4,551709,477.2
Q650104,7,2169,551711,167.6
Q650104,8,2446.8,551713,277.8
Q650104,9,2728.7,551714,281.9
Q650104,10,2904.2,551715,175.5
Q650104,11,3072,551717,167.8
Q650104,12,3241.4,551718,169.4
Q650104,13,3497.9,551720,256.5
Q650104,14,3645.8,551722,147.9
Q650104,15,3808,551723,162.2
Q650104,16,3961,551724,153
Q650104,17,4110.6,551725,149.6
Q650104,18,4268.8,551726,158.2
Q650104,19,4624.8,551729,356
Q650104,20,4985.3,551733,360.5
Q650104,21,5186.6,551735,201.3
Q650104,22,5402.2,551737,215.6
Q650104,23,5762.6,551739,360.4
Q650104,24,6365.6,551740,603
Q650104,25,6573.2,551742,207.6
Q650104,26,6740.3,553042,167.1
Q650104,27,7064.5,551743,324.2
Q650104,28,7452.7,551744,388.2
Q650104,29,7768.8,551748,316.1
Q650104,30,7902.8,551750,134
Q650104,31,8191,551752,288.2
Q650104,32,8430.5,551754,239.5
Q650104,33,8736.8,551757,306.3
Q650104,34,8981.8,551758,245
Q650104,35,9361,500932,379.2
Q650104,36,9720.6,501365,359.6
Q650104,37,10031.6,551051,311
Q650105,1,0,553139,0
Q650105,2,925.4,550032,925.4
Q650105,3,1125.1,553126,199.7
Q650105,4,1524.2,982064,399.1
Q650105,5,2001.4,551709,477.2
Q650105,6,3072,551717,1070.6
Q650105,7,3497.9,551720,425.9
Q650105,8,4110.6,551725,612.7
Q650105,9,4624.8,551729,514.2
Q650105,10,5402.2,551737,777.4
Q650105,11,7064.5,551743,1662.3
Q650105,12,7452.7,551744,388.2
Q650105,13,8430.5,551754,977.8
Q650105,14,9361,500932,930.5
Q650105,15,9720.6,501365,359.6
Q650105,16,10031.6,551051,311
Q650105,17,11701.4,551764,1669.8
Q650105,18,12245.2,551766,543.8
Q650105,19,12558.5,551769,313.3
Q650105,20,12882.9,551771,324.4
Q650105,21,13221.3,505019,338.4
Q650105,22,13390.3,505020,169
Q650105,23,13580.7,551778,190.4
Q650105,24,13743.9,552974,163.2
Q650105,25,13894.7,551779,150.8
Q650105,26,14044.2,551780,149.5
Q650105,27,14209.6,551781,165.4
Q650105,28,14361.2,551782,151.6
Q650105,29,14637.5,551784,276.3
Q650106,1,0,551784,0
Q650106,2,171.9,551785,171.9
Q650106,3,351.7,551786,179.8
Q650106,4,502.1,551787,150.4
Q650106,5,781.9,551788,279.8
Q650106,6,894.2,551789,112.3
Q650106,7,1129,505022,234.8
Q650106,8,1403,551776,274
Q650106,9,1743.6,551772,340.6
Q650106,10,2043.8,551770,300.2
Q650106,11,2411.8,552965,368
Q650106,12,2917.1,551765,505.3
Q650106,13,3247.6,552979,330.5
Q650106,14,4571.6,501367,1324
Q650106,15,4971.8,553117,400.2
Q650106,16,5304.8,551794,333
Q650106,17,6222.1,551797,917.3
Q650106,18,7197.6,551745,975.5
Q650106,19,7557.9,551798,360.3
Q650106,20,9323.8,551738,1765.9
Q650106,21,10004.5,551730,680.7
Q650106,22,10469.1,551803,464.6
Q650106,23,11185.4,551721,716.3
Q650106,24,11607,551807,421.6
Q650106,25,13131.8,552365,1524.8
Q650106,26,13518.6,553127,386.8
Q650106,27,13742.9,553295,224.3
Q650106,28,14523.4,553139,780.5
Q440904,1,0,502271,0
Q440904,2,583.5,502274,583.5
Q440904,3,1220.9,502277,637.4
Q440904,4,2051,502281,830.1
Q440904,5,3216.8,505009,1165.8
Q440904,6,4349.4,502137,1132.6
Q440904,7,4758.4,502139,409
Q440904,8,4951.4,504559,193
Q440904,9,5413.8,504981,462.4
Q440904,10,5981.7,503933,567.9
Q440904,11,6332.8,504985,351.1
Q440904,12,6785.7,804061,452.9
Q440903,1,0,502268,0
Q440903,2,470.6,502271,470.6
Q440903,3,1054.1,502274,583.5
Q440903,4,1691.4,502277,637.3
Q440903,5,2521.6,502281,830.2
Q440903,6,3687.4,505009,1165.8
Q440903,7,4820,502137,1132.6
Q440903,8,5229,502139,409
Q440903,9,5421.9,504559,192.9
Q440903,10,5884.4,504981,462.5
Q440903,11,6452.3,503933,567.9
Q440903,12,6803.4,504985,351.1
Q440903,13,7256.3,804061,452.9
Q440902,1,0,504993,0
Q440902,2,35.7,504989,35.7
Q440902,3,306.4,502257,270.7
Q440902,4,1119.4,502261,813
Q440902,5,1673.5,502264,554.1
Q440902,6,2049.2,503961,375.7
Q440902,7,2448.5,502268,399.3
Q440902,8,2919,502271,470.5
Q440902,9,3502.5,502274,583.5
Q440902,10,4139.9,502277,637.4
Q440902,11,4970,502281,830.1
Q440902,12,6135.9,505009,1165.9
Q440902,13,7268.5,502137,1132.6
Q440902,14,7677.5,502139,409
Q440902,15,7870.4,504559,192.9
Q440902,16,8332.9,504981,462.5
Q440902,17,8900.8,503933,567.9
Q440902,18,9251.8,504985,351
Q440902,19,9704.8,804061,453
Q440901,1,0,502434,0
Q440901,2,272,502241,272
Q440901,3,520,505037,248
Q440901,4,1505.2,501136,985.2
Q440901,5,1934.9,501138,429.7
Q440901,6,2481.8,501140,546.9
Q440901,7,3315.8,504993,834
Q440901,8,3351.5,504989,35.7
Q440901,9,3622.1,502257,270.6
Q440901,10,4435.2,502261,813.1
Q440901,11,4989.3,502264,554.1
Q440901,12,5364.9,503961,375.6
Q440901,13,5764.2,502268,399.3
Q440901,14,6234.8,502271,470.6
Q440901,15,6818.3,502274,583.5
Q440901,16,7455.7,502277,637.4
Q440901,17,8285.8,502281,830.1
Q440901,18,9108.8,505008,823
Q440901,19,9451.6,505009,342.8
Q440901,20,10584.2,502137,1132.6
Q440901,21,10993.2,502139,409
Q440901,22,11186.2,504559,193
Q440901,23,11648.6,504981,462.4
Q440901,24,12216.5,503933,567.9
Q440901,25,12567.6,504985,351.1
Q440901,26,13020.5,804061,452.9
B640071,1,0,306880,0
B640071,2,235.5,300071,235.5
B640071,3,403.5,307200,168
B640071,4,641.7,300073,238.2
B640071,5,879.9,300074,238.2
B640071,6,1140.8,300075,260.9
B640071,7,1366.1,300076,225.3
B640071,8,1563.5,300077,197.4
B640071,9,1848.5,300078,285
B640071,10,1966.8,300079,118.3
B640071,11,2305.4,300080,338.6
B640071,12,2426.5,307133,121.1
B640071,13,2728.1,300082,301.6
B640071,14,2901.7,308201,173.6
B640071,15,3139.1,300084,237.4
B640071,16,3377.2,300085,238.1
B640071,17,3565.8,300086,188.6
B640071,18,3775.3,300087,209.5
B640071,19,3934.4,300088,159.1
B640071,20,4099.8,300089,165.4
B640071,21,4259.6,300090,159.8
B640071,22,4420.4,300091,160.8
B640071,23,4653.5,300092,233.1
B640071,24,4887.2,300093,233.7
B640071,25,4979.2,300094,92
B640071,26,5175.4,300095,196.2
B640071,27,5409.9,306822,234.5
B640071,28,5693.6,305519,283.7
B640071,29,5925.2,308219,231.6
B640071,30,6172.4,305522,247.2
B640071,31,6435.7,308220,263.3
B640071,32,6674.3,305525,238.6
B640071,33,6782.8,308438,108.5
B640071,34,7150.8,305528,368
B640071,35,7387.8,308222,237
B640071,36,7638.2,305531,250.4
B640071,37,7871.4,305532,233.2
B640071,38,8107,308223,235.6
B640071,39,8297.5,308014,190.5
B640071,40,8528.7,300283,231.2
B640071,41,8721.6,305537,192.9
B640071,42,8882.9,305538,161.3
B640071,43,9042.2,305539,159.3
B640071,44,9193.4,306784,151.2
B640071,45,9438,306982,244.6
B640071,46,9626.6,307049,188.6
B640071,47,9833.1,306983,206.5
B640071,48,10164.7,307713,331.6
B640071,49,10433.7,306419,269
B640071,50,10643,901339,209.3
M120006,1,0,803092,0
M120006,2,282.5,400745,282.5
M120006,3,634.7,402233,352.2
M120006,4,887,403986,252.3
M120006,5,1181.1,803093,294.1
M120006,6,1429.2,903076,248.1
M120006,7,1713.8,903087,284.6
M120006,8,1952.3,903106,238.5
M120006,9,2221.5,903107,269.2
M120006,10,2365.7,803145,144.2
M120006,11,2713.6,903110,347.9
M120006,12,2832.6,903112,119
M120006,13,3028.4,405285,195.8
M120006,14,3392.1,903133,363.7
M120006,15,3629.5,903134,237.4
M120006,16,3901.1,803150,271.6
M120006,17,4359.6,404329,458.5
M120006,18,4505.4,450222,145.8
M120006,19,4765,401507,259.6
M120006,20,5127.4,401386,362.4
M120006,21,5276.8,401387,149.4
M120006,22,5586.2,401608,309.4
M120006,23,5680,903063,93.8
M120005,1,0,903160,0
M120005,2,228.7,403897,228.7
M120005,3,477.7,405265,249
M120005,4,632.8,405152,155.1
M120005,5,892.9,405157,260.1
M120005,6,1052.2,903164,159.3
M120005,7,1182.7,903162,130.5
M120005,8,1647.4,404926,464.7
M120005,9,1998.2,903161,350.8
M120005,10,2321.7,903200,323.5
M120005,11,2519.8,903199,198.1
M120005,12,3226.2,903198,706.4
M120005,13,3401.4,402160,175.2
M120005,14,3569.6,402161,168.2
M120005,15,3732.9,402162,163.3
M120005,16,3980.7,903197,247.8
M120005,17,4210.4,903195,229.7
M120005,18,4435.1,903206,224.7
M120005,19,4740.7,402205,305.6
M120005,20,5013.1,403992,272.4
M120005,21,5527.4,403846,514.3
M120005,22,5868.3,903163,340.9
M720042,1,0,405308,0
M720042,2,381,404865,381
M720042,3,533.2,405086,152.2
M720042,4,705.2,400853,172
M720042,5,891.9,405237,186.7
M720042,6,1197.3,403606,305.4
M720042,7,1471.4,402269,274.1
M720042,8,1670.8,401344,199.4
M720042,9,1830.2,401345,159.4
M720042,10,2878.8,403494,1048.6
M720042,11,3032.5,400027,153.7
M720042,12,3188.6,400028,156.1
M720042,13,3348.9,400029,160.3
M720042,14,3608.3,402290,259.4
M720042,15,3887.7,402292,279.4
M720042,16,4243.4,405365,355.7
M720042,17,4254,402293,10.6
M720042,18,4489.7,402295,235.7
M720042,19,4654,803058,164.3
QM40085,1,0,402678,0
QM40085,2,369.4,450005,369.4
QM40085,3,898.1,403640,528.7
QM40085,4,1320.9,450009,422.8
QM40085,7,12888.9,552821,11568
QM40085,8,13082.7,551811,193.8
QM40085,9,13285.6,551812,202.9
QM40085,10,13487,551813,201.4
QM40085,11,14313.9,551816,826.9
QM40085,12,14507.9,551818,194
QM40085,13,14678.2,551820,170.3
QM40085,14,15053.1,551824,374.9
QM40085,15,15426,551828,372.9
QM40085,16,15812.1,551832,386.1
QM40085,17,16165.6,551845,353.5
QM40085,18,16663.5,551729,497.9
QM40085,19,17024,551733,360.5
QM40085,20,17348.3,553148,324.3
QM40087,1,0,551738,0
QM40087,2,554.8,551732,554.8
QM40087,3,943.7,551841,388.9
QM40087,4,1193,551843,249.3
QM40087,5,1550.6,551834,357.6
QM40087,6,1895.2,551829,344.6
QM40087,7,2309.7,551825,414.5
QM40087,8,2674.1,551821,364.4
QM40087,9,2841.3,551819,167.2
QM40087,10,3856.4,551847,1015.1
QM40087,11,4057.2,551848,200.8
QM40087,12,4261.7,552678,204.5
QM40087,13,4493.6,552679,231.9
QM40087,16,17289,401840,12795.4
QM40087,17,17612.6,401842,323.6
QM40087,18,17910.2,401844,297.6
QM40087,19,18356.4,450011,446.2
QM40087,20,18811.4,450014,455
QM40087,21,19024.2,450018,212.8
QM40087,22,19345.3,450020,321.1
QM40087,23,19901.7,450024,556.4
QM40087,24,20492.1,450033,590.4
QM40087,25,20937.1,450030,445
QM40086,1,0,450011,0
QM40086,2,455,450014,455
QM40086,3,667.7,450018,212.7
QM40086,4,988.8,450020,321.1
QM40086,5,1545.2,450024,556.4
QM40086,6,2135.6,450033,590.4
QM40086,7,2580.7,450030,445.1
QM40086,10,14099.2,552821,11518.5
QM40086,11,14293,551811,193.8
QM40086,12,14496,551812,203
QM40086,13,14697.3,551813,201.3
QM40086,14,15524.2,551816,826.9
QM40086,15,15718.2,551818,194
QM40086,16,15888.6,551820,170.4
QM40086,17,16263.4,551824,374.8
QM40086,18,16636.3,551828,372.9
QM40086,19,17022.5,551832,386.2
QM40086,20,17376,551845,353.5
QM40086,21,17873.9,551729,497.9
QM40086,22,18234.4,551733,360.5
QM40086,23,18558.6,553148,324.2
M14A0001,1,0,404329,0
M14A0001,2,405.3,401507,405.3
M14A0001,3,730.7,404286,325.4
M14A0001,4,984.7,401575,254
M14A0001,5,1264.9,401294,280.2
M14A0001,6,1539,401577,274.1
M14A0001,7,1841.1,401578,302.1
M14A0001,8,2001.4,401579,160.3
M14A0001,9,2264.9,403556,263.5
M14A0001,10,2476,401191,211.1
M14A0001,11,2687.6,401192,211.6
M14A0001,12,2915.8,401193,228.2
M14A0001,13,3075.6,401194,159.8
M14A0001,14,3368.9,401610,293.3
M14A0001,15,3519.5,401611,150.6
M14A0001,16,3746.5,401612,227
M14A0001,17,3977.2,401613,230.7
M14A0001,18,4272.4,401202,295.2
M14A0001,19,4442.1,403319,169.7
M14A0001,20,4601.9,403318,159.8
M14A0001,21,4817.5,403475,215.6
M14A0001,22,5036.4,401139,218.9
M14A0001,23,5213.6,401140,177.2
M14A0001,24,5397.2,401141,183.6
M14A0001,25,5560.7,401142,163.5
M14A0001,26,5773.7,903025,213
SBS410028,1,0,103980,0
SBS410028,2,1067.6,103136,1067.6
SBS410028,3,1849.5,102287,781.9
SBS410028,4,2518.2,102730,668.7
SBS410028,5,2944.5,102732,426.3
SBS410028,6,3905.1,102364,960.6
SBS410028,7,4330.5,102367,425.4
SBS410028,8,5715.8,104096,1385.3
SBS410028,9,6503,102750,787.2
SBS410028,10,7277.6,101956,774.6
SBS410028,11,8166.5,802013,888.9
SBS410028,12,8705.8,102942,539.3
SBS410029,1,0,103980,0
SBS410029,2,1067.6,103136,1067.6
SBS410029,3,1849.5,102287,781.9
SBS410029,4,2518.2,102730,668.7
SBS410029,5,2944.5,102732,426.3
SBS410029,6,3905.1,102364,960.6
SBS410029,7,4330.5,102367,425.4
SBS410029,8,5715.8,104096,1385.3
M220049,1,0,402100,0
M220049,2,344.6,402102,344.6
M220049,3,488.8,402103,144.2
M220049,4,553,402104,64.2
M220049,5,808,402105,255
M220049,6,911.4,402106,103.4
M220049,7,1072.2,402107,160.8
M220049,8,1195.4,402108,123.2
M220049,9,1325.7,402109,130.3
M220049,10,1472.3,402110,146.6
M220049,11,1855.2,401209,382.9
M220049,12,2077.4,401210,222.2
M220049,13,2232.8,403350,155.4
M220049,14,2575.3,401806,342.5
M220049,15,2903,401808,327.7
M220049,16,3126.3,402118,223.3
M220049,17,3286.6,402119,160.3
M220049,18,3410.4,401383,123.8
M220049,19,3764.6,402080,354.2
M220049,20,3967.6,405062,203
M220049,21,4204.1,405053,236.5
M220049,22,4679.7,803094,475.6
Q300322,1,0,504057,0
Q300322,2,279.6,501475,279.6
Q300322,3,551.3,501476,271.7
Q300322,4,1151.8,501478,600.5
Q300322,5,1584.9,501479,433.1
Q300322,6,2030.4,501480,445.5
Q300322,7,2240.6,501481,210.2
Q300322,8,2452,501482,211.4
Q300322,9,2617.9,501483,165.9
Q300322,10,3135.7,501484,517.8
Q300322,11,3400.9,503143,265.2
Q300322,12,3573.6,501486,172.7
Q300322,13,3810.1,501487,236.5
Q300322,14,3966.5,501488,156.4
Q300322,15,4136.1,501489,169.6
Q300322,16,4293.3,501490,157.2
Q300322,17,4737,501492,443.7
Q300322,18,4919.6,501493,182.6
Q300322,19,5148.3,503142,228.7
Q300322,20,5456,501496,307.7
Q300322,21,5706,503141,250
Q300322,22,5876.2,501341,170.2
Q300322,23,6068.1,501342,191.9
Q300322,24,6269.2,501343,201.1
Q300322,25,6488.4,501501,219.2
Q300322,26,6764.9,501502,276.5
Q300322,27,6972.5,501503,207.6
Q300322,28,7125.7,501504,153.2
Q300322,29,7339.4,501505,213.7
Q300322,30,7480.8,501506,141.4
Q300322,31,7665.9,501507,185.1
Q300322,32,7817.6,501508,151.7
Q300322,33,7921.8,501509,104.2
Q300322,34,8030.3,501510,108.5
Q300322,35,8263.8,501511,233.5
Q300322,36,8485.1,501512,221.3
Q300322,37,8620.9,501513,135.8
Q300322,38,8816.5,501514,195.6
Q300322,39,9114.2,501516,297.7
Q300322,40,9338.3,501517,224.1
Q300322,41,9495.5,501518,157.2
Q300322,42,9765.2,505236,269.7
Q300322,43,9918.6,501520,153.4
Q300322,44,10196.5,503206,277.9
Q300322,45,10491.6,504540,295.1
Q300322,46,10902.8,503953,411.2
Q300322,47,11140.5,503932,237.7
Q300322,48,11470.1,502145,329.6
Q300322,49,11840.5,504001,370.4
Q300322,50,12109.6,904095,269.1
X640066,1,0,503568,0
X640066,2,817.5,500403,817.5
X640066,3,1329.7,500406,512.2
X640066,4,1972.4,500410,642.7
X640066,5,2749.4,500414,777
X640066,6,3452,503890,702.6
X640066,7,4254.6,503784,802.6
X640066,8,4978.1,504523,723.5
X640066,9,5480.7,500332,502.6
X640066,10,6337.6,500336,856.9
X640066,11,7120.8,504008,783.2
X640066,12,9116.7,504967,1995.9
X640066,13,12519.4,551578,3402.7
X640066,17,26758.5,803035,14239.1
X640066,18,27215.7,402679,457.2
X640066,19,27614.7,402681,399
X640066,20,28248.3,404169,633.6
X640066,21,28571.5,403617,323.2
X640066,22,28706.2,904099,134.7
X640066,23,29122.5,400316,416.3
X640066,24,29435.4,803037,312.9
X640066,25,29972,803038,536.6
X640066,26,30615,803039,643
X640066,27,31018.5,803040,403.5
X640066,28,31517.3,400327,498.8
X640066,29,31763.4,402130,246.1
X640066,30,32199.3,402133,435.9
X640066,31,32346.6,402134,147.3
X640066,32,32780.9,803036,434.3
X640065,1,0,402143,0
X640065,2,591.1,402146,591.1
X640065,3,1037.4,404295,446.3
X640065,4,1319.7,404296,282.3
X640065,5,1665.5,404297,345.8
X640065,6,2230.3,404298,564.8
X640065,7,2380,903044,149.7
X640065,8,2924.7,404299,544.7
X640065,9,3398.7,404300,474
X640065,10,3808.6,402212,409.9
X640065,11,3957.9,402214,149.3
X640065,12,4144.5,402215,186.6
X640065,13,17071,904036,12926.5
X640065,14,20464.7,500230,3393.7
X640065,15,21084,904037,619.3
X640065,16,21991.4,904038,907.4
X640065,17,22506.8,500256,515.4
X640065,18,23208.3,500259,701.5
X640065,19,24037,503831,828.7
X640065,20,24574.1,500266,537.1
X640065,21,25138.9,500222,564.8
X640065,22,26036.2,503913,897.3
X640065,23,26865.2,500386,829
X640065,24,27655.1,500391,789.9
X640065,25,28370.4,500394,715.3
X640065,26,28860.3,500396,489.9
X640065,27,29366.5,904026,506.2
Q300321,1,0,501484,0
Q300321,2,265.2,503143,265.2
Q300321,3,437.9,501486,172.7
Q300321,4,674.4,501487,236.5
Q300321,5,830.8,501488,156.4
Q300321,6,1000.5,501489,169.7
Q300321,7,1157.7,501490,157.2
Q300321,8,1601.3,501492,443.6
Q300321,9,1783.9,501493,182.6
Q300321,10,2012.6,503142,228.7
Q300321,11,2320.3,501496,307.7
